case_id,left,right,spearman_rho,n_hours
ahmedabad_ssp585_near_2030s_typical_2031,outdoor_temp_c,zone_cooling_rate_w,0.3363168453694539,4437
ahmedabad_ssp585_near_2030s_typical_2031,epw_ghi_w_m2,mean_operative_temp_c,0.4828299109593498,4437
ahmedabad_ssp585_near_2030s_typical_2031,epw_ghi_w_m2,zone_cooling_rate_w,0.6845108730603582,4437
ahmedabad_ssp585_near_2030s_typical_2031,epw_outdoor_rh_pct,mean_rh_pct,0.48958988063246356,4437
ahmedabad_ssp585_near_2030s_typical_2031,mean_operative_temp_c,discomfort_probability,0.8559153553425403,4437
ahmedabad_ssp585_near_2030s_typical_2031,mean_operative_temp_c,warm_discomfort_probability,0.8769824408722259,4437
ahmedabad_ssp585_near_2030s_typical_2031,mean_operative_temp_c,cold_discomfort_probability,-0.8980482830875206,4437
ahmedabad_ssp585_near_2030s_typical_2031,mean_rh_pct,discomfort_probability,0.39919805017636606,4437
ahmedabad_ssp585_near_2030s_typical_2031,zone_cooling_rate_w,discomfort_probability,0.44584629046850877,4437
beijing_ssp245_baseline_2020s_heatwave_extreme_2025,outdoor_temp_c,mean_operative_temp_c,0.9264288928981489,4437
beijing_ssp245_baseline_2020s_heatwave_extreme_2025,outdoor_temp_c,zone_cooling_rate_w,0.786305929840987,4437
beijing_ssp245_baseline_2020s_heatwave_extreme_2025,epw_ghi_w_m2,mean_operative_temp_c,0.5446801251102976,4437
beijing_ssp245_baseline_2020s_heatwave_extreme_2025,epw_ghi_w_m2,zone_cooling_rate_w,0.7222016672910286,4437
beijing_ssp245_baseline_2020s_heatwave_extreme_2025,epw_outdoor_rh_pct,mean_rh_pct,0.5754916855127926,4437
beijing_ssp245_baseline_2020s_heatwave_extreme_2025,mean_operative_temp_c,discomfort_probability,0.05295815855400721,4437
beijing_ssp245_baseline_2020s_heatwave_extreme_2025,mean_operative_temp_c,warm_discomfort_probability,0.04095230258765711,4437
beijing_ssp245_baseline_2020s_heatwave_extreme_2025,mean_operative_temp_c,cold_discomfort_probability,-0.046660601347428186,4437
beijing_ssp245_baseline_2020s_heatwave_extreme_2025,mean_rh_pct,discomfort_probability,-0.22747755767690944,4437
beijing_ssp245_baseline_2020s_heatwave_extreme_2025,zone_cooling_rate_w,discomfort_probability,0.042219651964960456,4437
beijing_ssp245_baseline_2020s_hot_2025,outdoor_temp_c,mean_operative_temp_c,0.9264288928981489,4437
beijing_ssp245_baseline_2020s_hot_2025,outdoor_temp_c,zone_cooling_rate_w,0.786305929840987,4437
beijing_ssp245_baseline_2020s_hot_2025,epw_ghi_w_m2,mean_operative_temp_c,0.5446801251102976,4437
beijing_ssp245_baseline_2020s_hot_2025,epw_ghi_w_m2,zone_cooling_rate_w,0.7222016672910286,4437
beijing_ssp245_baseline_2020s_hot_2025,epw_outdoor_rh_pct,mean_rh_pct,0.5754916855127926,4437
beijing_ssp245_baseline_2020s_hot_2025,mean_operative_temp_c,discomfort_probability,0.05295815855400721,4437
beijing_ssp245_baseline_2020s_hot_2025,mean_operative_temp_c,warm_discomfort_probability,0.04095230258765711,4437
beijing_ssp245_baseline_2020s_hot_2025,mean_operative_temp_c,cold_discomfort_probability,-0.046660601347428186,4437
beijing_ssp245_baseline_2020s_hot_2025,mean_rh_pct,discomfort_probability,-0.22747755767690944,4437
beijing_ssp245_baseline_2020s_hot_2025,zone_cooling_rate_w,discomfort_probability,0.042219651964960456,4437
beijing_ssp245_baseline_2020s_typical_2026,outdoor_temp_c,mean_operative_temp_c,0.9154251821738031,4437
beijing_ssp245_baseline_2020s_typical_2026,outdoor_temp_c,zone_cooling_rate_w,0.7764613861883233,4437
beijing_ssp245_baseline_2020s_typical_2026,epw_ghi_w_m2,mean_operative_temp_c,0.5130665330385349,4437
beijing_ssp245_baseline_2020s_typical_2026,epw_ghi_w_m2,zone_cooling_rate_w,0.687576926390157,4437
beijing_ssp245_baseline_2020s_typical_2026,epw_outdoor_rh_pct,mean_rh_pct,0.587147724052724,4437
beijing_ssp245_baseline_2020s_typical_2026,mean_operative_temp_c,discomfort_probability,-0.3341430591366492,4437
beijing_ssp245_baseline_2020s_typical_2026,mean_operative_temp_c,warm_discomfort_probability,-0.2879894632584926,4437
beijing_ssp245_baseline_2020s_typical_2026,mean_operative_temp_c,cold_discomfort_probability,0.09243891559788762,4437
beijing_ssp245_baseline_2020s_typical_2026,mean_rh_pct,discomfort_probability,-0.6125159228398797,4437
beijing_ssp245_baseline_2020s_typical_2026,zone_cooling_rate_w,discomfort_probability,-0.26785034194970536,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,outdoor_temp_c,mean_operative_temp_c,0.9346177635744473,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,outdoor_temp_c,zone_cooling_rate_w,0.7730348974089839,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,epw_ghi_w_m2,mean_operative_temp_c,0.5318805792382203,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,epw_ghi_w_m2,zone_cooling_rate_w,0.7090930774763192,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,epw_outdoor_rh_pct,mean_rh_pct,0.5910979505599386,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,mean_operative_temp_c,discomfort_probability,0.2670967707304598,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,mean_operative_temp_c,warm_discomfort_probability,0.23297592022586752,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,mean_operative_temp_c,cold_discomfort_probability,-0.1732306873799377,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,mean_rh_pct,discomfort_probability,0.01687325379835497,4437
beijing_ssp245_late_2080s_heatwave_extreme_2084,zone_cooling_rate_w,discomfort_probability,0.16498617181165584,4437
beijing_ssp245_late_2080s_hot_2084,outdoor_temp_c,mean_operative_temp_c,0.9346177635744473,4437
beijing_ssp245_late_2080s_hot_2084,outdoor_temp_c,zone_cooling_rate_w,0.7730348974089839,4437
beijing_ssp245_late_2080s_hot_2084,epw_ghi_w_m2,mean_operative_temp_c,0.5318805792382203,4437
beijing_ssp245_late_2080s_hot_2084,epw_ghi_w_m2,zone_cooling_rate_w,0.7090930774763192,4437
beijing_ssp245_late_2080s_hot_2084,epw_outdoor_rh_pct,mean_rh_pct,0.5910979505599386,4437
beijing_ssp245_late_2080s_hot_2084,mean_operative_temp_c,discomfort_probability,0.2670967707304598,4437
beijing_ssp245_late_2080s_hot_2084,mean_operative_temp_c,warm_discomfort_probability,0.23297592022586752,4437
beijing_ssp245_late_2080s_hot_2084,mean_operative_temp_c,cold_discomfort_probability,-0.1732306873799377,4437
beijing_ssp245_late_2080s_hot_2084,mean_rh_pct,discomfort_probability,0.01687325379835497,4437
beijing_ssp245_late_2080s_hot_2084,zone_cooling_rate_w,discomfort_probability,0.16498617181165584,4437
beijing_ssp245_late_2080s_typical_2083,outdoor_temp_c,mean_operative_temp_c,0.9441282372032017,4437
beijing_ssp245_late_2080s_typical_2083,outdoor_temp_c,zone_cooling_rate_w,0.809024778084604,4437
beijing_ssp245_late_2080s_typical_2083,epw_ghi_w_m2,mean_operative_temp_c,0.5187621770307725,4437
beijing_ssp245_late_2080s_typical_2083,epw_ghi_w_m2,zone_cooling_rate_w,0.6866326360438032,4437
beijing_ssp245_late_2080s_typical_2083,epw_outdoor_rh_pct,mean_rh_pct,0.591768909393007,4437
beijing_ssp245_late_2080s_typical_2083,mean_operative_temp_c,discomfort_probability,0.2645725508863566,4437
beijing_ssp245_late_2080s_typical_2083,mean_operative_temp_c,warm_discomfort_probability,0.2567736388835041,4437
beijing_ssp245_late_2080s_typical_2083,mean_operative_temp_c,cold_discomfort_probability,-0.2511413204222336,4437
beijing_ssp245_late_2080s_typical_2083,mean_rh_pct,discomfort_probability,0.054734765288451434,4437
beijing_ssp245_late_2080s_typical_2083,zone_cooling_rate_w,discomfort_probability,0.19328953594341186,4437
beijing_ssp245_mid_2050s_heatwave_extreme_2050,outdoor_temp_c,mean_operative_temp_c,0.9283329191872617,4437
beijing_ssp245_mid_2050s_heatwave_extreme_2050,outdoor_temp_c,zone_cooling_rate_w,0.7765339734359368,4437
beijing_ssp245_mid_2050s_heatwave_extreme_2050,epw_ghi_w_m2,mean_operative_temp_c,0.5444742720376899,4437
beijing_ssp245_mid_2050s_heatwave_extreme_2050,epw_ghi_w_m2,zone_cooling_rate_w,0.7162631107803483,4437
beijing_ssp245_mid_2050s_heatwave_extreme_2050,epw_outdoor_rh_pct,mean_rh_pct,0.5908665557731353,4437
beijing_ssp245_mid_2050s_heatwave_extreme_2050,mean_operative_temp_c,discomfort_probability,0.27828037875689104,4437
beijing_ssp245_mid_2050s_heatwave_extreme_2050,mean_operative_temp_c,warm_discomfort_probability,0.2587290822001503,4437
beijing_ssp245_mid_2050s_heatwave_extreme_2050,mean_operative_temp_c,cold_discomfort_probability,-0.2044957581332684,4437
beijing_ssp245_mid_2050s_heatwave_extreme_2050,mean_rh_pct,discomfort_probability,0.01677053561436893,4437
beijing_ssp245_mid_2050s_heatwave_extreme_2050,zone_cooling_rate_w,discomfort_probability,0.1985144992249988,4437
beijing_ssp245_mid_2050s_hot_2050,outdoor_temp_c,mean_operative_temp_c,0.9283329191872617,4437
beijing_ssp245_mid_2050s_hot_2050,outdoor_temp_c,zone_cooling_rate_w,0.7765339734359368,4437
beijing_ssp245_mid_2050s_hot_2050,epw_ghi_w_m2,mean_operative_temp_c,0.5444742720376899,4437
beijing_ssp245_mid_2050s_hot_2050,epw_ghi_w_m2,zone_cooling_rate_w,0.7162631107803483,4437
beijing_ssp245_mid_2050s_hot_2050,epw_outdoor_rh_pct,mean_rh_pct,0.5908665557731353,4437
beijing_ssp245_mid_2050s_hot_2050,mean_operative_temp_c,discomfort_probability,0.27828037875689104,4437
beijing_ssp245_mid_2050s_hot_2050,mean_operative_temp_c,warm_discomfort_probability,0.2587290822001503,4437
beijing_ssp245_mid_2050s_hot_2050,mean_operative_temp_c,cold_discomfort_probability,-0.2044957581332684,4437
beijing_ssp245_mid_2050s_hot_2050,mean_rh_pct,discomfort_probability,0.01677053561436893,4437
beijing_ssp245_mid_2050s_hot_2050,zone_cooling_rate_w,discomfort_probability,0.1985144992249988,4437
beijing_ssp245_mid_2050s_typical_2056,outdoor_temp_c,mean_operative_temp_c,0.9247591802482802,4437
beijing_ssp245_mid_2050s_typical_2056,outdoor_temp_c,zone_cooling_rate_w,0.8098564770599272,4437
beijing_ssp245_mid_2050s_typical_2056,epw_ghi_w_m2,mean_operative_temp_c,0.5234857464257642,4437
beijing_ssp245_mid_2050s_typical_2056,epw_ghi_w_m2,zone_cooling_rate_w,0.6918527289868185,4437
beijing_ssp245_mid_2050s_typical_2056,epw_outdoor_rh_pct,mean_rh_pct,0.5766136169046656,4437
beijing_ssp245_mid_2050s_typical_2056,mean_operative_temp_c,discomfort_probability,-0.029538225495543892,4437
beijing_ssp245_mid_2050s_typical_2056,mean_operative_temp_c,warm_discomfort_probability,-0.006756067637774777,4437
beijing_ssp245_mid_2050s_typical_2056,mean_operative_temp_c,cold_discomfort_probability,-0.07441448044245139,4437
beijing_ssp245_mid_2050s_typical_2056,mean_rh_pct,discomfort_probability,-0.2788113876055802,4437
beijing_ssp245_mid_2050s_typical_2056,zone_cooling_rate_w,discomfort_probability,-0.027712456043591488,4437
beijing_ssp245_near_2030s_heatwave_extreme_2039,outdoor_temp_c,mean_operative_temp_c,0.9170042461136845,4437
beijing_ssp245_near_2030s_heatwave_extreme_2039,outdoor_temp_c,zone_cooling_rate_w,0.8035708162688899,4437
beijing_ssp245_near_2030s_heatwave_extreme_2039,epw_ghi_w_m2,mean_operative_temp_c,0.5192149741639971,4437
beijing_ssp245_near_2030s_heatwave_extreme_2039,epw_ghi_w_m2,zone_cooling_rate_w,0.6799030763656052,4437
beijing_ssp245_near_2030s_heatwave_extreme_2039,epw_outdoor_rh_pct,mean_rh_pct,0.589204498887547,4437
beijing_ssp245_near_2030s_heatwave_extreme_2039,mean_operative_temp_c,discomfort_probability,-0.3081850978983037,4437
beijing_ssp245_near_2030s_heatwave_extreme_2039,mean_operative_temp_c,warm_discomfort_probability,-0.2465924186348271,4437
beijing_ssp245_near_2030s_heatwave_extreme_2039,mean_operative_temp_c,cold_discomfort_probability,0.04875823716033135,4437
beijing_ssp245_near_2030s_heatwave_extreme_2039,mean_rh_pct,discomfort_probability,-0.5876174783471706,4437
beijing_ssp245_near_2030s_heatwave_extreme_2039,zone_cooling_rate_w,discomfort_probability,-0.2546053522268716,4437
beijing_ssp245_near_2030s_hot_2034,outdoor_temp_c,mean_operative_temp_c,0.9278047724684766,4437
beijing_ssp245_near_2030s_hot_2034,outdoor_temp_c,zone_cooling_rate_w,0.8028833374178298,4437
beijing_ssp245_near_2030s_hot_2034,epw_ghi_w_m2,mean_operative_temp_c,0.5410039360805096,4437
beijing_ssp245_near_2030s_hot_2034,epw_ghi_w_m2,zone_cooling_rate_w,0.7128894238746181,4437
beijing_ssp245_near_2030s_hot_2034,epw_outdoor_rh_pct,mean_rh_pct,0.5666673176929488,4437
beijing_ssp245_near_2030s_hot_2034,mean_operative_temp_c,discomfort_probability,-0.0748915645682432,4437
beijing_ssp245_near_2030s_hot_2034,mean_operative_temp_c,warm_discomfort_probability,-0.06717063048606482,4437
beijing_ssp245_near_2030s_hot_2034,mean_operative_temp_c,cold_discomfort_probability,0.012882026588427147,4437
beijing_ssp245_near_2030s_hot_2034,mean_rh_pct,discomfort_probability,-0.33342113998967393,4437
beijing_ssp245_near_2030s_hot_2034,zone_cooling_rate_w,discomfort_probability,-0.05664258357608544,4437
beijing_ssp245_near_2030s_typical_2035,outdoor_temp_c,mean_operative_temp_c,0.9380453481733468,4437
beijing_ssp245_near_2030s_typical_2035,outdoor_temp_c,zone_cooling_rate_w,0.824693375483181,4437
beijing_ssp245_near_2030s_typical_2035,epw_ghi_w_m2,mean_operative_temp_c,0.49687055816663833,4437
beijing_ssp245_near_2030s_typical_2035,epw_ghi_w_m2,zone_cooling_rate_w,0.6671135959281141,4437
beijing_ssp245_near_2030s_typical_2035,epw_outdoor_rh_pct,mean_rh_pct,0.5754964519797936,4437
beijing_ssp245_near_2030s_typical_2035,mean_operative_temp_c,discomfort_probability,-0.16171077043386378,4437
beijing_ssp245_near_2030s_typical_2035,mean_operative_temp_c,warm_discomfort_probability,-0.08036598879763877,4437
beijing_ssp245_near_2030s_typical_2035,mean_operative_temp_c,cold_discomfort_probability,-0.13504313092630707,4437
beijing_ssp245_near_2030s_typical_2035,mean_rh_pct,discomfort_probability,-0.3617038146341098,4437
beijing_ssp245_near_2030s_typical_2035,zone_cooling_rate_w,discomfort_probability,-0.1406142178896319,4437
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,outdoor_temp_c,mean_operative_temp_c,0.9359953127118553,4437
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,outdoor_temp_c,zone_cooling_rate_w,0.8145388746160755,4437
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,epw_ghi_w_m2,mean_operative_temp_c,0.509049807830242,4437
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,epw_ghi_w_m2,zone_cooling_rate_w,0.6787369917422588,4437
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,epw_outdoor_rh_pct,mean_rh_pct,0.5771947295179177,4437
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,mean_operative_temp_c,discomfort_probability,-0.11554105073245076,4437
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,mean_operative_temp_c,warm_discomfort_probability,-0.053945542842502706,4437
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,mean_operative_temp_c,cold_discomfort_probability,-0.10639330822429062,4437
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,mean_rh_pct,discomfort_probability,-0.3407935515393181,4437
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,zone_cooling_rate_w,discomfort_probability,-0.11561527706396445,4437
beijing_ssp585_baseline_2020s_hot_2029,outdoor_temp_c,mean_operative_temp_c,0.9359953127118553,4437
beijing_ssp585_baseline_2020s_hot_2029,outdoor_temp_c,zone_cooling_rate_w,0.8145388746160755,4437
beijing_ssp585_baseline_2020s_hot_2029,epw_ghi_w_m2,mean_operative_temp_c,0.509049807830242,4437
beijing_ssp585_baseline_2020s_hot_2029,epw_ghi_w_m2,zone_cooling_rate_w,0.6787369917422588,4437
beijing_ssp585_baseline_2020s_hot_2029,epw_outdoor_rh_pct,mean_rh_pct,0.5771947295179177,4437
beijing_ssp585_baseline_2020s_hot_2029,mean_operative_temp_c,discomfort_probability,-0.11554105073245076,4437
beijing_ssp585_baseline_2020s_hot_2029,mean_operative_temp_c,warm_discomfort_probability,-0.053945542842502706,4437
beijing_ssp585_baseline_2020s_hot_2029,mean_operative_temp_c,cold_discomfort_probability,-0.10639330822429062,4437
beijing_ssp585_baseline_2020s_hot_2029,mean_rh_pct,discomfort_probability,-0.3407935515393181,4437
beijing_ssp585_baseline_2020s_hot_2029,zone_cooling_rate_w,discomfort_probability,-0.11561527706396445,4437
beijing_ssp585_baseline_2020s_typical_2026,outdoor_temp_c,mean_operative_temp_c,0.90341384119473,4437
beijing_ssp585_baseline_2020s_typical_2026,outdoor_temp_c,zone_cooling_rate_w,0.7797585304141147,4437
beijing_ssp585_baseline_2020s_typical_2026,epw_ghi_w_m2,mean_operative_temp_c,0.5257641362428848,4437
beijing_ssp585_baseline_2020s_typical_2026,epw_ghi_w_m2,zone_cooling_rate_w,0.6903419897739437,4437
beijing_ssp585_baseline_2020s_typical_2026,epw_outdoor_rh_pct,mean_rh_pct,0.5740702677683549,4437
beijing_ssp585_baseline_2020s_typical_2026,mean_operative_temp_c,discomfort_probability,-0.3341409485731453,4437
beijing_ssp585_baseline_2020s_typical_2026,mean_operative_temp_c,warm_discomfort_probability,-0.3028138261449889,4437
beijing_ssp585_baseline_2020s_typical_2026,mean_operative_temp_c,cold_discomfort_probability,0.11860581709581161,4437
beijing_ssp585_baseline_2020s_typical_2026,mean_rh_pct,discomfort_probability,-0.655849284621232,4437
beijing_ssp585_baseline_2020s_typical_2026,zone_cooling_rate_w,discomfort_probability,-0.2709304203739705,4437
beijing_ssp585_late_2080s_heatwave_extreme_2089,outdoor_temp_c,mean_operative_temp_c,0.9355444435733318,4437
beijing_ssp585_late_2080s_heatwave_extreme_2089,outdoor_temp_c,zone_cooling_rate_w,0.7784499789477998,4437
beijing_ssp585_late_2080s_heatwave_extreme_2089,epw_ghi_w_m2,mean_operative_temp_c,0.49053828369774877,4437
beijing_ssp585_late_2080s_heatwave_extreme_2089,epw_ghi_w_m2,zone_cooling_rate_w,0.6657591783842198,4437
beijing_ssp585_late_2080s_heatwave_extreme_2089,epw_outdoor_rh_pct,mean_rh_pct,0.5904787354368,4437
beijing_ssp585_late_2080s_heatwave_extreme_2089,mean_operative_temp_c,discomfort_probability,0.4518525335530443,4437
beijing_ssp585_late_2080s_heatwave_extreme_2089,mean_operative_temp_c,warm_discomfort_probability,0.42206166688641483,4437
beijing_ssp585_late_2080s_heatwave_extreme_2089,mean_operative_temp_c,cold_discomfort_probability,-0.3110396950157962,4437
beijing_ssp585_late_2080s_heatwave_extreme_2089,mean_rh_pct,discomfort_probability,0.23966883903209774,4437
beijing_ssp585_late_2080s_heatwave_extreme_2089,zone_cooling_rate_w,discomfort_probability,0.31159264513970275,4437
beijing_ssp585_late_2080s_hot_2089,outdoor_temp_c,mean_operative_temp_c,0.9355444435733318,4437
beijing_ssp585_late_2080s_hot_2089,outdoor_temp_c,zone_cooling_rate_w,0.7784499789477998,4437
beijing_ssp585_late_2080s_hot_2089,epw_ghi_w_m2,mean_operative_temp_c,0.49053828369774877,4437
beijing_ssp585_late_2080s_hot_2089,epw_ghi_w_m2,zone_cooling_rate_w,0.6657591783842198,4437
beijing_ssp585_late_2080s_hot_2089,epw_outdoor_rh_pct,mean_rh_pct,0.5904787354368,4437
beijing_ssp585_late_2080s_hot_2089,mean_operative_temp_c,discomfort_probability,0.4518525335530443,4437
beijing_ssp585_late_2080s_hot_2089,mean_operative_temp_c,warm_discomfort_probability,0.42206166688641483,4437
beijing_ssp585_late_2080s_hot_2089,mean_operative_temp_c,cold_discomfort_probability,-0.3110396950157962,4437
beijing_ssp585_late_2080s_hot_2089,mean_rh_pct,discomfort_probability,0.23966883903209774,4437
beijing_ssp585_late_2080s_hot_2089,zone_cooling_rate_w,discomfort_probability,0.31159264513970275,4437
beijing_ssp585_late_2080s_typical_2084,outdoor_temp_c,mean_operative_temp_c,0.9342678341036856,4437
beijing_ssp585_late_2080s_typical_2084,outdoor_temp_c,zone_cooling_rate_w,0.7763830986663907,4437
beijing_ssp585_late_2080s_typical_2084,epw_ghi_w_m2,mean_operative_temp_c,0.5135069148280537,4437
beijing_ssp585_late_2080s_typical_2084,epw_ghi_w_m2,zone_cooling_rate_w,0.6901797277953556,4437
beijing_ssp585_late_2080s_typical_2084,epw_outdoor_rh_pct,mean_rh_pct,0.6135590263669215,4437
beijing_ssp585_late_2080s_typical_2084,mean_operative_temp_c,discomfort_probability,0.32823034307489724,4437
beijing_ssp585_late_2080s_typical_2084,mean_operative_temp_c,warm_discomfort_probability,0.317450323225805,4437
beijing_ssp585_late_2080s_typical_2084,mean_operative_temp_c,cold_discomfort_probability,-0.29553575487061284,4437
beijing_ssp585_late_2080s_typical_2084,mean_rh_pct,discomfort_probability,0.10134684283169919,4437
beijing_ssp585_late_2080s_typical_2084,zone_cooling_rate_w,discomfort_probability,0.2333950318868605,4437
beijing_ssp585_mid_2050s_heatwave_extreme_2052,outdoor_temp_c,mean_operative_temp_c,0.9390696697682139,4437
beijing_ssp585_mid_2050s_heatwave_extreme_2052,outdoor_temp_c,zone_cooling_rate_w,0.8111857943851253,4437
beijing_ssp585_mid_2050s_heatwave_extreme_2052,epw_ghi_w_m2,mean_operative_temp_c,0.5067381822420899,4437
beijing_ssp585_mid_2050s_heatwave_extreme_2052,epw_ghi_w_m2,zone_cooling_rate_w,0.672686345413884,4437
beijing_ssp585_mid_2050s_heatwave_extreme_2052,epw_outdoor_rh_pct,mean_rh_pct,0.5637601606426589,4437
beijing_ssp585_mid_2050s_heatwave_extreme_2052,mean_operative_temp_c,discomfort_probability,0.23734941604571697,4437
beijing_ssp585_mid_2050s_heatwave_extreme_2052,mean_operative_temp_c,warm_discomfort_probability,0.2914146702406631,4437
beijing_ssp585_mid_2050s_heatwave_extreme_2052,mean_operative_temp_c,cold_discomfort_probability,-0.3568389812827658,4437
beijing_ssp585_mid_2050s_heatwave_extreme_2052,mean_rh_pct,discomfort_probability,0.029710771621210344,4437
beijing_ssp585_mid_2050s_heatwave_extreme_2052,zone_cooling_rate_w,discomfort_probability,0.1403595898900631,4437
beijing_ssp585_mid_2050s_hot_2052,outdoor_temp_c,mean_operative_temp_c,0.9390696697682139,4437
beijing_ssp585_mid_2050s_hot_2052,outdoor_temp_c,zone_cooling_rate_w,0.8111857943851253,4437
beijing_ssp585_mid_2050s_hot_2052,epw_ghi_w_m2,mean_operative_temp_c,0.5067381822420899,4437
beijing_ssp585_mid_2050s_hot_2052,epw_ghi_w_m2,zone_cooling_rate_w,0.672686345413884,4437
beijing_ssp585_mid_2050s_hot_2052,epw_outdoor_rh_pct,mean_rh_pct,0.5637601606426589,4437
beijing_ssp585_mid_2050s_hot_2052,mean_operative_temp_c,discomfort_probability,0.23734941604571697,4437
beijing_ssp585_mid_2050s_hot_2052,mean_operative_temp_c,warm_discomfort_probability,0.2914146702406631,4437
beijing_ssp585_mid_2050s_hot_2052,mean_operative_temp_c,cold_discomfort_probability,-0.3568389812827658,4437
beijing_ssp585_mid_2050s_hot_2052,mean_rh_pct,discomfort_probability,0.029710771621210344,4437
beijing_ssp585_mid_2050s_hot_2052,zone_cooling_rate_w,discomfort_probability,0.1403595898900631,4437
beijing_ssp585_mid_2050s_typical_2053,outdoor_temp_c,mean_operative_temp_c,0.9265027043477277,4437
beijing_ssp585_mid_2050s_typical_2053,outdoor_temp_c,zone_cooling_rate_w,0.7921850320875218,4437
beijing_ssp585_mid_2050s_typical_2053,epw_ghi_w_m2,mean_operative_temp_c,0.521964151814415,4437
beijing_ssp585_mid_2050s_typical_2053,epw_ghi_w_m2,zone_cooling_rate_w,0.7093974475083937,4437
beijing_ssp585_mid_2050s_typical_2053,epw_outdoor_rh_pct,mean_rh_pct,0.5752533363729531,4437
beijing_ssp585_mid_2050s_typical_2053,mean_operative_temp_c,discomfort_probability,-0.021797488355142235,4437
beijing_ssp585_mid_2050s_typical_2053,mean_operative_temp_c,warm_discomfort_probability,-0.03259779649770899,4437
beijing_ssp585_mid_2050s_typical_2053,mean_operative_temp_c,cold_discomfort_probability,0.03312569700056937,4437
beijing_ssp585_mid_2050s_typical_2053,mean_rh_pct,discomfort_probability,-0.28574108646977947,4437
beijing_ssp585_mid_2050s_typical_2053,zone_cooling_rate_w,discomfort_probability,-0.02283891739981937,4437
beijing_ssp585_near_2030s_heatwave_extreme_2030,outdoor_temp_c,mean_operative_temp_c,0.9400629087151245,4437
beijing_ssp585_near_2030s_heatwave_extreme_2030,outdoor_temp_c,zone_cooling_rate_w,0.8349828289465242,4437
beijing_ssp585_near_2030s_heatwave_extreme_2030,epw_ghi_w_m2,mean_operative_temp_c,0.4870877325184233,4437
beijing_ssp585_near_2030s_heatwave_extreme_2030,epw_ghi_w_m2,zone_cooling_rate_w,0.6459700012221294,4437
beijing_ssp585_near_2030s_heatwave_extreme_2030,epw_outdoor_rh_pct,mean_rh_pct,0.5868995711096838,4437
beijing_ssp585_near_2030s_heatwave_extreme_2030,mean_operative_temp_c,discomfort_probability,-0.093143463244384,4437
beijing_ssp585_near_2030s_heatwave_extreme_2030,mean_operative_temp_c,warm_discomfort_probability,0.00048233666159438224,4437
beijing_ssp585_near_2030s_heatwave_extreme_2030,mean_operative_temp_c,cold_discomfort_probability,-0.166765108139664,4437
beijing_ssp585_near_2030s_heatwave_extreme_2030,mean_rh_pct,discomfort_probability,-0.2831806049937635,4437
beijing_ssp585_near_2030s_heatwave_extreme_2030,zone_cooling_rate_w,discomfort_probability,-0.11037972480206834,4437
beijing_ssp585_near_2030s_hot_2037,outdoor_temp_c,mean_operative_temp_c,0.9315407252634678,4437
beijing_ssp585_near_2030s_hot_2037,outdoor_temp_c,zone_cooling_rate_w,0.8319642783795921,4437
beijing_ssp585_near_2030s_hot_2037,epw_ghi_w_m2,mean_operative_temp_c,0.5081697319949234,4437
beijing_ssp585_near_2030s_hot_2037,epw_ghi_w_m2,zone_cooling_rate_w,0.6653732474574617,4437
beijing_ssp585_near_2030s_hot_2037,epw_outdoor_rh_pct,mean_rh_pct,0.5806749210450806,4437
beijing_ssp585_near_2030s_hot_2037,mean_operative_temp_c,discomfort_probability,0.009261536431144052,4437
beijing_ssp585_near_2030s_hot_2037,mean_operative_temp_c,warm_discomfort_probability,0.09956922634297762,4437
beijing_ssp585_near_2030s_hot_2037,mean_operative_temp_c,cold_discomfort_probability,-0.2537557091735463,4437
beijing_ssp585_near_2030s_hot_2037,mean_rh_pct,discomfort_probability,-0.2141677297980061,4437
beijing_ssp585_near_2030s_hot_2037,zone_cooling_rate_w,discomfort_probability,-0.03620766028855225,4437
beijing_ssp585_near_2030s_typical_2032,outdoor_temp_c,mean_operative_temp_c,0.9296142474405925,4437
beijing_ssp585_near_2030s_typical_2032,outdoor_temp_c,zone_cooling_rate_w,0.8010698394624155,4437
beijing_ssp585_near_2030s_typical_2032,epw_ghi_w_m2,mean_operative_temp_c,0.5344016404192303,4437
beijing_ssp585_near_2030s_typical_2032,epw_ghi_w_m2,zone_cooling_rate_w,0.7102304961349206,4437
