weather,city,scenario_raw,time_slice,severity,weather_year,rows,mean_agg_p_tail_spread_mean,mean_agg_p_tail_spread_p95,max_zone_p_tail_spread_mean,max_zone_p_tail_spread_p95,mean_agg_threshold_flip_rows,mean_agg_threshold_flip_pct,max_zone_threshold_flip_rows,max_zone_threshold_flip_pct,sreal_mean_hidden_rows,sreal_mean_hidden_pct,sreal_zone_hidden_rows,sreal_zone_hidden_pct,direction_flip_rows,direction_flip_pct,sreal_mean_high_tail_pct,sreal_any_zone_high_tail_pct
houston_ssp245_baseline_2020s_hot_2026,Houston,ssp245,baseline_2020s,hot,2026,16704,0.06420551240444183,0.1848277278244495,0.11530441045761108,0.2692610412836073,2818,16.870210727969347,5399,32.32159961685824,2812,16.834291187739463,5232,31.321839080459768,2617,15.666906130268199,0.15565134099616856,6.561302681992337
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,16704,0.05202987417578697,0.14645325168967246,0.09511420130729675,0.24581512808799744,1480,8.860153256704981,4528,27.107279693486593,1478,8.848180076628353,4445,26.610392720306514,3350,20.05507662835249,0.023946360153256702,3.0411877394636013
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,16704,0.07785269618034363,0.22179970517754546,0.1239323541522026,0.29156503528356165,3755,22.479645593869733,4779,28.60991379310345,3739,22.383860153256705,4651,27.84363026819923,2291,13.715277777777779,1.658285440613027,12.841235632183908
houston_ssp245_late_2080s_hot_2085,Houston,ssp245,late_2080s,hot,2085,16704,0.07269524782896042,0.21621106117963787,0.12578752636909485,0.2794691443443292,3553,21.270354406130267,5452,32.63888888888889,3548,21.240421455938694,5334,31.932471264367816,2875,17.211446360153257,0.7243773946360154,10.997365900383143
houston_ssp245_late_2080s_typical_2086,Houston,ssp245,late_2080s,typical,2086,16704,0.06358280032873154,0.19437298625707622,0.11049336194992065,0.26171109080314636,2669,15.978208812260537,5132,30.723180076628353,2663,15.942289272030653,5038,30.160440613026818,2937,17.582614942528735,0.4849137931034483,6.3098659003831425
houston_ssp245_mid_2050s_heatwave_extreme_2058,Houston,ssp245,mid_2050s,heatwave_extreme,2058,16704,0.06797242164611816,0.21504703760147093,0.11019561439752579,0.27146464586257935,2814,16.84626436781609,4481,26.825909961685824,2805,16.792385057471265,4336,25.95785440613027,2910,17.420977011494255,0.8920019157088124,9.207375478927203
houston_ssp245_mid_2050s_hot_2056,Houston,ssp245,mid_2050s,hot,2056,16704,0.05907620117068291,0.16945687606930726,0.11517371982336044,0.26772546768188477,2425,14.517480842911878,6085,36.42840038314176,2425,14.517480842911878,5948,35.60823754789272,3325,19.905411877394634,0.0,4.663553639846743
houston_ssp245_mid_2050s_typical_2052,Houston,ssp245,mid_2050s,typical,2052,16704,0.06502806395292282,0.20498619228601456,0.10604584217071533,0.25499841570854187,2856,17.097701149425287,4782,28.627873563218394,2851,17.067768199233715,4639,27.771791187739463,3246,19.432471264367816,0.508860153256705,7.243773946360153
houston_ssp245_near_2030s_heatwave_extreme_2039,Houston,ssp245,near_2030s,heatwave_extreme,2039,16704,0.06685902178287506,0.20052568092942216,0.10886918008327484,0.261711061000824,2925,17.510775862068968,4630,27.717911877394634,2921,17.48682950191571,4497,26.92169540229885,2776,16.61877394636015,0.748323754789272,8.243534482758621
houston_ssp245_near_2030s_hot_2038,Houston,ssp245,near_2030s,hot,2038,16704,0.06576813012361526,0.19435018673539153,0.1222865879535675,0.2774463891983032,3107,18.600335249042146,6074,36.3625478927203,3104,18.582375478927204,5884,35.225095785440615,3157,18.899664750957854,0.2813697318007663,8.034003831417625
houston_ssp245_near_2030s_typical_2033,Houston,ssp245,near_2030s,typical,2033,16704,0.06574536859989166,0.19753236472606653,0.10880625247955322,0.25499841570854187,2809,16.81633141762452,4799,28.72964559386973,2805,16.792385057471265,4621,27.664032567049805,2618,15.672892720306514,0.4849137931034483,7.519157088122605
houston_ssp585_baseline_2020s_heatwave_extreme_2025,Houston,ssp585,baseline_2020s,heatwave_extreme,2025,16704,0.06885237991809845,0.20139520764350885,0.11149943619966507,0.26612377166748047,3267,19.558189655172413,4604,27.56226053639847,3264,19.54022988505747,4453,26.658285440613028,2645,15.834530651340998,0.37116858237547895,8.081896551724139
houston_ssp585_baseline_2020s_hot_2026,Houston,ssp585,baseline_2020s,hot,2026,16704,0.06337989121675491,0.18427317067980764,0.11284199357032776,0.26171109080314636,2602,15.577107279693486,5183,31.028496168582375,2595,15.535201149425287,5035,30.14248084291188,2319,13.882902298850574,0.2813697318007663,6.716954022988506
houston_ssp585_baseline_2020s_typical_2025,Houston,ssp585,baseline_2020s,typical,2025,16704,0.06885237991809845,0.20139520764350885,0.11149943619966507,0.26612377166748047,3267,19.558189655172413,4604,27.56226053639847,3264,19.54022988505747,4453,26.658285440613028,2645,15.834530651340998,0.37116858237547895,8.081896551724139
houston_ssp585_late_2080s_heatwave_extreme_2086,Houston,ssp585,late_2080s,heatwave_extreme,2086,16704,0.09177826344966888,0.23413097485899917,0.14100071787834167,0.3255345821380615,4375,26.191331417624518,5172,30.962643678160916,4343,25.99976053639847,5040,30.17241379310345,2186,13.08668582375479,5.645354406130268,19.025383141762454
houston_ssp585_late_2080s_hot_2080,Houston,ssp585,late_2080s,hot,2080,16704,0.08266856521368027,0.23188418224453924,0.13425306975841522,0.3263408839702606,3750,22.44971264367816,5274,31.573275862068968,3708,22.198275862068968,5161,30.896791187739463,2607,15.607040229885058,4.944923371647509,16.014128352490424
houston_ssp585_late_2080s_typical_2088,Houston,ssp585,late_2080s,typical,2088,16704,0.08860242366790771,0.23030428215861318,0.1373545229434967,0.3160124927759167,4094,24.509099616858236,5184,31.03448275862069,4066,24.34147509578544,5063,30.310105363984675,2512,15.03831417624521,6.429597701149426,17.612547892720308
houston_ssp585_mid_2050s_heatwave_extreme_2059,Houston,ssp585,mid_2050s,heatwave_extreme,2059,16704,0.07298269122838974,0.21437028050422666,0.11757842451334,0.27146464586257935,3399,20.348419540229884,4795,28.705699233716476,3389,20.288553639846743,4653,27.85560344827586,2855,17.091714559386972,1.5086206896551724,11.590038314176246
houston_ssp585_mid_2050s_hot_2058,Houston,ssp585,mid_2050s,hot,2058,16704,0.07201716303825378,0.21492633596062657,0.12255342304706573,0.2729704186320305,3506,20.9889846743295,5261,31.495450191570885,3497,20.935105363984675,5138,30.759099616858236,2537,15.187978927203066,0.8979885057471264,10.799808429118773
houston_ssp585_mid_2050s_typical_2055,Houston,ssp585,mid_2050s,typical,2055,16704,0.07291548699140549,0.208740959316492,0.1219770759344101,0.27146464586257935,3580,21.43199233716475,5357,32.07016283524904,3569,21.366139846743295,5220,31.25,2608,15.613026819923373,0.8740421455938696,9.770114942528735
houston_ssp585_near_2030s_heatwave_extreme_2037,Houston,ssp585,near_2030s,heatwave_extreme,2037,16704,0.06651092320680618,0.2026284597814083,0.11700025945901871,0.26993414759635925,3019,18.0735153256705,5540,33.16570881226053,3010,18.01963601532567,5362,32.100095785440615,3028,18.127394636015325,0.3113026819923371,7.716714559386974
houston_ssp585_near_2030s_hot_2035,Houston,ssp585,near_2030s,hot,2035,16704,0.06139436736702919,0.18351372256875031,0.11258544027805328,0.26612377166748047,2592,15.517241379310345,5622,33.6566091954023,2592,15.517241379310345,5470,32.746647509578544,3023,18.097461685823752,0.10775862068965517,5.663314176245211
houston_ssp585_near_2030s_typical_2038,Houston,ssp585,near_2030s,typical,2038,16704,0.06416518241167068,0.18518511652946465,0.11046003550291061,0.26171109080314636,2734,16.367337164750957,4958,29.681513409961685,2731,16.349377394636015,4809,28.789511494252874,2437,14.589319923371647,0.203544061302682,6.860632183908046
kolkata_ssp245_baseline_2020s_heatwave_extreme_2027,Kolkata,ssp245,baseline_2020s,heatwave_extreme,2027,16704,0.0712452158331871,0.20731071531772613,0.13703207671642303,0.3114571273326874,3269,19.570162835249043,6633,39.709051724137936,3262,19.528256704980844,6434,38.51772030651341,3427,20.516044061302683,3.633860153256705,12.733477011494255
kolkata_ssp245_baseline_2020s_hot_2028,Kolkata,ssp245,baseline_2020s,hot,2028,16704,0.07275211066007614,0.2102703474462031,0.14600591361522675,0.32253050804138184,3633,21.749281609195403,7248,43.39080459770115,3630,21.731321839080458,7049,42.19947318007663,3246,19.432471264367816,1.6822318007662835,10.512452107279694
kolkata_ssp245_baseline_2020s_typical_2026,Kolkata,ssp245,baseline_2020s,typical,2026,16704,0.06951790302991867,0.20917888209223745,0.1362059861421585,0.3145180344581604,3323,19.893438697318008,6897,41.28951149425287,3315,19.845545977011493,6676,39.96647509578544,3458,20.701628352490424,0.8740421455938696,8.506944444444445
kolkata_ssp245_late_2080s_heatwave_extreme_2086,Kolkata,ssp245,late_2080s,heatwave_extreme,2086,16704,0.09050112217664719,0.22810922116041177,0.16310936212539673,0.33068753182888,4732,28.32854406130268,6932,41.49904214559387,4679,28.011254789272034,6659,39.8647030651341,2995,17.929837164750957,6.740900383141763,21.70138888888889
kolkata_ssp245_late_2080s_hot_2087,Kolkata,ssp245,late_2080s,hot,2087,16704,0.0888279378414154,0.2260583460330963,0.16439004242420197,0.3309323191642761,4664,27.92145593869732,7290,43.64224137931034,4634,27.741858237547895,7001,41.912116858237546,2772,16.594827586206897,5.184386973180077,20.378352490421456
kolkata_ssp245_late_2080s_typical_2084,Kolkata,ssp245,late_2080s,typical,2084,16704,0.08211299031972885,0.22381596490740774,0.14866112172603607,0.32253050804138184,3276,19.612068965517242,6236,37.332375478927204,3239,19.390565134099617,5985,35.82974137931034,3077,18.42073754789272,9.458812260536398,20.21072796934866
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,16704,0.08295955508947372,0.22427638694643956,0.1574469655752182,0.32968878746032715,4045,24.215756704980844,7397,44.28280651340996,4004,23.970306513409962,7128,42.672413793103445,3002,17.971743295019156,4.639607279693487,15.846503831417625
kolkata_ssp245_mid_2050s_hot_2053,Kolkata,ssp245,mid_2050s,hot,2053,16704,0.08295955508947372,0.22427638694643956,0.1574469655752182,0.32968878746032715,4045,24.215756704980844,7397,44.28280651340996,4004,23.970306513409962,7128,42.672413793103445,3002,17.971743295019156,4.639607279693487,15.846503831417625
kolkata_ssp245_mid_2050s_typical_2058,Kolkata,ssp245,mid_2050s,typical,2058,16704,0.07055157423019409,0.21359503492712967,0.13937537372112274,0.32253050804138184,3074,18.40277777777778,6537,39.13433908045977,3060,18.318965517241377,6285,37.62571839080459,3716,22.24616858237548,3.316570881226054,12.35632183908046
kolkata_ssp245_near_2030s_heatwave_extreme_2039,Kolkata,ssp245,near_2030s,heatwave_extreme,2039,16704,0.0744551569223404,0.21767186596989632,0.1404525190591812,0.32253050804138184,3655,21.880986590038315,6933,41.50502873563218,3631,21.737308429118773,6761,40.475335249042146,3254,19.48036398467433,1.8498563218390804,10.578304597701148
kolkata_ssp245_near_2030s_hot_2031,Kolkata,ssp245,near_2030s,hot,2031,16704,0.08348041027784348,0.22035134881734847,0.14830070734024048,0.3263408839702606,4705,28.1669061302682,6879,41.18175287356322,4683,28.035201149425287,6612,39.58333333333333,2803,16.780411877394634,1.5385536398467432,15.601053639846743
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,16704,0.06149912253022194,0.18904788196086883,0.1239350438117981,0.27447561025619505,2461,14.732998084291188,6405,38.3441091954023,2454,14.691091954022989,6259,37.47006704980843,3808,22.796934865900383,1.113505747126437,6.381704980842912
kolkata_ssp585_baseline_2020s_heatwave_extreme_2027,Kolkata,ssp585,baseline_2020s,heatwave_extreme,2027,16704,0.061134420335292816,0.1943848818540573,0.12154245376586914,0.2735566794872284,2491,14.912595785440613,5972,35.75191570881226,2474,14.81082375478927,5787,34.644396551724135,3961,23.712883141762454,1.0057471264367817,7.165948275862069
kolkata_ssp585_baseline_2020s_hot_2026,Kolkata,ssp585,baseline_2020s,hot,2026,16704,0.06556558609008789,0.2008395574986933,0.13185110688209534,0.28282583653926807,2960,17.720306513409962,6918,41.41522988505747,2955,17.69037356321839,6721,40.23587164750958,3370,20.174808429118773,0.8740421455938696,7.130028735632184
kolkata_ssp585_baseline_2020s_typical_2029,Kolkata,ssp585,baseline_2020s,typical,2029,16704,0.056156229227781296,0.16793865710496897,0.11783873289823532,0.2637062668800354,2026,12.128831417624522,6301,37.72150383141762,2026,12.128831417624522,6175,36.96719348659004,3852,23.060344827586206,0.05387931034482758,3.4542624521072796
kolkata_ssp585_late_2080s_heatwave_extreme_2080,Kolkata,ssp585,late_2080s,heatwave_extreme,2080,16704,0.1157723218202591,0.2338237427175045,0.19174093008041382,0.3373001515865326,5845,34.99161877394636,6401,38.32016283524904,5742,34.375,6078,36.38649425287356,1878,11.242816091954024,16.642720306513407,39.39176245210728
kolkata_ssp585_late_2080s_hot_2080,Kolkata,ssp585,late_2080s,hot,2080,16704,0.1157723218202591,0.2338237427175045,0.19174093008041382,0.3373001515865326,5845,34.99161877394636,6401,38.32016283524904,5742,34.375,6078,36.38649425287356,1878,11.242816091954024,16.642720306513407,39.39176245210728
kolkata_ssp585_late_2080s_typical_2088,Kolkata,ssp585,late_2080s,typical,2088,16704,0.09535490721464157,0.2258005268871783,0.17418047785758972,0.33485416918992994,5257,31.471503831417625,7259,43.45665708812261,5228,31.297892720306514,6949,41.60081417624521,2555,15.29573754789272,6.908524904214559,24.580938697318008
kolkata_ssp585_mid_2050s_heatwave_extreme_2059,Kolkata,ssp585,mid_2050s,heatwave_extreme,2059,16704,0.11696846038103104,0.23739328682422633,0.19068589806556702,0.3341388702392578,6016,36.015325670498086,6788,40.63697318007663,5954,35.64415708812261,6478,38.781130268199234,1862,11.147030651340996,13.852969348659002,35.769875478927204
kolkata_ssp585_mid_2050s_hot_2059,Kolkata,ssp585,mid_2050s,hot,2059,16704,0.11696846038103104,0.23739328682422633,0.19068589806556702,0.3341388702392578,6016,36.015325670498086,6788,40.63697318007663,5954,35.64415708812261,6478,38.781130268199234,1862,11.147030651340996,13.852969348659002,35.769875478927204
kolkata_ssp585_mid_2050s_typical_2057,Kolkata,ssp585,mid_2050s,typical,2057,16704,0.06994550675153732,0.21628498136997223,0.13603119552135468,0.3160485327243805,2863,17.139607279693486,6453,38.63146551724138,2836,16.977969348659002,6292,37.667624521072796,3455,20.68366858237548,3.9990421455938696,11.135057471264368
kolkata_ssp585_near_2030s_heatwave_extreme_2032,Kolkata,ssp585,near_2030s,heatwave_extreme,2032,16704,0.059196121990680695,0.19442614242434472,0.11051790416240692,0.26818186044692993,2383,14.266044061302683,5468,32.734674329501914,2378,14.23611111111111,5399,32.32159961685824,4137,24.766522988505745,0.13769157088122605,4.340277777777778
kolkata_ssp585_near_2030s_hot_2030,Kolkata,ssp585,near_2030s,hot,2030,16704,0.06688997149467468,0.2028671331703662,0.1335882991552353,0.27994853258132935,3098,18.546455938697317,7051,42.21144636015325,3088,18.486590038314176,6906,41.3433908045977,3504,20.977011494252874,0.28735632183908044,6.710967432950192
kolkata_ssp585_near_2030s_typical_2038,Kolkata,ssp585,near_2030s,typical,2038,16704,0.05666085332632065,0.17840010300278658,0.10965444892644882,0.2663816034793852,1901,11.38050766283525,5238,31.35775862068966,1892,11.326628352490422,5115,30.62140804597701,4076,24.40134099616858,1.658285440613027,5.381944444444445
phoenix_ssp245_baseline_2020s_heatwave_extreme_2025,Phoenix,ssp245,baseline_2020s,heatwave_extreme,2025,16704,0.07173747569322586,0.13631158694624892,0.14781175553798676,0.3235305845737457,2694,16.12787356321839,9122,54.609674329501914,2666,15.960249042145595,8572,51.31704980842912,2862,17.13362068965517,0.35919540229885055,12.883141762452107
phoenix_ssp245_baseline_2020s_hot_2028,Phoenix,ssp245,baseline_2020s,hot,2028,16704,0.07264156639575958,0.14449788630008686,0.14877237379550934,0.32720547914505005,2657,15.906369731800766,8462,50.658524904214566,2623,15.702825670498086,7991,47.83884099616858,2876,17.217432950191572,0.8560823754789272,14.056513409961685
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,16704,0.07112018764019012,0.13117212206125256,0.1485530138015747,0.3266878128051758,2459,14.721024904214557,8822,52.813697318007655,2436,14.583333333333334,8376,50.143678160919535,2810,16.822318007662833,0.6046455938697318,12.835249042145595
phoenix_ssp245_late_2080s_heatwave_extreme_2086,Phoenix,ssp245,late_2080s,heatwave_extreme,2086,16704,0.08613570779561996,0.207114090770483,0.17836442589759827,0.3413954973220825,4221,25.26939655172414,8490,50.82614942528736,4114,24.62883141762452,7760,46.455938697318004,2791,16.708572796934863,5.771072796934866,24.922174329501914
phoenix_ssp245_late_2080s_hot_2086,Phoenix,ssp245,late_2080s,hot,2086,16704,0.08613570779561996,0.207114090770483,0.17836442589759827,0.3413954973220825,4221,25.26939655172414,8490,50.82614942528736,4114,24.62883141762452,7760,46.455938697318004,2791,16.708572796934863,5.771072796934866,24.922174329501914
phoenix_ssp245_late_2080s_typical_2081,Phoenix,ssp245,late_2080s,typical,2081,16704,0.08309275656938553,0.19237338155508038,0.1612824648618698,0.3356674313545227,3338,19.98323754789272,8231,49.275622605363985,3270,19.576149425287355,7647,45.77945402298851,2292,13.721264367816092,4.8790708812260535,18.7919061302682
phoenix_ssp245_mid_2050s_heatwave_extreme_2051,Phoenix,ssp245,mid_2050s,heatwave_extreme,2051,16704,0.08148244023323059,0.18999921306967735,0.15908358991146088,0.3317725360393524,3427,20.516044061302683,8289,49.622844827586206,3358,20.102969348659002,7904,47.31800766283525,2256,13.505747126436782,4.753352490421456,18.474616858237546
phoenix_ssp245_mid_2050s_hot_2058,Phoenix,ssp245,mid_2050s,hot,2058,16704,0.08543252944946289,0.19528398364782332,0.1699039787054062,0.33854395151138306,4203,25.16163793103448,8337,49.91020114942529,4090,24.48515325670498,7673,45.935105363984675,1965,11.763649425287356,4.21455938697318,22.407806513409962
phoenix_ssp245_mid_2050s_typical_2054,Phoenix,ssp245,mid_2050s,typical,2054,16704,0.07924096286296844,0.17452620416879636,0.16084836423397064,0.33786118030548096,3558,21.30028735632184,8857,53.02322796934866,3489,20.88721264367816,8287,49.61087164750958,2375,14.218151340996169,2.376676245210728,16.80435823754789
phoenix_ssp245_near_2030s_heatwave_extreme_2039,Phoenix,ssp245,near_2030s,heatwave_extreme,2039,16704,0.08175422251224518,0.1839523538947104,0.1655261218547821,0.3387058973312378,4196,25.11973180076628,8362,50.05986590038314,4088,24.473180076628353,7786,46.611590038314176,2311,13.83500957854406,3.2207854406130267,19.26484674329502
phoenix_ssp245_near_2030s_hot_2039,Phoenix,ssp245,near_2030s,hot,2039,16704,0.08175422251224518,0.1839523538947104,0.1655261218547821,0.3387058973312378,4196,25.11973180076628,8362,50.05986590038314,4088,24.473180076628353,7786,46.611590038314176,2311,13.83500957854406,3.2207854406130267,19.26484674329502
phoenix_ssp245_near_2030s_typical_2034,Phoenix,ssp245,near_2030s,typical,2034,16704,0.07569310069084167,0.15138708427548403,0.15810362994670868,0.3387058973312378,3432,20.545977011494255,9020,53.99904214559387,3373,20.192768199233715,8461,50.65253831417624,2592,15.517241379310345,1.4068486590038316,16.24161877394636
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,Phoenix,ssp585,baseline_2020s,heatwave_extreme,2025,16704,0.07768698036670685,0.17617357671260814,0.15929047763347626,0.33549293875694275,3344,20.019157088122604,8737,52.304837164750964,3275,19.606082375478927,8148,48.7787356321839,2924,17.504789272030653,2.256944444444444,17.41499042145594
phoenix_ssp585_baseline_2020s_hot_2025,Phoenix,ssp585,baseline_2020s,hot,2025,16704,0.07768698036670685,0.17617357671260814,0.15929047763347626,0.33549293875694275,3344,20.019157088122604,8737,52.304837164750964,3275,19.606082375478927,8148,48.7787356321839,2924,17.504789272030653,2.256944444444444,17.41499042145594
phoenix_ssp585_baseline_2020s_typical_2029,Phoenix,ssp585,baseline_2020s,typical,2029,16704,0.07827290892601013,0.1715226426720618,0.1548779308795929,0.3350277945399281,3188,19.085249042145595,8651,51.78999042145593,3153,18.875718390804597,8171,48.91642720306513,2674,16.00814176245211,1.969588122605364,16.056034482758623
phoenix_ssp585_late_2080s_heatwave_extreme_2085,Phoenix,ssp585,late_2080s,heatwave_extreme,2085,16704,0.09787158668041229,0.2248355984687805,0.1818361133337021,0.33652567863464355,4116,24.64080459770115,6970,41.72653256704981,3914,23.431513409961685,6454,38.6374521072797,2322,13.900862068965516,13.685344827586206,32.14200191570881
phoenix_ssp585_late_2080s_hot_2089,Phoenix,ssp585,late_2080s,hot,2089,16704,0.10450458526611328,0.23273467123508454,0.18342989683151245,0.3413954973220825,3455,20.68366858237548,6280,37.59578544061303,3266,19.5522030651341,5876,35.1772030651341,1803,10.79382183908046,18.40277777777778,34.434865900383144
phoenix_ssp585_late_2080s_typical_2081,Phoenix,ssp585,late_2080s,typical,2081,16704,0.09396649897098541,0.2136541716754436,0.18600884079933167,0.34192419052124023,4326,25.897988505747126,7217,43.20522030651341,4193,25.101772030651343,6707,40.152059386973185,2306,13.805076628352491,11.105124521072797,30.549568965517242
phoenix_ssp585_mid_2050s_heatwave_extreme_2057,Phoenix,ssp585,mid_2050s,heatwave_extreme,2057,16704,0.08279615640640259,0.19622976928949354,0.16768968105316162,0.3387058973312378,3994,23.91044061302682,8612,51.55651340996169,3883,23.245929118773947,7946,47.56944444444444,3077,18.42073754789272,4.663553639846743,21.76125478927203
phoenix_ssp585_mid_2050s_hot_2057,Phoenix,ssp585,mid_2050s,hot,2057,16704,0.08279615640640259,0.19622976928949354,0.16768968105316162,0.3387058973312378,3994,23.91044061302682,8612,51.55651340996169,3883,23.245929118773947,7946,47.56944444444444,3077,18.42073754789272,4.663553639846743,21.76125478927203
phoenix_ssp585_mid_2050s_typical_2050,Phoenix,ssp585,mid_2050s,typical,2050,16704,0.08247075974941254,0.19766804352402673,0.1520717442035675,0.32202446460723877,3095,18.528496168582375,7399,44.29477969348659,3020,18.07950191570881,7078,42.37308429118774,1628,9.746168582375478,6.016522988505748,19.216954022988507
phoenix_ssp585_near_2030s_heatwave_extreme_2033,Phoenix,ssp585,near_2030s,heatwave_extreme,2033,16704,0.08050557225942612,0.18290424197912208,0.16283509135246277,0.33127281069755554,3489,20.88721264367816,8715,52.173132183908045,3421,20.480124521072796,8118,48.599137931034484,2670,15.984195402298852,4.052921455938698,19.258860153256705
phoenix_ssp585_near_2030s_hot_2033,Phoenix,ssp585,near_2030s,hot,2033,16704,0.08050557225942612,0.18290424197912208,0.16283509135246277,0.33127281069755554,3489,20.88721264367816,8715,52.173132183908045,3421,20.480124521072796,8118,48.599137931034484,2670,15.984195402298852,4.052921455938698,19.258860153256705
phoenix_ssp585_near_2030s_typical_2034,Phoenix,ssp585,near_2030s,typical,2034,16704,0.07613467425107956,0.15940474942326546,0.15658067166805267,0.338358998298645,3350,20.05507662835249,8820,52.80172413793104,3319,19.86949233716475,8266,49.48515325670498,2176,13.026819923371647,1.0775862068965518,15.589080459770116
