model,event,threshold,scenario,severity,baseline_n_steps,late_n_steps,baseline_equal_zone_mean_high_pct,late_equal_zone_mean_high_pct,late_minus_baseline_equal_zone_mean_high_pct_pp,baseline_area_weighted_mean_high_pct,late_area_weighted_mean_high_pct,late_minus_baseline_area_weighted_mean_high_pct_pp,baseline_zone_p90_high_pct,late_zone_p90_high_pct,late_minus_baseline_zone_p90_high_pct_pp,baseline_any_zone_high_pct,late_any_zone_high_pct,late_minus_baseline_any_zone_high_pct_pp,baseline_hidden_any_zone_pct,late_hidden_any_zone_pct,late_minus_baseline_hidden_any_zone_pct_pp,baseline_hidden_p90_pct,late_hidden_p90_pct,late_minus_baseline_hidden_p90_pct_pp,baseline_area_weighted_zone_time_high_pct,late_area_weighted_zone_time_high_pct,late_minus_baseline_area_weighted_zone_time_high_pct_pp
no_pmv_ordinal,broad_tail,0.06,ssp585,hot,100224,100224,90.96124680715198,92.32120051085569,1.3599537037037095,91.74948116219667,92.72130427841635,0.9718231162196815,95.6607199872286,96.71934865900383,1.0586286717752245,98.04936941251596,99.01221264367817,0.9628432311622106,7.088122605363985,6.691012132822477,-0.3971104725415078,4.702466475095785,4.401141443167305,-0.3013250319284806,79.47076912050763,82.58569176183343,3.114922641325805
no_pmv_ordinal,broad_tail,0.06,ssp585,typical,100224,100224,89.48655012771393,91.9151101532567,2.4285600255427795,90.26480683269476,92.79214559386973,2.527338761174974,94.87547892720306,96.36214878671775,1.4866698595146914,97.42177522349937,98.55324074074075,1.1314655172413808,7.935225095785441,6.638130587484035,-1.2970945083014058,5.388928799489144,4.448036398467433,-0.9408924010217108,76.80291198085703,81.44328094157018,4.640368960713147
no_pmv_ordinal,broad_tail,0.07,ssp245,heatwave_extreme,100224,100224,79.12276500638569,82.76161398467433,3.6388489782886353,76.61737707535121,80.5944683908046,3.9770913154533787,93.90565134099617,94.82259738186463,0.9169460408684529,97.89571360153256,98.72984514687101,0.834131545338451,18.77294859514687,15.96823116219668,-2.8047174329501914,14.782886334610474,12.060983397190293,-2.7219029374201806,77.83377684134962,80.78062032094016,2.946843479590541
no_pmv_ordinal,broad_tail,0.07,ssp245,hot,100224,100224,80.06764846743295,82.28468231162196,2.217033844189018,76.90573116219667,79.85312899106003,2.947397828863359,93.62029054916987,94.6499840357599,1.029693486590034,97.76999521072797,98.66898148148148,0.898986270753511,17.70234674329502,16.384299169859514,-1.318047573435507,13.55264208173691,12.36530172413793,-1.1873403575989787,78.04967468892714,80.35346860417829,2.3037939152511484
no_pmv_ordinal,broad_tail,0.07,ssp245,typical,100224,100224,75.97182311621967,78.52709929757343,2.5552761813537614,72.3489383780332,76.19432471264368,3.845386334610481,92.25933908045977,93.4915788633461,1.2322397828863387,97.62332375478927,97.98651021711366,0.3631864623243928,21.651500638569605,19.45941091954023,-2.1920897190293758,16.2875159642401,14.96447956577267,-1.3230363984674298,74.72945140808675,77.38485420772815,2.655402799641408
no_pmv_ordinal,broad_tail,0.07,ssp585,heatwave_extreme,100224,100224,78.84139527458493,84.23132183908046,5.389926564495539,76.1713761174968,82.4982040229885,6.326827905491697,93.68314974457216,95.67069763729246,1.9875478927203005,98.02043422733078,99.0930316091954,1.0725973818646253,19.17903895274585,14.861709770114942,-4.317329182630907,14.841754469987228,11.439375798212005,-3.4023786717752227,77.62776370422824,82.69266735110783,5.064903646879586
no_pmv_ordinal,broad_tail,0.07,ssp585,hot,100224,100224,79.60268997445722,83.35827745849298,3.7555874840357575,77.15317688378033,81.26097541507025,4.107798531289916,93.91064016602809,94.96128671775223,1.0506465517241423,97.93662196679438,98.92939814814815,0.9927761813537757,18.333931992337167,15.57112068965517,-2.762811302681996,14.307950191570882,11.60300925925926,-2.7049409323116222,78.05774745353357,81.66022007403461,3.6024726205010467
no_pmv_ordinal,broad_tail,0.07,ssp585,typical,100224,100224,76.2551883780332,81.9973259897829,5.742137611749698,73.018438697318,79.76532567049809,6.746886973180082,92.74624840357599,94.53424329501917,1.7879948914431765,97.25913952745849,98.45745530012772,1.1983157726692326,21.003951149425287,16.46012931034483,-4.543821839080458,16.491060025542783,12.536917305236269,-3.954142720306514,75.54497695984668,80.55914420238003,5.014167242533347
no_pmv_ordinal,broad_tail,0.08,ssp245,heatwave_extreme,100224,100224,59.69827586206896,66.22665229885058,6.52837643678162,58.28444284802043,64.53544061302682,6.250997765006389,84.01979565772669,86.4812819284802,2.461486270753511,92.08073914431672,93.76097541507025,1.6802362707535252,32.38246328224776,27.534323116219667,-4.848140166028095,24.361430395913157,20.293542464878673,-4.067887931034484,56.448985122009695,61.19973149234649,4.750746370336792
no_pmv_ordinal,broad_tail,0.08,ssp245,hot,100224,100224,60.64814814814815,65.84151500638569,5.193366858237539,58.70250638569604,64.1952027458493,5.492696360153261,84.30715197956577,86.26476692209451,1.9576149425287355,91.96400063856962,93.56242017879948,1.5984195402298695,31.31585249042146,27.720905172413797,-3.5949473180076623,23.691930076628353,20.459171455938694,-3.2327586206896584,56.44601189568148,59.77287841388726,3.326866518205783
no_pmv_ordinal,broad_tail,0.08,ssp245,typical,100224,100224,55.15445402298851,60.64415708812261,5.489703065134101,53.125,59.352051404853135,6.227051404853135,81.18414750957854,83.84319125159642,2.659043742017886,90.73076309067687,92.31820721583652,1.5874441251596494,35.57630906768838,31.674050127713922,-3.9022589399744554,26.055635376756065,23.240940293742018,-2.8146950830140476,52.13517889884047,57.32851941203967,5.193340513199196
no_pmv_ordinal,broad_tail,0.08,ssp585,heatwave_extreme,100224,100224,59.70725574712644,70.99996008939975,11.29270434227331,58.185664112388245,69.90640964240103,11.720745530012785,83.37025063856962,88.04976851851852,4.679517879948904,91.90313697318008,94.42349137931035,2.5203544061302665,32.19588122605364,23.423531289910603,-8.77234993614304,23.676963601532567,17.099696679438058,-6.577266922094509,56.91612832260042,65.4809405219367,8.56481219933628
no_pmv_ordinal,broad_tail,0.08,ssp585,hot,100224,100224,61.087164750957854,69.9213761174968,8.834211366538952,59.0267800127714,68.45865261813537,9.431872605363978,83.85316890166028,87.3952346743295,3.5420657726692184,92.0887212643678,93.97349936143038,1.8847780970625791,31.001556513409962,24.052123243933586,-6.949433269476376,22.777977330779056,17.52374680715198,-5.254230523627076,56.98445199764524,64.33931738928135,7.35486539163611
no_pmv_ordinal,broad_tail,0.08,ssp585,typical,100224,100224,54.59869891443168,66.92708333333334,12.328384418901663,53.55004789272031,65.27478448275862,11.724736590038312,81.0484514687101,86.84347062579822,5.79501915708812,90.54717432950191,94.0642959770115,3.5171216475095832,35.94847541507024,27.13721264367816,-8.81126277139208,26.491658684546614,19.942329182630907,-6.549329501915707,52.604654136991904,62.06766716646226,9.463013029470353
no_pmv_ordinal,broad_tail,0.09,ssp245,heatwave_extreme,100224,100224,44.64699074074074,52.173132183908045,7.526141443167305,42.86298690932311,50.76827905491699,7.905292145593876,59.94073275862068,66.36334610472542,6.42261334610474,70.83832215836526,75.8929996807152,5.054677522349948,26.191331417624518,23.71986749680715,-2.471463920817367,15.399505108556832,14.285999361430395,-1.1135057471264371,32.4615135754682,39.92869236955753,7.467178794089328
no_pmv_ordinal,broad_tail,0.09,ssp245,hot,100224,100224,44.52725893997446,52.69496328224776,8.167704342273304,42.582614942528735,50.863066730523634,8.280451787994899,60.53939176245211,66.71954821200511,6.180156449552996,71.32223818646233,75.97381864623244,4.651580459770116,26.794979246487866,23.278855363984675,-3.516123882503191,16.13286238825032,14.129350255427841,-2.003512132822479,32.127829805101015,38.88756695874972,6.759737153648707
no_pmv_ordinal,broad_tail,0.09,ssp245,typical,100224,100224,40.08820242656449,47.251157407407405,7.162954980842912,37.94500319284802,45.72357918263091,7.778575989782887,55.301125478927204,61.77861590038314,6.477490421455933,66.16977969348659,71.85903575989782,5.689256066411232,26.081577266922096,24.607878352490424,-1.4736989144316723,15.276780012771393,14.650183588761175,-0.6265964240102182,27.76258044164168,35.27875368130886,7.516173239667175
no_pmv_ordinal,broad_tail,0.09,ssp585,heatwave_extreme,100224,100224,45.07902298850575,59.49273627075351,14.413713282247762,43.31896551724138,58.068925606641116,14.749960089399735,60.06645114942529,71.97278097062579,11.9063298212005,70.40728767560664,80.62041028097062,10.213122605363978,25.328264687100894,21.127674010217113,-4.200590676883781,15.079222541507024,12.602769795657725,-2.476452745849299,33.716606400417824,48.331076917547996,14.614470517130172
no_pmv_ordinal,broad_tail,0.09,ssp585,hot,100224,100224,45.9051724137931,58.825231481481474,12.92005906768837,43.63625478927203,57.12803320561941,13.49177841634738,61.29270434227331,70.74253671775223,9.44983237547892,71.62655651340997,79.67852011494253,8.051963601532563,25.721384099616856,20.853288633461048,-4.868095466155808,15.481321839080458,12.059985632183908,-3.42133620689655,33.747416389052006,47.327117088178554,13.579700699126548
