weather,city,scenario,time_slice,severity,weather_year,event,threshold,aggregator,n_steps,stored_high_count,corrected_high_count,both_high_count,union_high_count,stored_only_count,corrected_only_count,disagreement_count,stored_high_pct,corrected_high_pct,corrected_minus_stored_pp,disagreement_pct,jaccard
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.08,area_weighted_mean,16704,9578,9538,9149,9967,429,389,818,57.339559386973185,57.10009578544061,-0.23946360153257462,4.897030651340996,0.9179291662486204
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.08,zone_p90,16704,12187,12148,11569,12766,618,579,1197,72.95857279693486,72.7250957854406,-0.23347701149425415,7.165948275862069,0.9062353125489582
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.08,any_zone,16704,14062,13989,13555,14496,507,434,941,84.18342911877394,83.74640804597702,-0.43702107279692815,5.63338122605364,0.9350855408388521
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.09,equal_zone_mean,16704,5654,5657,5330,5981,324,327,651,33.84818007662835,33.866139846743295,0.01795977011493921,3.897270114942529,0.8911553251964555
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.09,area_weighted_mean,16704,6800,6772,6480,7092,320,292,612,40.7088122605364,40.5411877394636,-0.16762452107279557,3.6637931034482754,0.9137055837563451
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.09,zone_p90,16704,9926,9901,9407,10420,519,494,1013,59.42289272030651,59.27322796934866,-0.14966475095784526,6.064415708812261,0.9027831094049904
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.09,any_zone,16704,12335,12265,11749,12851,586,516,1102,73.84458812260536,73.42552681992338,-0.41906130268198893,6.597222222222222,0.914247918449926
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.1,equal_zone_mean,16704,3931,3910,3700,4141,231,210,441,23.533285440613028,23.407567049808428,-0.12571839080459946,2.6400862068965516,0.893503984544796
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.1,area_weighted_mean,16704,4914,4896,4602,5208,312,294,606,29.41810344827586,29.310344827586203,-0.10775862068965747,3.6278735632183907,0.8836405529953917
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.1,zone_p90,16704,8002,7980,7607,8375,395,373,768,47.90469348659004,47.77298850574713,-0.1317049808429116,4.597701149425287,0.9082985074626866
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.1,any_zone,16704,10115,10058,9756,10417,359,302,661,60.55435823754789,60.21312260536399,-0.3412356321839005,3.9571360153256707,0.9365460305270231
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.11,equal_zone_mean,16704,3205,3175,3029,3351,176,146,322,19.187021072796934,19.00742337164751,-0.17959770114942541,1.9276819923371646,0.903909280811698
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.11,area_weighted_mean,16704,3565,3530,3328,3767,237,202,439,21.342193486590038,21.132662835249043,-0.20953065134099724,2.6281130268199235,0.8834616405627821
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.11,zone_p90,16704,6793,6771,6407,7157,386,364,750,40.6669061302682,40.53520114942529,-0.1317049808429116,4.489942528735632,0.8952074891714406
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.11,any_zone,16704,9398,9354,9045,9707,353,309,662,56.26197318007663,55.99856321839081,-0.2634099616858232,3.963122605363985,0.9318017925208613
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.12,equal_zone_mean,16704,2754,2727,2602,2879,152,125,277,16.487068965517242,16.325431034482758,-0.16163793103448065,1.658285440613027,0.9037860368183397
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.12,area_weighted_mean,16704,2816,2791,2657,2950,159,134,293,16.85823754789272,16.708572796934863,-0.14966475095785636,1.7540708812260535,0.9006779661016949
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.12,zone_p90,16704,5602,5582,5281,5903,321,301,622,33.536877394636015,33.417145593869726,-0.11973180076628731,3.723659003831418,0.8946298492292055
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.12,any_zone,16704,8601,8552,8212,8941,389,340,729,51.49066091954023,51.19731800766284,-0.29334291187739225,4.364224137931035,0.9184654960295269
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.13,equal_zone_mean,16704,2364,2336,2234,2466,130,102,232,14.152298850574713,13.984674329501914,-0.16762452107279835,1.3888888888888888,0.9059205190592052
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.13,area_weighted_mean,16704,2352,2319,2226,2445,126,93,219,14.080459770114942,13.882902298850574,-0.1975574712643674,1.3110632183908046,0.9104294478527607
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.13,zone_p90,16704,4925,4902,4650,5177,275,252,527,29.48395593869732,29.346264367816094,-0.13769157088122652,3.1549329501915713,0.8982035928143712
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.13,any_zone,16704,7433,7397,7102,7728,331,295,626,44.49832375478927,44.28280651340996,-0.2155172413793094,3.747605363984674,0.9189958592132506
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.14,equal_zone_mean,16704,2119,2089,2016,2192,103,73,176,12.685584291187741,12.505986590038315,-0.17959770114942541,1.053639846743295,0.9197080291970803
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.14,area_weighted_mean,16704,2090,2060,2008,2142,82,52,134,12.511973180076627,12.332375478927203,-0.17959770114942403,0.8022030651340997,0.9374416433239963
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.14,zone_p90,16704,4537,4514,4288,4763,249,226,475,27.16115900383142,27.023467432950195,-0.13769157088122652,2.8436302681992336,0.9002729372244384
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.14,any_zone,16704,7206,7172,6854,7524,352,318,670,43.139367816091955,42.93582375478927,-0.2035440613026851,4.011015325670498,0.9109516214779373
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.15,equal_zone_mean,16704,2004,1975,1926,2053,78,49,127,11.99712643678161,11.823515325670499,-0.1736111111111105,0.7602969348659003,0.9381393083292743
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.15,area_weighted_mean,16704,1983,1951,1917,2017,66,34,100,11.871408045977011,11.679837164750957,-0.19157088122605387,0.5986590038314177,0.9504214179474467
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.15,zone_p90,16704,4273,4248,4051,4470,222,197,419,25.580699233716476,25.43103448275862,-0.14966475095785636,2.50838122605364,0.9062639821029083
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.15,any_zone,16704,6060,6017,5745,6332,315,272,587,36.2787356321839,36.0213122605364,-0.2574233716475083,3.514128352490421,0.9072962728995578
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.16,equal_zone_mean,16704,1900,1870,1823,1947,77,47,124,11.374521072796934,11.19492337164751,-0.17959770114942541,0.7423371647509579,0.9363122752953261
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.16,area_weighted_mean,16704,1890,1859,1826,1923,64,33,97,11.314655172413794,11.129070881226054,-0.18558429118773895,0.5806992337164751,0.9495579823192928
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.16,zone_p90,16704,3987,3961,3757,4191,230,204,434,23.868534482758623,23.712883141762454,-0.1556513409961685,2.5981800766283527,0.8964447625864949
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.16,any_zone,16704,5916,5874,5620,6170,296,254,550,35.41666666666667,35.16522988505747,-0.2514367816091989,3.292624521072797,0.9108589951377634
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.17,equal_zone_mean,16704,1822,1794,1749,1867,73,45,118,10.90756704980843,10.739942528735632,-0.16762452107279696,0.7064176245210728,0.9367970005356187
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.17,area_weighted_mean,16704,1806,1776,1742,1840,64,34,98,10.811781609195402,10.632183908045976,-0.17959770114942541,0.5866858237547893,0.9467391304347826
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.17,zone_p90,16704,3610,3582,3403,3789,207,179,386,21.611590038314176,21.443965517241377,-0.16762452107279835,2.310823754789272,0.8981261546582212
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.17,any_zone,16704,5860,5820,5559,6121,301,261,562,35.08141762452107,34.84195402298851,-0.23946360153256352,3.364463601532567,0.9081849371017807
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.18,equal_zone_mean,16704,1732,1708,1668,1772,64,40,104,10.368773946360154,10.225095785440613,-0.14367816091954005,0.6226053639846743,0.9413092550790068
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.18,area_weighted_mean,16704,1725,1695,1662,1758,63,33,96,10.326867816091955,10.147270114942529,-0.17959770114942541,0.5747126436781609,0.9453924914675768
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.18,zone_p90,16704,3215,3187,3008,3394,207,179,386,19.24688697318008,19.07926245210728,-0.16762452107279835,2.310823754789272,0.8862698880377136
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.18,any_zone,16704,4965,4936,4624,5277,341,312,653,29.723419540229884,29.549808429118773,-0.1736111111111105,3.9092432950191567,0.8762554481713094
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.19,equal_zone_mean,16704,1667,1644,1605,1706,62,39,101,9.979645593869732,9.841954022988505,-0.13769157088122652,0.6046455938697318,0.9407971864009379
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.19,area_weighted_mean,16704,1649,1626,1596,1679,53,30,83,9.871886973180075,9.734195402298852,-0.13769157088122513,0.4968869731800767,0.950565812983919
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.19,zone_p90,16704,2724,2697,2573,2848,151,124,275,16.307471264367816,16.145833333333336,-0.16163793103448065,1.6463122605363985,0.9034410112359551
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.19,any_zone,16704,4040,4020,3750,4310,290,270,560,24.185823754789272,24.06609195402299,-0.11973180076628176,3.3524904214559386,0.8700696055684455
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.2,equal_zone_mean,16704,1581,1557,1525,1613,56,32,88,9.464798850574713,9.321120689655173,-0.14367816091954005,0.5268199233716475,0.9454432734035958
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.2,area_weighted_mean,16704,1594,1569,1538,1625,56,31,87,9.542624521072797,9.392959770114942,-0.14966475095785498,0.5208333333333333,0.9464615384615385
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.2,zone_p90,16704,2524,2499,2384,2639,140,115,255,15.110153256704981,14.960488505747128,-0.1496647509578536,1.526580459770115,0.9033724895793861
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.2,any_zone,16704,3473,3449,3185,3737,288,264,552,20.791427203065137,20.647749042145595,-0.14367816091954144,3.3045977011494254,0.8522879314958522
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.21,equal_zone_mean,16704,1519,1495,1463,1551,56,32,88,9.093630268199233,8.949952107279694,-0.14367816091954005,0.5268199233716475,0.9432624113475178
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.21,area_weighted_mean,16704,1531,1507,1474,1564,57,33,90,9.165469348659004,9.021791187739463,-0.14367816091954005,0.5387931034482759,0.9424552429667519
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.21,zone_p90,16704,2431,2408,2304,2535,127,104,231,14.553400383141762,14.415708812260537,-0.13769157088122652,1.3829022988505748,0.9088757396449704
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.21,any_zone,16704,3107,3087,2899,3295,208,188,396,18.600335249042146,18.48060344827586,-0.11973180076628454,2.3706896551724137,0.8798179059180576
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.22,equal_zone_mean,16704,1466,1442,1411,1497,55,31,86,8.776340996168583,8.632662835249043,-0.14367816091954005,0.5148467432950191,0.9425517702070808
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.22,area_weighted_mean,16704,1457,1431,1398,1490,59,33,92,8.722461685823754,8.566810344827585,-0.1556513409961685,0.5507662835249042,0.938255033557047
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.22,zone_p90,16704,2416,2393,2290,2519,126,103,229,14.46360153256705,14.325909961685824,-0.13769157088122652,1.3709291187739463,0.9090909090909091
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.22,any_zone,16704,3107,3087,2899,3295,208,188,396,18.600335249042146,18.48060344827586,-0.11973180076628454,2.3706896551724137,0.8798179059180576
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.23,equal_zone_mean,16704,1407,1380,1348,1439,59,32,91,8.423132183908045,8.261494252873563,-0.16163793103448204,0.54477969348659,0.936761640027797
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.23,area_weighted_mean,16704,1384,1357,1325,1416,59,32,91,8.28544061302682,8.123802681992338,-0.16163793103448343,0.54477969348659,0.9357344632768362
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.23,zone_p90,16704,2357,2335,2235,2457,122,100,222,14.110392720306514,13.978687739463602,-0.1317049808429116,1.329022988505747,0.9096459096459096
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.23,any_zone,16704,3107,3087,2899,3295,208,188,396,18.600335249042146,18.48060344827586,-0.11973180076628454,2.3706896551724137,0.8798179059180576
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.24,equal_zone_mean,16704,1324,1304,1266,1362,58,38,96,7.92624521072797,7.806513409961687,-0.11973180076628315,0.5747126436781609,0.9295154185022027
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.24,area_weighted_mean,16704,1300,1276,1234,1342,66,42,108,7.78256704980843,7.638888888888889,-0.14367816091954005,0.646551724137931,0.9195230998509687
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.24,zone_p90,16704,2184,2162,2064,2282,120,98,218,13.07471264367816,12.94300766283525,-0.1317049808429116,1.3050766283524906,0.9044697633654689
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.24,any_zone,16704,3107,3087,2899,3295,208,188,396,18.600335249042146,18.48060344827586,-0.11973180076628454,2.3706896551724137,0.8798179059180576
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.25,equal_zone_mean,16704,1251,1231,1191,1291,60,40,100,7.489224137931035,7.369492337164751,-0.11973180076628315,0.5986590038314177,0.9225406661502711
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.25,area_weighted_mean,16704,1222,1199,1163,1258,59,36,95,7.315613026819924,7.177921455938698,-0.13769157088122652,0.5687260536398467,0.924483306836248
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.25,zone_p90,16704,2142,2119,2025,2236,117,94,211,12.823275862068966,12.685584291187741,-0.13769157088122652,1.2631704980842913,0.9056350626118068
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.25,any_zone,16704,2998,2978,2796,3180,202,182,384,17.9477969348659,17.828065134099617,-0.11973180076628454,2.2988505747126435,0.879245283018868
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.26,equal_zone_mean,16704,1189,1169,1133,1225,56,36,92,7.118055555555555,6.998323754789272,-0.11973180076628315,0.5507662835249042,0.9248979591836735
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.26,area_weighted_mean,16704,1131,1110,1070,1171,61,40,101,6.770833333333333,6.645114942528736,-0.12571839080459668,0.6046455938697318,0.9137489325362937
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.26,zone_p90,16704,1928,1910,1817,2021,111,93,204,11.542145593869732,11.434386973180075,-0.10775862068965608,1.221264367816092,0.8990598713508164
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.26,any_zone,16704,2562,2536,2379,2719,183,157,340,15.33764367816092,15.18199233716475,-0.1556513409961685,2.03544061302682,0.8749540272158882
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.27,equal_zone_mean,16704,1107,1090,1053,1144,54,37,91,6.627155172413793,6.525383141762451,-0.10177203065134116,0.54477969348659,0.9204545454545454
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.27,area_weighted_mean,16704,1054,1037,1002,1089,52,35,87,6.3098659003831425,6.208093869731801,-0.10177203065134116,0.5208333333333333,0.9201101928374655
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.27,zone_p90,16704,1858,1840,1757,1941,101,83,184,11.12308429118774,11.015325670498084,-0.1077586206896547,1.1015325670498084,0.9052035033487893
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.27,any_zone,16704,2472,2448,2315,2605,157,133,290,14.798850574712644,14.655172413793101,-0.14367816091954144,1.7361111111111112,0.8886756238003839
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.28,equal_zone_mean,16704,1044,1031,999,1076,45,32,77,6.25,6.172174329501916,-0.07782567049808425,0.46096743295019155,0.9284386617100372
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.28,area_weighted_mean,16704,940,924,883,981,57,41,98,5.627394636015326,5.531609195402299,-0.09578544061302693,0.5866858237547893,0.9001019367991845
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.28,zone_p90,16704,1749,1730,1653,1826,96,77,173,10.470545977011495,10.356800766283525,-0.11374521072796961,1.0356800766283525,0.9052573932092004
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.28,any_zone,16704,2391,2371,2249,2513,142,122,264,14.313936781609197,14.194204980842912,-0.11973180076628454,1.5804597701149428,0.8949462793473936
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.29,equal_zone_mean,16704,948,935,894,989,54,41,95,5.675287356321839,5.597461685823755,-0.07782567049808425,0.5687260536398467,0.9039433771486349
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.29,area_weighted_mean,16704,846,829,798,877,48,31,79,5.064655172413793,4.962883141762452,-0.10177203065134047,0.47294061302681994,0.9099201824401368
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.29,zone_p90,16704,1666,1646,1577,1735,89,69,158,9.973659003831417,9.853927203065133,-0.11973180076628315,0.9458812260536399,0.9089337175792507
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.29,any_zone,16704,2337,2313,2200,2450,137,113,250,13.990660919540229,13.84698275862069,-0.14367816091953867,1.496647509578544,0.8979591836734694
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.3,equal_zone_mean,16704,824,810,772,862,52,38,90,4.932950191570881,4.849137931034483,-0.08381226053639848,0.5387931034482759,0.8955916473317865
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.3,area_weighted_mean,16704,768,750,719,799,49,31,80,4.597701149425287,4.489942528735632,-0.10775862068965539,0.4789272030651341,0.899874843554443
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.3,zone_p90,16704,1521,1501,1435,1587,86,66,152,9.105603448275861,8.985871647509578,-0.11973180076628315,0.9099616858237548,0.9042218021424071
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.3,any_zone,16704,2083,2063,1948,2198,135,115,250,12.47006704980843,12.350335249042145,-0.11973180076628454,1.496647509578544,0.8862602365787079
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.31,equal_zone_mean,16704,750,736,712,774,38,24,62,4.489942528735632,4.406130268199234,-0.08381226053639848,0.37116858237547895,0.9198966408268734
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.31,area_weighted_mean,16704,683,668,637,714,46,31,77,4.0888409961685825,3.9990421455938696,-0.08979885057471271,0.46096743295019155,0.8921568627450981
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.31,zone_p90,16704,1387,1369,1300,1456,87,69,156,8.303400383141762,8.195641762452107,-0.1077586206896547,0.9339080459770116,0.8928571428571429
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.31,any_zone,16704,1983,1966,1845,2104,138,121,259,11.871408045977011,11.76963601532567,-0.10177203065134116,1.5505268199233717,0.8769011406844106
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.32,equal_zone_mean,16704,668,653,622,699,46,31,77,3.9990421455938696,3.9092432950191567,-0.08979885057471271,0.46096743295019155,0.8898426323319027
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.32,area_weighted_mean,16704,609,595,572,632,37,23,60,3.6458333333333335,3.5620210727969353,-0.08381226053639848,0.35919540229885055,0.9050632911392406
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.32,zone_p90,16704,1244,1229,1161,1312,83,68,151,7.447318007662836,7.357519157088123,-0.08979885057471271,0.9039750957854407,0.8849085365853658
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.32,any_zone,16704,1719,1709,1619,1809,100,90,190,10.29094827586207,10.231082375478927,-0.05986590038314227,1.1374521072796935,0.8949695964621338
beijing_ssp585_mid_2050s_heatwave_extreme_2052,Beijing,ssp585,mid_2050s,heatwave_extreme,2052,broad_tail,0.33,equal_zone_mean,16704,569,557,524,602,45,33,78,3.4063697318007664,3.334530651340996,-0.07183908045977072,0.4669540229885058,0.8704318936877077
