group_scope,model,event,threshold,city,n_steps,n_zone_steps,area_zone_time_mass,unweighted_zone_high_count,equal_zone_mean_high_count,area_weighted_mean_high_count,zone_p90_high_count,any_zone_high_count,hidden_any_zone_count,hidden_p90_count,equal_zone_mean_high_pct,area_weighted_mean_high_pct,zone_p90_high_pct,any_zone_high_pct,hidden_any_zone_pct,hidden_p90_pct,area_weighted_zone_time_high_pct,unweighted_zone_time_high_pct,time_slice,scenario,severity
scenario_time_slice_severity,nominal,outermost,0.05,,100224,1503360,4953.9572115876745,96293,9538,6705,19427,25034,15496,9891,9.516682630906768,6.690014367816093,19.383580779054917,24.978049169859514,15.461366538952745,9.86889367816092,4.942885148854241,6.405185717326523,baseline_2020s,ssp245,typical
scenario_time_slice_severity,nominal,outermost,0.05,,100224,1503360,13022.334597837496,226657,21439,17396,32297,38285,16846,10859,21.391083971902937,17.357120051085566,32.22481641123883,38.19943326947637,16.808349297573436,10.834730204342273,12.993229763168,15.076694870157514,late_2080s,ssp245,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,0.05,,100224,1503360,11614.998470552106,206085,19857,15694,31407,38107,18250,11551,19.812619731800766,15.658924010217113,31.336805555555557,38.02183109833972,18.209211366538952,11.525183588761175,11.589039023140272,13.708293422733078,late_2080s,ssp245,hot
scenario_time_slice_severity,nominal,outermost,0.05,,100224,1503360,9488.133961169686,167803,16083,12486,25846,32079,15996,9764,16.04705459770115,12.458093869731801,25.788234355044697,32.00730363984675,15.960249042145595,9.742177522349936,9.46692804235481,11.161864091102597,late_2080s,ssp245,typical
scenario_time_slice_severity,nominal,outermost,0.05,,100224,1503360,10195.731007849961,179643,16857,13528,26727,32767,15910,9871,16.819324712643677,13.497765006385695,26.6672653256705,32.6937659642401,15.874441251596425,9.848938378033207,10.172943614154256,11.949433269476373,mid_2050s,ssp245,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,0.05,,100224,1503360,9688.70539060132,174028,16398,12830,27298,33496,17098,10902,16.361350574712645,12.801325031928481,27.23698914431673,33.421136653895275,17.059786079182633,10.877634099616857,9.667051195922454,11.575936568752661,mid_2050s,ssp245,hot
scenario_time_slice_severity,nominal,outermost,0.05,,100224,1503360,6775.510149151276,126916,12900,9301,22900,28973,16073,10000,12.871168582375478,9.280212324393359,22.848818646232438,28.90824553001277,16.037076947637292,9.977650063856961,6.760366927234271,8.442156236696468,mid_2050s,ssp245,typical
scenario_time_slice_severity,nominal,outermost,0.05,,100224,1503360,6438.037441366146,122029,12117,9145,21905,27946,15829,9788,12.089918582375478,9.12456098339719,21.856042464878673,27.88354086845466,15.79362228607918,9.766123882503193,6.423648468796042,8.117084397616006,near_2030s,ssp245,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,0.05,,100224,1503360,7566.144880062783,141118,14079,10495,24711,31385,17306,10632,14.047533524904216,10.47154374201788,24.655771072796934,31.31485472541507,17.267321200510853,10.60823754789272,7.549234594570945,9.386840144742443,near_2030s,ssp245,hot
scenario_time_slice_severity,nominal,outermost,0.05,,100224,1503360,5307.555324064317,101505,10324,7354,20090,26105,15781,9767,10.300925925925926,7.33756385696041,20.045098978288635,26.046655491698594,15.74572956577267,9.745170817369093,5.295692971807467,6.751875798212005,near_2030s,ssp245,typical
scenario_time_slice_severity,nominal,outermost,0.05,,100224,1503360,7994.652612606103,143838,13726,10500,23429,29416,15690,9704,13.695322477650063,10.476532567049809,23.376636334610474,29.35025542784164,15.654932950191572,9.682311621966793,7.9767846150683495,9.567768199233717,baseline_2020s,ssp585,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,0.05,,100224,1503360,7819.330995004204,140232,13517,10463,23283,29706,16189,9767,13.486789591315453,10.439615261813538,23.23096264367816,29.639607279693486,16.152817688378033,9.745170817369093,7.801854840162241,9.327905491698594,baseline_2020s,ssp585,hot
scenario_time_slice_severity,nominal,outermost,0.05,,100224,1503360,5607.0063486137615,106399,10917,7701,20103,25842,14925,9189,10.892600574712644,7.683788314176246,20.058069923371647,25.784243295019156,14.891642720306514,9.168462643678161,5.594474725229248,7.077413260962112,baseline_2020s,ssp585,typical
scenario_time_slice_severity,nominal,outermost,0.05,,100224,1503360,21130.335487004708,342807,30077,26579,41284,47561,17484,11207,30.00977809706258,26.519596104725412,41.19173052362707,47.45470146871009,17.44492337164751,11.181952426564495,21.083109322123153,22.80272190293742,late_2080s,ssp585,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,0.05,,100224,1503360,21277.038744006146,345489,30229,26826,40992,47065,16836,10763,30.161438378033207,26.76604406130268,40.900383141762454,46.95981002554279,16.798371647509576,10.738944763729247,21.229484698281993,22.981122286079184,late_2080s,ssp585,hot
scenario_time_slice_severity,nominal,outermost,0.05,,100224,1503360,13865.243206300844,238910,22808,18370,34860,41876,19068,12052,22.757024265644954,18.328943167305237,34.782088122605366,41.782407407407405,19.025383141762454,12.02506385696041,13.83425447627399,15.891735845040442,late_2080s,ssp585,typical
scenario_time_slice_severity,nominal,outermost,0.05,,100224,1503360,13221.601709288485,225603,21116,17398,32507,38929,17813,11391,21.068805874840358,17.35911558109834,32.434347062579825,38.84199393358876,17.773188058748403,11.365541187739463,13.192051513897354,15.006585249042145,mid_2050s,ssp585,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,0.05,,100224,1503360,12585.57468302092,215596,19975,16539,31719,38289,18314,11744,19.930356002554277,16.502035440613028,31.648108237547895,38.203424329501914,18.273068326947637,11.717752234993615,12.557446003972023,14.340942954448701,mid_2050s,ssp585,hot
scenario_time_slice_severity,nominal,outermost,0.05,,100224,1503360,7111.2326767947425,133971,13419,10106,22646,28425,15006,9227,13.389008620689655,10.083413154533845,22.595386334610474,28.361470306513407,14.972461685823754,9.206377713920817,7.095339117172276,8.911438378033205,mid_2050s,ssp585,typical
scenario_time_slice_severity,nominal,outermost,0.05,,100224,1503360,6390.444920807918,122577,12488,9046,22844,29036,16548,10358,12.460089399744573,9.025782247765006,22.79294380587484,28.97110472541507,16.5110153256705,10.334849936143039,6.376162317217352,8.153536079182631,near_2030s,ssp585,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,0.05,,100224,1503360,6580.043701665331,124949,12866,9448,23424,30249,17383,10558,12.837244572158365,9.426883780332055,23.371647509578544,30.181393678160916,17.344149106002554,10.534402937420179,6.565337346010268,8.311315985525756,near_2030s,ssp585,hot
scenario_time_slice_severity,nominal,outermost,0.05,,100224,1503360,5564.241417930669,104488,10689,7693,19049,24651,13962,8363,10.665110153256704,7.675806194125159,19.006425606641127,24.595905172413794,13.930795019157088,8.344308748403575,5.551805373893148,6.950297999148574,near_2030s,ssp585,typical
scenario_time_slice_severity,nominal,outermost,0.075,,100224,1503360,5521.981951711998,104979,4971,3906,18628,25002,20031,13657,4.959889846743295,3.897270114942529,18.586366538952745,24.94612068965517,19.98623084291188,13.626476692209453,5.5096403573116195,6.982958173690933,baseline_2020s,ssp245,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,0.075,,100224,1503360,4932.514609037391,97219,4237,3176,18367,24981,20744,14130,4.227530332056194,3.1689016602809703,18.325949872286078,24.925167624521073,20.69763729246488,14.098419540229884,4.921490470383731,6.4667810770540655,baseline_2020s,ssp245,hot
scenario_time_slice_severity,nominal,outermost,0.075,,100224,1503360,3769.045909529744,76859,3024,2203,15514,21608,18584,12490,3.0172413793103448,2.1980763090676882,15.47932630906769,21.55970625798212,18.542464878671776,12.462084929757342,3.760622115989927,5.112481375053214,baseline_2020s,ssp245,typical
scenario_time_slice_severity,nominal,outermost,0.075,,100224,1503360,10990.562597973982,193928,11557,9519,28115,34769,23212,16558,11.53117017879949,9.49772509578544,28.052163154533844,34.69129150702426,23.160121328224776,16.520992975734355,10.965998760749903,12.899638143891018,late_2080s,ssp245,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,0.075,,100224,1503360,9638.376800162176,173852,9910,8133,26934,34229,24319,17024,9.887851213282248,8.114822796934867,26.873802681992338,34.15249840357599,24.264647190293744,16.985951468710088,9.616835089561558,11.564229459344402,late_2080s,ssp245,hot
scenario_time_slice_severity,nominal,outermost,0.075,,100224,1503360,7834.021875922033,141123,7937,6552,21948,28265,20328,14011,7.919260855683269,6.53735632183908,21.898946360153257,28.2018279054917,20.282567049808428,13.979685504469987,7.81651288705503,9.387172733077906,late_2080s,ssp245,typical
scenario_time_slice_severity,nominal,outermost,0.075,,100224,1503360,8417.926146935384,151077,8786,7050,22690,28992,20206,13904,8.766363346104725,7.034243295019158,22.639287994891443,28.9272030651341,20.160839719029376,13.872924648786716,8.3991121357513,10.049289591315453,mid_2050s,ssp245,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,0.075,,100224,1503360,7928.150586388716,145085,8049,6431,22966,29704,21655,14917,8.031010536398467,6.416626756066411,22.914671136653894,29.637611749680715,21.606601213282246,14.883660600255427,7.910431220454897,9.650715730097915,mid_2050s,ssp245,hot
scenario_time_slice_severity,nominal,outermost,0.075,,100224,1503360,5364.053625012293,103647,4948,3850,18681,25171,20223,13733,4.936941251596424,3.8413952745849302,18.63924808429119,25.114742975734355,20.177801724137932,13.702306832694763,5.3520649994136065,6.894356641123882,mid_2050s,ssp245,typical
scenario_time_slice_severity,nominal,outermost,0.075,,100224,1503360,4935.03343710296,97653,4770,3458,17759,24200,19430,12989,4.75933908045977,3.450271392081737,17.719308748403577,24.145913154533844,19.386574074074073,12.959969667943804,4.924003668884659,6.495649744572159,near_2030s,ssp245,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,0.075,,100224,1503360,5875.773051609834,113077,5557,4215,20206,27304,21747,14649,5.544580140485313,4.205579501915708,20.160839719029376,27.242975734355046,21.698395593869733,14.61625957854406,5.862640736360386,7.521618241805024,near_2030s,ssp245,hot
scenario_time_slice_severity,nominal,outermost,0.075,,100224,1503360,3992.8343800617795,79966,3283,2494,15825,22468,19185,12542,3.2756625159642403,2.488425925925926,15.789631226053642,22.41778416347382,19.142121647509576,12.513968710089399,3.983910420719368,5.319151766709238,near_2030s,ssp245,typical
scenario_time_slice_severity,nominal,outermost,0.075,,100224,1503360,6450.287849319275,118935,6239,5165,19442,25822,19583,13203,6.225055874840358,5.15345625798212,19.398547254150703,25.764287994891443,19.539232120051086,13.173491379310345,6.435871497165624,7.911278735632184,baseline_2020s,ssp585,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,0.075,,100224,1503360,6278.092224503682,115933,5790,4683,19348,26162,20372,13558,5.77705938697318,4.672533524904215,19.304757343550445,26.10352809706258,20.326468710089397,13.527697956577267,6.264060728471904,7.711592699020859,baseline_2020s,ssp585,hot
scenario_time_slice_severity,nominal,outermost,0.075,,100224,1503360,4463.477623294173,86984,3904,2985,16443,22351,18447,12539,3.895274584929757,2.978328544061303,16.40625,22.301045657726693,18.405771072796934,12.510975415070243,4.453501779308522,5.785972754363558,baseline_2020s,ssp585,typical
scenario_time_slice_severity,nominal,outermost,0.075,,100224,1503360,18438.975651269822,302547,19638,17704,37382,44539,24901,17744,19.594109195402297,17.664431673052363,37.29845146871009,44.43945561941251,24.845346424010216,17.70434227330779,18.39776465843493,20.12472062579821,late_2080s,ssp585,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,0.075,,100224,1503360,18528.83234280507,304158,20093,18123,37087,43862,23769,16994,20.04809227330779,18.08249521072797,37.004110791826314,43.7639687100894,23.71587643678161,16.95601851851852,18.487420520838395,20.231880587484035,late_2080s,ssp585,hot
scenario_time_slice_severity,nominal,outermost,0.075,,100224,1503360,11588.184139906345,203886,12011,9947,30392,38158,26147,18381,11.984155491698594,9.924768518518519,30.324074074074076,38.07271711366539,26.088561621966793,18.33991858237548,11.562284622352276,13.562021072796934,late_2080s,ssp585,typical
scenario_time_slice_severity,nominal,outermost,0.075,,100224,1503360,11050.394073690484,192284,11286,9692,28233,35355,24069,16947,11.260775862068966,9.670338441890166,28.169899425287355,35.27598180076628,24.015205938697317,16.90912356321839,11.025696513500243,12.790283099191146,mid_2050s,ssp585,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,0.075,,100224,1503360,10395.085105144524,181723,10663,9107,27244,34431,23768,16581,10.639168263090678,9.086645913154534,27.1831098339719,34.3540469348659,23.714878671775224,16.543941570881227,10.37185215631438,12.087790017028523,mid_2050s,ssp585,hot
scenario_time_slice_severity,nominal,outermost,0.075,,100224,1503360,5637.60714665639,109563,5779,4290,18749,24683,18904,12970,5.766083971902938,4.280411877394636,18.707096104725416,24.627833652618136,18.8617496807152,12.941012132822477,5.625007130683659,7.287875159642401,mid_2050s,ssp585,typical
scenario_time_slice_severity,nominal,outermost,0.075,,100224,1503360,4979.423901938706,98808,4563,3429,18427,25276,20713,13864,4.552801724137931,3.4213362068965516,18.38581577266922,25.219508301404854,20.666706577266922,13.83301404853129,4.9682949213149605,6.572477650063857,near_2030s,ssp585,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,0.075,,100224,1503360,5008.386713473392,99145,4610,3453,18810,26161,21551,14200,4.599696679438059,3.4452825670498086,18.767959770114942,26.102530332056194,21.502833652618136,14.168263090676882,4.997193001150814,6.5948941038739886,near_2030s,ssp585,hot
scenario_time_slice_severity,nominal,outermost,0.075,,100224,1503360,4317.541844048501,83873,3830,2881,15237,21217,17387,11407,3.8214399744572156,2.8745609833971906,15.202945402298852,21.169580140485316,17.3481401660281,11.381505427841635,4.307892165597563,5.579036292039166,near_2030s,ssp585,typical
scenario_time_slice_severity,nominal,outermost,0.1,,100224,1503360,3422.3306437530478,67951,1781,1447,13162,19942,18161,11381,1.7770194763729246,1.4437659642401022,13.132583014048532,19.897429757343552,18.120410280970624,11.355563537675607,3.414681756618223,4.519941996594295,baseline_2020s,ssp245,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,0.1,,100224,1503360,2964.1967929765824,61331,1252,957,12770,19668,18416,11518,1.2492017879948916,0.9548611111111112,12.741459131545337,19.62404214559387,18.37484035759898,11.492257343550447,2.9575718320727393,4.079595040442741,baseline_2020s,ssp245,hot
scenario_time_slice_severity,nominal,outermost,0.1,,100224,1503360,2317.5668651737487,49266,815,635,10451,16921,16106,9636,0.8131784802043422,0.633580779054917,10.42764208173691,16.883181673052363,16.07000319284802,9.614463601532568,2.312387118029363,3.27705938697318,baseline_2020s,ssp245,typical
scenario_time_slice_severity,nominal,outermost,0.1,,100224,1503360,7493.444465184988,137290,5967,4958,22158,29432,23465,16191,5.953663793103448,4.946918901660282,22.108477011494255,29.366219667943806,23.412555874840358,16.154813218390803,7.476696664656159,9.132210515112813,late_2080s,ssp245,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,0.1,,100224,1503360,6344.402363217781,119920,4636,3688,20516,28482,23846,15880,4.625638569604087,3.679757343550447,20.47014687100894,28.418342911877392,23.792704342273307,15.844508301404852,6.330222664449414,7.976798637718178,late_2080s,ssp245,hot
scenario_time_slice_severity,nominal,outermost,0.1,,100224,1503360,5366.801753847203,99822,4090,3467,16601,23275,19185,12511,4.080858876117497,3.459251277139208,16.56389687100894,23.222980523627076,19.142121647509576,12.483037994891443,5.35480698619812,6.639926564495529,late_2080s,ssp245,typical
scenario_time_slice_severity,nominal,outermost,0.1,,100224,1503360,5730.853606546518,105701,4434,3768,17377,23878,19444,12943,4.424090038314176,3.7595785440613025,17.33816251596424,23.82463282247765,19.400542784163473,12.914072477650063,5.718045185331375,7.03098392933163,mid_2050s,ssp245,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,0.1,,100224,1503360,5319.536565245404,100193,3943,3222,17086,24127,20184,13143,3.9341874201787994,3.214798850574713,17.047812899106003,24.07307630906769,20.13888888888889,13.113625478927204,5.307647434991024,6.664604618986802,mid_2050s,ssp245,hot
scenario_time_slice_severity,nominal,outermost,0.1,,100224,1503360,3363.6892350552666,68452,1776,1325,13379,20157,18381,11603,1.7720306513409962,1.3220386334610472,13.349098020434228,20.111949233716476,18.33991858237548,11.577067369093232,3.3561714110944147,4.553267347807577,mid_2050s,ssp245,typical
scenario_time_slice_severity,nominal,outermost,0.1,,100224,1503360,3015.3780365662483,63216,1592,1015,12611,19025,17433,11019,1.5884418901660282,1.0127314814814814,12.582814495530013,18.98247924648787,17.39403735632184,10.994372605363985,3.00863868590981,4.204980842911878,near_2030s,ssp245,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,0.1,,100224,1503360,3509.2168905641893,71655,1816,1338,14196,21421,19605,12380,1.8119412515964242,1.3350095785440612,14.16427203065134,21.373124201787995,19.561182950191572,12.352330779054917,3.5013738132225707,4.76632343550447,near_2030s,ssp245,hot
scenario_time_slice_severity,nominal,outermost,0.1,,100224,1503360,2322.751950447494,49457,862,550,10291,17085,16223,9429,0.8600734355044699,0.5487707535121328,10.267999680715198,17.046815134099617,16.186741698595146,9.407926245210728,2.317560614670632,3.2897642613878246,near_2030s,ssp245,typical
scenario_time_slice_severity,nominal,outermost,0.1,,100224,1503360,3892.205746870352,75914,2499,2035,13725,20406,17907,11226,2.493414750957854,2.0304517879948913,13.694324712643677,20.360392720306514,17.86697796934866,11.200909961685824,3.883506691880539,5.049622179650915,baseline_2020s,ssp585,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,0.1,,100224,1503360,3720.0114527948554,73371,2345,1931,13614,20582,18237,11269,2.339758939974457,1.926684227330779,13.583572796934865,20.535999361430395,18.19624042145594,11.24381385696041,3.711697250952721,4.880467752234994,baseline_2020s,ssp585,hot
scenario_time_slice_severity,nominal,outermost,0.1,,100224,1503360,2777.2156019742315,57030,1288,973,11609,17700,16412,10321,1.2851213282247764,0.9708253512132823,11.583053959131545,17.66044061302682,16.375319284802043,10.297932630906768,2.7710085428382736,3.793502554278416,baseline_2020s,ssp585,typical
scenario_time_slice_severity,nominal,outermost,0.1,,100224,1503360,13862.806442548357,231974,12502,11674,31072,39342,26840,18570,12.47405810983397,11.647908684546614,31.00255427841635,39.254070881226056,26.78001277139208,18.528496168582375,13.831823158672929,15.430369306087696,late_2080s,ssp585,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,0.1,,100224,1503360,14018.067195349835,235217,13028,11832,31192,39077,26049,18164,12.99888250319285,11.805555555555555,31.122286079182633,38.989663154533844,25.990780651340994,18.123403575989784,13.986736904683344,15.646086100468285,late_2080s,ssp585,hot
scenario_time_slice_severity,nominal,outermost,0.1,,100224,1503360,8109.198338481671,147567,6055,5307,23807,32233,26178,17752,6.041467113665389,5.295138888888888,23.753791507024268,32.16095945083014,26.11949233716475,17.712324393358873,8.09107433197804,9.8158125798212,late_2080s,ssp585,typical
scenario_time_slice_severity,nominal,outermost,0.1,,100224,1503360,7411.235974541316,133994,6030,5039,21590,29681,23651,15560,6.016522988505748,5.027737867177522,21.54174648786718,29.614663154533844,23.5981401660281,15.525223499361429,7.394671909464116,8.91296828437633,mid_2050s,ssp585,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,0.1,,100224,1503360,7011.7266603642165,127559,5418,4588,20778,28851,23433,15360,5.405890804597701,4.577745849297574,20.731561302681992,28.78651819923372,23.380627394636015,15.32567049808429,6.996055496053058,8.484927096636866,mid_2050s,ssp585,hot
scenario_time_slice_severity,nominal,outermost,0.1,,100224,1503360,3581.148033294595,73766,2292,1482,13606,19953,17661,11314,2.286877394636015,1.4786877394636015,13.575590676883781,19.908405172413794,17.62152777777778,11.288713282247766,3.5731441903083043,4.906742230736484,mid_2050s,ssp585,typical
scenario_time_slice_severity,nominal,outermost,0.1,,100224,1503360,2940.631206357043,62781,1356,762,12800,19724,18368,11444,1.3529693486590038,0.7602969348659003,12.77139208173691,19.67991698595147,18.326947637292466,11.418422733077906,2.934058914388812,4.176045657726692,near_2030s,ssp585,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,0.1,,100224,1503360,2947.16629634759,62024,1250,662,12943,20309,19059,11693,1.2472062579821201,0.6605204342273308,12.914072477650063,20.2636095146871,19.01640325670498,11.666866219667945,2.9405793984949615,4.125691783737761,near_2030s,ssp585,hot
scenario_time_slice_severity,nominal,outermost,0.1,,100224,1503360,2570.190012825685,53022,1308,1013,10521,16120,14812,9213,1.3050766283524906,1.0107359514687102,10.497485632183908,16.083971902937417,14.77889527458493,9.192409003831417,2.5644456545594716,3.526899744572158,near_2030s,ssp585,typical
scenario_time_slice_severity,nominal,outermost,0.15,,100224,1503360,759.8057500817914,16080,297,296,3704,6637,6340,3407,0.2963362068965517,0.295338441890166,3.6957215836526185,6.6221663473818655,6.325830140485313,3.3993853767560664,0.7581075890822472,1.0696040868454662,baseline_2020s,ssp245,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,0.15,,100224,1503360,506.0564350215467,12312,1,6,3422,6532,6531,3421,0.000997765006385696,0.005986590038314176,3.4143518518518516,6.5174010217113665,6.51640325670498,3.413354086845466,0.5049254021207961,0.8189655172413793,baseline_2020s,ssp245,hot
scenario_time_slice_severity,nominal,outermost,0.15,,100224,1503360,427.45298954877273,10565,12,4,2904,5411,5399,2892,0.011973180076628351,0.003991060025542784,2.8975095785440614,5.398906449553001,5.386933269476373,2.885536398467433,0.42649763484671604,0.7027591528309919,baseline_2020s,ssp245,typical
scenario_time_slice_severity,nominal,outermost,0.15,,100224,1503360,1023.9616554165939,23763,275,221,5989,11043,10768,5714,0.2743853767560664,0.22050606641123882,5.975614623243933,11.018318965517242,10.743933588761175,5.701229246487867,1.0216731076554457,1.5806593231162198,late_2080s,ssp245,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,0.15,,100224,1503360,891.9460638795388,21595,156,87,5731,10383,10227,5575,0.15565134099616856,0.08680555555555555,5.718191251596424,10.359794061302683,10.204142720306514,5.562539910600255,0.8899525701224644,1.4364490208599403,late_2080s,ssp245,hot
scenario_time_slice_severity,nominal,outermost,0.15,,100224,1503360,833.2110818736338,18869,159,152,4880,9130,8971,4721,0.15864463601532566,0.15166028097062578,4.869093231162196,9.109594508301406,8.95094987228608,4.710448595146871,0.831348860426279,1.2551218603661132,late_2080s,ssp245,typical
scenario_time_slice_severity,nominal,outermost,0.15,,100224,1503360,739.7767748720944,17539,106,86,4552,8619,8513,4446,0.10576309067688379,0.08580779054916986,4.541826309067688,8.599736590038313,8.49397349936143,4.436063218390805,0.7381233785042449,1.1666533631332483,mid_2050s,ssp245,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,0.15,,100224,1503360,736.4324544025819,17557,101,84,4534,8793,8692,4433,0.1007742656449553,0.08381226053639847,4.5238665389527455,8.773347701149426,8.67257343550447,4.42309227330779,0.7347865325696259,1.167850681140911,mid_2050s,ssp245,hot
scenario_time_slice_severity,nominal,outermost,0.15,,100224,1503360,504.25864328738965,12309,15,9,3306,6632,6617,3291,0.01496647509578544,0.008979885057471264,3.298611111111111,6.617177522349936,6.60221104725415,3.283644636015326,0.5031316284396847,0.8187659642401022,mid_2050s,ssp245,typical
scenario_time_slice_severity,nominal,outermost,0.15,,100224,1503360,548.2387564504766,13804,0,1,3703,7142,7142,3703,0.0,0.000997765006385696,3.6947238186462323,7.126037675606642,7.126037675606642,3.6947238186462323,0.5470134463306958,0.91820987654321,near_2030s,ssp245,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,0.15,,100224,1503360,541.8902430457288,13571,2,3,3538,7099,7097,3536,0.001995530012771392,0.002993295019157088,3.530092592592592,7.083133780332056,7.0811382503192855,3.528097062579821,0.5406791218128679,0.9027112601106854,near_2030s,ssp245,hot
scenario_time_slice_severity,nominal,outermost,0.15,,100224,1503360,396.5501998117294,10020,14,3,2572,5317,5303,2558,0.013968710089399743,0.002993295019157088,2.56625159642401,5.3051165389527455,5.2911478288633464,2.5522828863346105,0.39566391264739925,0.6665070242656449,near_2030s,ssp245,typical
scenario_time_slice_severity,nominal,outermost,0.15,,100224,1503360,479.6413665476427,12006,2,5,3137,6673,6671,3135,0.001995530012771392,0.00498882503192848,3.1299888250319285,6.658085887611749,6.656090357598979,3.1279932950191567,0.47856937115625264,0.798611111111111,baseline_2020s,ssp585,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,0.15,,100224,1503360,486.606909812753,12175,1,5,3225,6707,6706,3224,0.000997765006385696,0.00498882503192848,3.2177921455938696,6.6920098978288625,6.691012132822477,3.2167943805874843,0.48551934647664524,0.8098525968497232,baseline_2020s,ssp585,hot
scenario_time_slice_severity,nominal,outermost,0.15,,100224,1503360,464.64992503296736,11481,0,2,3083,6279,6279,3083,0.0,0.001995530012771392,3.076109514687101,6.264966475095786,6.264966475095786,3.076109514687101,0.4636114354176319,0.7636893358876118,baseline_2020s,ssp585,typical
scenario_time_slice_severity,nominal,outermost,0.15,,100224,1503360,1566.4742914260594,33219,512,367,8425,16606,16094,7913,0.5108556832694764,0.36617975734355046,8.40617017879949,16.56888569604087,16.058030012771393,7.895314495530013,1.5629732313877507,2.2096503831417627,late_2080s,ssp585,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,0.15,,100224,1503360,1618.0765225734062,34885,567,375,9049,17011,16444,8482,0.5657327586206896,0.374161877394636,9.028775542784164,16.972980523627076,16.407247765006385,8.463042784163473,1.6144601318779994,2.3204688165176672,late_2080s,ssp585,hot
scenario_time_slice_severity,nominal,outermost,0.15,,100224,1503360,1158.5733502736746,25614,362,324,6415,12155,11793,6053,0.36119093231162197,0.3232758620689655,6.400662515964241,12.127833652618135,11.766642720306514,6.0394715836526185,1.1559839462341102,1.7037835249042146,late_2080s,ssp585,typical
scenario_time_slice_severity,nominal,outermost,0.15,,100224,1503360,963.2817234991037,21948,89,101,5732,11001,10912,5643,0.08880108556832696,0.1007742656449553,5.71918901660281,10.976412835249043,10.887611749680715,5.630387931034483,0.9611287949983074,1.4599297573435503,mid_2050s,ssp585,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,0.15,,100224,1503360,897.7305421912852,20457,87,99,5237,10566,10479,5150,0.08680555555555555,0.09877873563218392,5.2252953384418905,10.542385057471265,10.45557950191571,5.138489782886334,0.8957241201621221,1.3607519157088122,mid_2050s,ssp585,hot
scenario_time_slice_severity,nominal,outermost,0.15,,100224,1503360,619.4015663794436,15381,52,12,4132,7399,7347,4080,0.05188378033205619,0.011973180076628351,4.122765006385696,7.382463282247766,7.330579501915708,4.07088122605364,0.6180172078338956,1.0231082375478926,mid_2050s,ssp585,typical
scenario_time_slice_severity,nominal,outermost,0.15,,100224,1503360,514.5337030502651,13038,29,2,3433,6610,6581,3404,0.028935185185185182,0.001995530012771392,3.4253272669220944,6.595226692209451,6.566291507024266,3.396392081736909,0.5133837235096036,0.867257343550447,near_2030s,ssp585,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,0.15,,100224,1503360,584.2143013413779,13579,29,2,3642,6871,6842,3613,0.028935185185185182,0.001995530012771392,3.633860153256705,6.855643358876118,6.826708173690932,3.60492496807152,0.5829085861084948,0.9032434014474243,near_2030s,ssp585,hot
scenario_time_slice_severity,nominal,outermost,0.15,,100224,1503360,413.25017713094036,10140,12,10,2726,5523,5511,2714,0.011973180076628351,0.00997765006385696,2.7199074074074074,5.510656130268199,5.498682950191571,2.707934227330779,0.41232656562394276,0.6744891443167306,near_2030s,ssp585,typical
scenario_time_slice_severity,nominal,outermost,0.2,,100224,1503360,193.2499984946379,3827,216,197,334,1305,1089,118,0.21551724137931033,0.1965597062579821,0.33325351213282245,1.3020833333333335,1.086566091954023,0.11773627075351213,0.19281808598203815,0.2545631119625373,baseline_2020s,ssp245,heatwave_extreme
scenario_time_slice_severity,nominal,outermost,0.2,,100224,1503360,54.069628014989384,1397,0,0,88,1116,1116,88,0.0,0.0,0.08780332056194125,1.113505747126437,1.113505747126437,0.08780332056194125,0.05394878274164809,0.09292518092805449,baseline_2020s,ssp245,hot
