example_kind,weather,city,scenario_raw,time_slice,severity,weather_year,month,day,hour,current_time,outdoor_temp_c,mean_operative_temp_c,mean_rh_pct,example_score,mean_p_tail_min,mean_p_tail_max,mean_p_tail_spread,mean_min_scenario,mean_max_scenario,max_zone_p_tail_min,max_zone_p_tail_max,max_zone_p_tail_spread,zone_min_scenario,zone_max_scenario
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,12,3,11,11.5,24.765,26.180808626938543,45.24894176111145,0.4958113133907318,0.11003147810697556,0.20354728400707245,0.0935158059000969,COMP-Lo,EQ-Max,0.25144603848457336,0.7472573518753052,0.4958113133907318,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp585_mid_2050s_hot_2050,Ahmedabad,ssp585,mid_2050s,hot,2050,3,1,15,15.25,36.2625,26.20023088446987,46.84832930646626,0.4958113133907318,0.11512520164251328,0.22273559868335724,0.10761039704084396,S-real,EQ-Max,0.25144603848457336,0.7472573518753052,0.4958113133907318,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp585_late_2080s_heatwave_extreme_2088,Ahmedabad,ssp585,late_2080s,heatwave_extreme,2088,1,12,15,15.25,32.63,26.05432161300362,46.773863546870146,0.4958113133907318,0.10718686878681183,0.20951701700687408,0.10233014822006226,S-real,EQ-Max,0.25144603848457336,0.7472573518753052,0.4958113133907318,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp585_late_2080s_hot_2088,Ahmedabad,ssp585,late_2080s,hot,2088,1,8,17,17.75,32.75,25.873354598544815,47.50893486977141,0.4958113133907318,0.1031356155872345,0.1706954687833786,0.0675598531961441,S-real,EQ-Max,0.25144603848457336,0.7472573518753052,0.4958113133907318,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp585_baseline_2020s_typical_2025,Ahmedabad,ssp585,baseline_2020s,typical,2025,11,13,13,13.5,31.165,25.996966455028996,47.05258515852516,0.4958113133907318,0.11001869291067123,0.19539032876491547,0.08537163585424423,S-real,EQ-Max,0.25144603848457336,0.7472573518753052,0.4958113133907318,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp585_baseline_2020s_typical_2025,Ahmedabad,ssp585,baseline_2020s,typical,2025,11,21,13,14.0,32.66,26.01853016646809,47.04194415054734,0.4958113133907318,0.10735195875167847,0.19320163130760193,0.08584967255592346,S-real,EQ-Max,0.25144603848457336,0.7472573518753052,0.4958113133907318,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp585_mid_2050s_hot_2050,Ahmedabad,ssp585,mid_2050s,hot,2050,2,13,14,14.25,32.855000000000004,26.10076257158029,46.443549509853824,0.4958113133907318,0.1098954826593399,0.20900405943393707,0.09910857677459717,S-real,EQ-Max,0.25144603848457336,0.7472573518753052,0.4958113133907318,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp585_late_2080s_hot_2088,Ahmedabad,ssp585,late_2080s,hot,2088,1,12,15,15.25,32.63,26.05432161300362,46.773863546870146,0.4958113133907318,0.10718686878681183,0.20951701700687408,0.10233014822006226,S-real,EQ-Max,0.25144603848457336,0.7472573518753052,0.4958113133907318,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_hot_2081,Ahmedabad,ssp245,late_2080s,hot,2081,11,28,16,16.75,33.3125,25.899316138745228,46.82700961385056,0.4950374960899353,0.10659652203321457,0.18032079935073853,0.07372427731752396,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_hot_2081,Ahmedabad,ssp245,late_2080s,hot,2081,12,27,13,13.25,29.1075,25.910818331479753,47.22220992792859,0.4950374960899353,0.12230421602725983,0.20900341868400574,0.08669920265674591,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,12,6,14,14.5,28.549999999999997,25.9424575170522,47.045863379470134,0.4950374960899353,0.11646146327257156,0.21580229699611664,0.09934083372354507,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,12,11,16,16.75,33.35,25.971583997733795,47.3409878402009,0.4950374960899353,0.11430993676185608,0.18989312648773193,0.07558318972587585,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,12,6,14,14.25,28.125,25.9198913861968,47.2586238564937,0.4950374960899353,0.11819613724946976,0.21535693109035492,0.09716079384088516,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,Ahmedabad,ssp245,near_2030s,heatwave_extreme,2034,12,6,14,15.0,29.69,26.03500217939611,46.36289590302331,0.4950374960899353,0.12329001724720001,0.21924366056919098,0.09595364332199097,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_hot_2081,Ahmedabad,ssp245,late_2080s,hot,2081,11,29,11,11.75,29.89,25.951184130652507,47.10093243294917,0.4950374960899353,0.11344476789236069,0.1964072585105896,0.08296249061822891,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,12,6,13,13.75,27.5025,25.86759450542353,47.4185796074856,0.4950374960899353,0.11752402782440186,0.2071506828069687,0.08962665498256683,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,Ahmedabad,ssp245,near_2030s,heatwave_extreme,2034,12,7,14,14.75,29.735,26.01548172381479,46.68336494205979,0.4950374960899353,0.12037665396928787,0.21020351350307465,0.08982685953378677,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,3,1,14,14.5,33.745,26.044961240044252,46.46485985615301,0.4950374960899353,0.11383771151304245,0.20526772737503052,0.09143001586198807,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_typical_2086,Ahmedabad,ssp245,late_2080s,typical,2086,3,1,13,13.5,32.379999999999995,25.994826026115632,46.57464605513739,0.4950374960899353,0.11235322058200836,0.20382481813430786,0.0914715975522995,S-real,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,Ahmedabad,ssp245,mid_2050s,heatwave_extreme,2059,12,27,15,15.25,33.792500000000004,25.97179049197533,46.953597111233115,0.4950374960899353,0.11678963154554367,0.2039174884557724,0.08712785691022873,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp585_baseline_2020s_hot_2027,Ahmedabad,ssp585,baseline_2020s,hot,2027,12,11,16,16.75,32.5875,25.915724131795905,46.845689615424504,0.4950374960899353,0.10872454941272736,0.1865161508321762,0.07779160141944885,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_hot_2059,Ahmedabad,ssp245,mid_2050s,hot,2059,12,27,14,14.75,33.3425,25.960521416435405,47.17526497007171,0.4950374960899353,0.11998677253723145,0.211005300283432,0.09101852774620056,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,Ahmedabad,ssp245,mid_2050s,heatwave_extreme,2059,3,1,13,13.5,32.5,25.96573874229533,46.83974242468946,0.4950374960899353,0.11116877943277359,0.2019348442554474,0.0907660648226738,S-real,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_heatwave_extreme_2081,Ahmedabad,ssp245,late_2080s,heatwave_extreme,2081,12,28,15,15.25,31.455,26.05084617888928,46.5841568363044,0.4950374960899353,0.12055426090955734,0.2170344740152359,0.09648021310567856,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_heatwave_extreme_2081,Ahmedabad,ssp245,late_2080s,heatwave_extreme,2081,11,21,13,14.0,30.62,26.05517298067556,46.81373467821437,0.4950374960899353,0.11958543956279755,0.21212826669216156,0.09254282712936401,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,Ahmedabad,ssp245,baseline_2020s,heatwave_extreme,2029,12,18,16,16.75,32.15,25.90896596775799,46.27520460169685,0.4950374960899353,0.10657321661710739,0.1847267597913742,0.07815354317426682,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_hot_2059,Ahmedabad,ssp245,mid_2050s,hot,2059,2,26,15,16.0,32.39,26.466714254720262,45.98020710999329,0.4950374960899353,0.11527863889932632,0.2212824523448944,0.10600381344556808,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_hot_2081,Ahmedabad,ssp245,late_2080s,hot,2081,2,9,14,14.25,31.385,25.95547180582278,47.00648326171905,0.4950374960899353,0.11398975551128387,0.2033732682466507,0.08938351273536682,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_hot_2059,Ahmedabad,ssp245,mid_2050s,hot,2059,2,20,13,13.75,30.6725,26.02754962532407,46.66628856958919,0.4950374960899353,0.11354699730873108,0.20811991393566132,0.09457291662693024,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_typical_2086,Ahmedabad,ssp245,late_2080s,typical,2086,11,26,11,11.25,25.3725,26.22657949552932,45.30944578755021,0.4950374960899353,0.10973350703716278,0.20333929359912872,0.09360578656196594,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,Ahmedabad,ssp245,mid_2050s,heatwave_extreme,2059,3,1,14,15.0,35.02,26.17655224903069,45.99124476625725,0.4950374960899353,0.11720617860555649,0.21057939529418945,0.09337321668863297,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_baseline_2020s_typical_2025,Ahmedabad,ssp245,baseline_2020s,typical,2025,1,24,13,13.5,30.06,25.860083482846736,47.40518794545133,0.4950374960899353,0.10987371951341629,0.18569333851337433,0.07581961899995804,S-real,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_baseline_2020s_typical_2025,Ahmedabad,ssp245,baseline_2020s,typical,2025,1,24,15,15.5,32.42,26.061552329908135,46.29885416686511,0.4950374960899353,0.11089114844799042,0.20565101504325867,0.09475986659526825,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,Ahmedabad,ssp245,mid_2050s,heatwave_extreme,2059,2,20,13,13.75,30.6725,26.02754962532407,46.66628856958919,0.4950374960899353,0.11354699730873108,0.20811991393566132,0.09457291662693024,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_baseline_2020s_typical_2025,Ahmedabad,ssp245,baseline_2020s,typical,2025,2,20,14,14.75,30.584999999999997,26.058908138274465,45.98325268075176,0.4950374960899353,0.11430422216653824,0.2112952470779419,0.09699102491140366,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_heatwave_extreme_2081,Ahmedabad,ssp245,late_2080s,heatwave_extreme,2081,2,15,14,14.5,33.790000000000006,26.05673532717535,46.57171200911115,0.4950374960899353,0.10985969007015228,0.20167511701583862,0.09181542694568634,S-real,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,Ahmedabad,ssp245,near_2030s,heatwave_extreme,2034,12,7,15,15.25,30.185,26.00995620439111,46.53073767818422,0.4950374960899353,0.11769343912601471,0.21395504474639893,0.09626160562038422,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_hot_2059,Ahmedabad,ssp245,mid_2050s,hot,2059,3,1,13,13.5,32.5,25.96573874229533,46.83974242468946,0.4950374960899353,0.11116877943277359,0.2019348442554474,0.0907660648226738,S-real,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_near_2030s_hot_2034,Ahmedabad,ssp245,near_2030s,hot,2034,12,7,12,13.0,27.67,25.80982869655761,47.005878466937425,0.4950374960899353,0.11295831203460693,0.2025756686925888,0.08961735665798187,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_near_2030s_hot_2034,Ahmedabad,ssp245,near_2030s,hot,2034,12,7,14,15.0,30.16,26.01711936953831,46.550954559372144,0.4950374960899353,0.1223541721701622,0.21395504474639893,0.09160087257623672,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,Ahmedabad,ssp245,mid_2050s,heatwave_extreme,2059,12,27,13,14.0,32.06,25.89624040580681,47.79144523759634,0.4950374960899353,0.11934854090213776,0.20503106713294983,0.08568252623081207,S-real,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_heatwave_extreme_2081,Ahmedabad,ssp245,late_2080s,heatwave_extreme,2081,2,9,14,14.5,31.86,25.99337203390836,46.74543256773162,0.4950374960899353,0.11242519319057465,0.20855718851089478,0.09613199532032013,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_hot_2059,Ahmedabad,ssp245,mid_2050s,hot,2059,12,27,13,14.0,32.06,25.89624040580681,47.79144523759634,0.4950374960899353,0.11934854090213776,0.20503106713294983,0.08568252623081207,S-real,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_near_2030s_heatwave_extreme_2034,Ahmedabad,ssp245,near_2030s,heatwave_extreme,2034,12,3,11,11.25,24.76,26.187556584290977,45.550540397837125,0.4950374960899353,0.11943353712558746,0.20740236341953278,0.08796882629394531,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_hot_2059,Ahmedabad,ssp245,mid_2050s,hot,2059,12,27,15,15.5,33.815,25.967913734141415,46.9361433250368,0.4950374960899353,0.11571449786424637,0.20541848242282867,0.0897039845585823,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_hot_2059,Ahmedabad,ssp245,mid_2050s,hot,2059,3,1,13,13.75,32.705,26.003044688424815,46.829933207683,0.4950374960899353,0.1106383427977562,0.20209884643554688,0.09146050363779068,S-real,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,Ahmedabad,ssp245,mid_2050s,heatwave_extreme,2059,11,29,17,17.25,35.155,25.694261562505968,48.844764648610266,0.4950374960899353,0.0943872481584549,0.15606005489826202,0.06167280673980713,S-real,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_typical_2086,Ahmedabad,ssp245,late_2080s,typical,2086,11,19,11,11.25,26.2825,26.25714831029934,45.40315772310204,0.4950374960899353,0.11134585738182068,0.2076302319765091,0.09628437459468842,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_hot_2081,Ahmedabad,ssp245,late_2080s,hot,2081,11,22,13,13.75,31.137500000000003,26.02333267314572,45.78757479412731,0.4950374960899353,0.11392472684383392,0.2134660929441452,0.09954136610031128,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,Ahmedabad,ssp245,mid_2050s,heatwave_extreme,2059,2,26,15,16.0,32.39,26.466714254720262,45.98020710999329,0.4950374960899353,0.11527863889932632,0.2212824523448944,0.10600381344556808,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_hot_2081,Ahmedabad,ssp245,late_2080s,hot,2081,2,14,14,14.25,31.7825,25.99800350829859,46.791766942839786,0.4950374960899353,0.10921812802553177,0.19554556906223297,0.0863274410367012,S-real,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,Ahmedabad,ssp245,mid_2050s,heatwave_extreme,2059,12,27,15,15.5,33.815,25.967913734141415,46.9361433250368,0.4950374960899353,0.11571449786424637,0.20541848242282867,0.0897039845585823,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_typical_2086,Ahmedabad,ssp245,late_2080s,typical,2086,2,13,13,13.25,28.9875,25.954403551258057,46.220633147569366,0.4950374960899353,0.1071384847164154,0.20321771502494812,0.09607923030853271,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_typical_2086,Ahmedabad,ssp245,late_2080s,typical,2086,2,14,14,14.5,29.715,25.99294621938145,46.57578797454962,0.4950374960899353,0.112588070333004,0.20855718851089478,0.09596911817789078,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_typical_2086,Ahmedabad,ssp245,late_2080s,typical,2086,11,12,11,11.25,26.06,26.250101737662288,45.320245312129096,0.4950374960899353,0.11039534211158752,0.20252792537212372,0.0921325832605362,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,12,12,16,16.25,33.17,26.01231633554901,46.41798365228758,0.4950374960899353,0.11454350501298904,0.20459666848182678,0.09005316346883774,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,3,1,14,14.75,34.272499999999994,26.072841751362866,46.21781272742581,0.4950374960899353,0.11534663289785385,0.2113739252090454,0.09602729231119156,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,12,6,13,13.75,27.5025,25.86759450542353,47.4185796074856,0.4950374960899353,0.11752402782440186,0.2071506828069687,0.08962665498256683,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_baseline_2020s_typical_2025,Ahmedabad,ssp245,baseline_2020s,typical,2025,1,24,15,15.25,32.39,26.057198175885897,46.35001895148812,0.4950374960899353,0.11202481389045715,0.2124921977519989,0.10046738386154175,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp585_baseline_2020s_heatwave_extreme_2027,Ahmedabad,ssp585,baseline_2020s,heatwave_extreme,2027,12,13,15,15.75,31.735,26.0060425213958,46.64036741503166,0.4950374960899353,0.11769077926874161,0.21269990503787994,0.09500912576913834,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_near_2030s_hot_2034,Ahmedabad,ssp245,near_2030s,hot,2034,12,6,14,15.0,29.69,26.03500217939611,46.36289590302331,0.4950374960899353,0.12329001724720001,0.21924366056919098,0.09595364332199097,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_baseline_2020s_typical_2025,Ahmedabad,ssp245,baseline_2020s,typical,2025,1,5,13,13.75,30.135,25.85381819886339,47.86843492880278,0.4950374960899353,0.11759250611066818,0.1961388736963272,0.07854636758565903,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_hot_2059,Ahmedabad,ssp245,mid_2050s,hot,2059,11,29,17,17.25,35.155,25.694261562505968,48.844764648610266,0.4950374960899353,0.0943872481584549,0.15606005489826202,0.06167280673980713,S-real,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_hot_2081,Ahmedabad,ssp245,late_2080s,hot,2081,11,30,16,16.5,33.655,25.97985347062781,46.79404990004283,0.4950374960899353,0.1032930463552475,0.1820249855518341,0.07873193919658661,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_heatwave_extreme_2081,Ahmedabad,ssp245,late_2080s,heatwave_extreme,2081,11,28,16,16.75,33.3125,25.899316138745228,46.82700961385056,0.4950374960899353,0.10659652203321457,0.18032079935073853,0.07372427731752396,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_hot_2059,Ahmedabad,ssp245,mid_2050s,hot,2059,11,29,16,16.75,35.57,25.976752513109957,49.80426633792392,0.4950374960899353,0.10788022726774216,0.17762456834316254,0.06974434107542038,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_heatwave_extreme_2081,Ahmedabad,ssp245,late_2080s,heatwave_extreme,2081,11,21,13,13.5,30.255000000000003,26.017137020722135,46.89548340216059,0.4950374960899353,0.1183428093791008,0.20645476877689362,0.08811195939779282,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_heatwave_extreme_2081,Ahmedabad,ssp245,late_2080s,heatwave_extreme,2081,12,27,13,13.25,29.1075,25.910818331479753,47.22220992792859,0.4950374960899353,0.12230421602725983,0.20900341868400574,0.08669920265674591,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_heatwave_extreme_2081,Ahmedabad,ssp245,late_2080s,heatwave_extreme,2081,11,14,12,13.0,29.39,25.92319810001493,46.61036934146232,0.4950374960899353,0.1081773042678833,0.19042091071605682,0.08224360644817352,S-real,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_typical_2086,Ahmedabad,ssp245,late_2080s,typical,2086,3,1,15,15.75,34.9975,26.23847346332548,46.00201761781019,0.4950374960899353,0.11842384189367294,0.2246120274066925,0.10618818551301956,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
