city,scenario,weather_year,case_id_canonical,source_csv,epw_path,source_rows,epw_rows,expected_transform_sha256,epw_transform_sha256,exact_transform_match
Phoenix,ssp245,2034,phoenix_ssp245_near_2030s_typical_2034,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp245/Phoenix/forecast_Phoenix_CMIP6_MPI_0515_ssp245.csv,checksum-only://selected_weather/ssp245/Phoenix/phoenix_ssp245_near_2030s_typical_2034.epw,8760,8760,cf11ed53f0934145d674cd840f8a8f99a35472931c2a619de5f8905985558641,cf11ed53f0934145d674cd840f8a8f99a35472931c2a619de5f8905985558641,True
Phoenix,ssp245,2039,phoenix_ssp245_near_2030s_heatwave_extreme_2039,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp245/Phoenix/forecast_Phoenix_CMIP6_MPI_0515_ssp245.csv,checksum-only://selected_weather/ssp245/Phoenix/phoenix_ssp245_near_2030s_heatwave_extreme_2039.epw,8760,8760,40fe8ebf867f5fe11f445d64e46aac7938cfacdecaddd285bfa6abcb29fe09aa,40fe8ebf867f5fe11f445d64e46aac7938cfacdecaddd285bfa6abcb29fe09aa,True
Phoenix,ssp245,2051,phoenix_ssp245_mid_2050s_heatwave_extreme_2051,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp245/Phoenix/forecast_Phoenix_CMIP6_MPI_0515_ssp245.csv,checksum-only://selected_weather/ssp245/Phoenix/phoenix_ssp245_mid_2050s_heatwave_extreme_2051.epw,8760,8760,2c2b32ed2ceb872560ffd60cf3e5febcb295b120de902955846d217f167c1ef9,2c2b32ed2ceb872560ffd60cf3e5febcb295b120de902955846d217f167c1ef9,True
Phoenix,ssp245,2054,phoenix_ssp245_mid_2050s_typical_2054,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp245/Phoenix/forecast_Phoenix_CMIP6_MPI_0515_ssp245.csv,checksum-only://selected_weather/ssp245/Phoenix/phoenix_ssp245_mid_2050s_typical_2054.epw,8760,8760,b15f19b98b0388c4fc290b5e8832d0ace7a34a405b25a7fd16f1a2fa08d7337c,b15f19b98b0388c4fc290b5e8832d0ace7a34a405b25a7fd16f1a2fa08d7337c,True
Phoenix,ssp245,2058,phoenix_ssp245_mid_2050s_hot_2058,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp245/Phoenix/forecast_Phoenix_CMIP6_MPI_0515_ssp245.csv,checksum-only://selected_weather/ssp245/Phoenix/phoenix_ssp245_mid_2050s_hot_2058.epw,8760,8760,7e125249e51521e5833c3e7cc0d37fa43c15b6b1843f2b300fca53027f254617,7e125249e51521e5833c3e7cc0d37fa43c15b6b1843f2b300fca53027f254617,True
Phoenix,ssp245,2081,phoenix_ssp245_late_2080s_typical_2081,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp245/Phoenix/forecast_Phoenix_CMIP6_MPI_0515_ssp245.csv,checksum-only://selected_weather/ssp245/Phoenix/phoenix_ssp245_late_2080s_typical_2081.epw,8760,8760,fd03dead43238e5a1e331197c52cee75d045bb618c9e7b712cc93f27230c3bf1,fd03dead43238e5a1e331197c52cee75d045bb618c9e7b712cc93f27230c3bf1,True
Phoenix,ssp245,2086,phoenix_ssp245_late_2080s_heatwave_extreme_2086,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp245/Phoenix/forecast_Phoenix_CMIP6_MPI_0515_ssp245.csv,checksum-only://selected_weather/ssp245/Phoenix/phoenix_ssp245_late_2080s_heatwave_extreme_2086.epw,8760,8760,9083cdccdb3c6b8edc344a3580af73f89cab97bf20845c5fd83f6afbf2d1266a,9083cdccdb3c6b8edc344a3580af73f89cab97bf20845c5fd83f6afbf2d1266a,True
Ahmedabad,ssp585,2025,ahmedabad_ssp585_baseline_2020s_typical_2025,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Ahmedabad/forecast_Ahmedabad_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Ahmedabad/ahmedabad_ssp585_baseline_2020s_typical_2025.epw,8760,8760,89cc3c20266f5b5b83eae3de285fbcd7575ddcce6d0ab6f41fe24c58cb560e58,89cc3c20266f5b5b83eae3de285fbcd7575ddcce6d0ab6f41fe24c58cb560e58,True
Ahmedabad,ssp585,2027,ahmedabad_ssp585_baseline_2020s_heatwave_extreme_2027,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Ahmedabad/forecast_Ahmedabad_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Ahmedabad/ahmedabad_ssp585_baseline_2020s_heatwave_extreme_2027.epw,8760,8760,ee86a7bf06124610f2bd247419883ebd26995dfb99d67b607992f1fb2522074c,ee86a7bf06124610f2bd247419883ebd26995dfb99d67b607992f1fb2522074c,True
Ahmedabad,ssp585,2031,ahmedabad_ssp585_near_2030s_typical_2031,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Ahmedabad/forecast_Ahmedabad_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Ahmedabad/ahmedabad_ssp585_near_2030s_typical_2031.epw,8760,8760,f42287fbf77945fbb5c260df226a71582ae1afa98d27a37737be1f8474db391a,f42287fbf77945fbb5c260df226a71582ae1afa98d27a37737be1f8474db391a,True
Ahmedabad,ssp585,2037,ahmedabad_ssp585_near_2030s_heatwave_extreme_2037,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Ahmedabad/forecast_Ahmedabad_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Ahmedabad/ahmedabad_ssp585_near_2030s_heatwave_extreme_2037.epw,8760,8760,4adcb583eeb44ba9c3443d855cfcfe03595da19b5b01db2ff14074653dd5f94a,4adcb583eeb44ba9c3443d855cfcfe03595da19b5b01db2ff14074653dd5f94a,True
Ahmedabad,ssp585,2050,ahmedabad_ssp585_mid_2050s_hot_2050,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Ahmedabad/forecast_Ahmedabad_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Ahmedabad/ahmedabad_ssp585_mid_2050s_hot_2050.epw,8760,8760,9b27f325fe46c2e38bcc78ade3b34782b42b0b934bea385a6728928e0d85640c,9b27f325fe46c2e38bcc78ade3b34782b42b0b934bea385a6728928e0d85640c,True
Ahmedabad,ssp585,2051,ahmedabad_ssp585_mid_2050s_heatwave_extreme_2051,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Ahmedabad/forecast_Ahmedabad_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Ahmedabad/ahmedabad_ssp585_mid_2050s_heatwave_extreme_2051.epw,8760,8760,ea86cded027279b73e8f343f5c10e8b29171a55c992e8c5e63a4220549b47aad,ea86cded027279b73e8f343f5c10e8b29171a55c992e8c5e63a4220549b47aad,True
Ahmedabad,ssp585,2055,ahmedabad_ssp585_mid_2050s_typical_2055,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Ahmedabad/forecast_Ahmedabad_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Ahmedabad/ahmedabad_ssp585_mid_2050s_typical_2055.epw,8760,8760,0f4e6404beef1e90f6ef0d08c9bf35417892009a47b37956233e90b74b3ef97d,0f4e6404beef1e90f6ef0d08c9bf35417892009a47b37956233e90b74b3ef97d,True
Ahmedabad,ssp585,2087,ahmedabad_ssp585_late_2080s_typical_2087,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Ahmedabad/forecast_Ahmedabad_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Ahmedabad/ahmedabad_ssp585_late_2080s_typical_2087.epw,8760,8760,dab0f7ce05ab278f57e92c478d7f1dd3765179b868173c2e6adbe44b132cea4a,dab0f7ce05ab278f57e92c478d7f1dd3765179b868173c2e6adbe44b132cea4a,True
Ahmedabad,ssp585,2088,ahmedabad_ssp585_late_2080s_heatwave_extreme_2088,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Ahmedabad/forecast_Ahmedabad_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Ahmedabad/ahmedabad_ssp585_late_2080s_heatwave_extreme_2088.epw,8784,8784,04b084d31d56bab8ba566f35e6a2cbaca47dba69cf029bb896c94b30360f8919,04b084d31d56bab8ba566f35e6a2cbaca47dba69cf029bb896c94b30360f8919,True
Beijing,ssp585,2026,beijing_ssp585_baseline_2020s_typical_2026,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Beijing/forecast_Beijing_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Beijing/beijing_ssp585_baseline_2020s_typical_2026.epw,8760,8760,ed3e39e75d9ea1211ce6cb32ccb0ace2c8c2bc63218060157ada0d256b47abad,ed3e39e75d9ea1211ce6cb32ccb0ace2c8c2bc63218060157ada0d256b47abad,True
Beijing,ssp585,2029,beijing_ssp585_baseline_2020s_heatwave_extreme_2029,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Beijing/forecast_Beijing_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Beijing/beijing_ssp585_baseline_2020s_heatwave_extreme_2029.epw,8760,8760,071710f2a0feb2e98478d862e83d265a13558b7a882a8025cc8d1e47fc1af10c,071710f2a0feb2e98478d862e83d265a13558b7a882a8025cc8d1e47fc1af10c,True
Beijing,ssp585,2030,beijing_ssp585_near_2030s_heatwave_extreme_2030,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Beijing/forecast_Beijing_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Beijing/beijing_ssp585_near_2030s_heatwave_extreme_2030.epw,8760,8760,f3cabcab98eaf17d08e27289c73af17e0528f47402673d616a12d6199b9bfe29,f3cabcab98eaf17d08e27289c73af17e0528f47402673d616a12d6199b9bfe29,True
Beijing,ssp585,2032,beijing_ssp585_near_2030s_typical_2032,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Beijing/forecast_Beijing_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Beijing/beijing_ssp585_near_2030s_typical_2032.epw,8784,8784,05562d15bf62e214a167f06c674b944895c5d91b3aaf0d3d1e05132ccb114d5b,05562d15bf62e214a167f06c674b944895c5d91b3aaf0d3d1e05132ccb114d5b,True
Beijing,ssp585,2037,beijing_ssp585_near_2030s_hot_2037,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Beijing/forecast_Beijing_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Beijing/beijing_ssp585_near_2030s_hot_2037.epw,8760,8760,eb80cb0a61520fe980be42011a30b583b72736ab3617f95864b5401572e5c10f,eb80cb0a61520fe980be42011a30b583b72736ab3617f95864b5401572e5c10f,True
Beijing,ssp585,2052,beijing_ssp585_mid_2050s_heatwave_extreme_2052,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Beijing/forecast_Beijing_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Beijing/beijing_ssp585_mid_2050s_heatwave_extreme_2052.epw,8784,8784,3c5f6a5b494012e2f6ab4a4b026b8e6f3b2038fc58867905f3f35bc9ba514444,3c5f6a5b494012e2f6ab4a4b026b8e6f3b2038fc58867905f3f35bc9ba514444,True
Beijing,ssp585,2053,beijing_ssp585_mid_2050s_typical_2053,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Beijing/forecast_Beijing_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Beijing/beijing_ssp585_mid_2050s_typical_2053.epw,8760,8760,f175a12ce6bceebfc79317302aa9ba2b4acbdabfd828dbad6df1413176a86aa6,f175a12ce6bceebfc79317302aa9ba2b4acbdabfd828dbad6df1413176a86aa6,True
Beijing,ssp585,2084,beijing_ssp585_late_2080s_typical_2084,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Beijing/forecast_Beijing_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Beijing/beijing_ssp585_late_2080s_typical_2084.epw,8784,8784,57848134c0f47825849ec9bb9f916035f345b3f5355c85eb42d753122d996fee,57848134c0f47825849ec9bb9f916035f345b3f5355c85eb42d753122d996fee,True
Beijing,ssp585,2089,beijing_ssp585_late_2080s_heatwave_extreme_2089,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Beijing/forecast_Beijing_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Beijing/beijing_ssp585_late_2080s_heatwave_extreme_2089.epw,8760,8760,10cc5566a163b809d6de83ee9c59abd3c705072830df6a9330573669e9de8d29,10cc5566a163b809d6de83ee9c59abd3c705072830df6a9330573669e9de8d29,True
Guangzhou,ssp585,2025,guangzhou_ssp585_baseline_2020s_typical_2025,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Guangzhou/forecast_Guangzhou_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Guangzhou/guangzhou_ssp585_baseline_2020s_typical_2025.epw,8760,8760,ca5677caa84bd114ececd82ad2cef73316470da313a7a3cf63bce056b62f2470,ca5677caa84bd114ececd82ad2cef73316470da313a7a3cf63bce056b62f2470,True
Guangzhou,ssp585,2026,guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Guangzhou/forecast_Guangzhou_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Guangzhou/guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026.epw,8760,8760,c71c193d59be6da69bdf12cbb78186b763ff28f9360269fe4ce9682fa9770d74,c71c193d59be6da69bdf12cbb78186b763ff28f9360269fe4ce9682fa9770d74,True
Guangzhou,ssp585,2028,guangzhou_ssp585_baseline_2020s_hot_2028,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Guangzhou/forecast_Guangzhou_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Guangzhou/guangzhou_ssp585_baseline_2020s_hot_2028.epw,8784,8784,48bd26f1df5ce87e23644b24b19ff8d6b3df920b8274e0457394ffb598628f72,48bd26f1df5ce87e23644b24b19ff8d6b3df920b8274e0457394ffb598628f72,True
Guangzhou,ssp585,2033,guangzhou_ssp585_near_2030s_heatwave_extreme_2033,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Guangzhou/forecast_Guangzhou_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Guangzhou/guangzhou_ssp585_near_2030s_heatwave_extreme_2033.epw,8760,8760,1519351cd3f1bc41bf253309b56cf9426defe37a5c150bf0334defe7046d3bf5,1519351cd3f1bc41bf253309b56cf9426defe37a5c150bf0334defe7046d3bf5,True
Guangzhou,ssp585,2039,guangzhou_ssp585_near_2030s_typical_2039,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Guangzhou/forecast_Guangzhou_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Guangzhou/guangzhou_ssp585_near_2030s_typical_2039.epw,8760,8760,888a0732e23bfecb7a50fc0c328ad2db97ddfd2e9a8cde32fd6e4ec7987f800a,888a0732e23bfecb7a50fc0c328ad2db97ddfd2e9a8cde32fd6e4ec7987f800a,True
Guangzhou,ssp585,2050,guangzhou_ssp585_mid_2050s_typical_2050,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Guangzhou/forecast_Guangzhou_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Guangzhou/guangzhou_ssp585_mid_2050s_typical_2050.epw,8760,8760,d90421fdbcf81d40b5c5b40f6ef8f12b9eb7e4a9079e9cc1342460c75df3bade,d90421fdbcf81d40b5c5b40f6ef8f12b9eb7e4a9079e9cc1342460c75df3bade,True
Guangzhou,ssp585,2057,guangzhou_ssp585_mid_2050s_hot_2057,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Guangzhou/forecast_Guangzhou_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Guangzhou/guangzhou_ssp585_mid_2050s_hot_2057.epw,8760,8760,781603c02b0662df3abf5e0a994684f687a16305364443bdb343061776cf7549,781603c02b0662df3abf5e0a994684f687a16305364443bdb343061776cf7549,True
Guangzhou,ssp585,2059,guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Guangzhou/forecast_Guangzhou_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Guangzhou/guangzhou_ssp585_mid_2050s_heatwave_extreme_2059.epw,8760,8760,ac2839ee5953558e993589d42c8d4d5f128e9f7be5e129088f9d9f3223164e4a,ac2839ee5953558e993589d42c8d4d5f128e9f7be5e129088f9d9f3223164e4a,True
Guangzhou,ssp585,2086,guangzhou_ssp585_late_2080s_heatwave_extreme_2086,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Guangzhou/forecast_Guangzhou_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Guangzhou/guangzhou_ssp585_late_2080s_heatwave_extreme_2086.epw,8760,8760,171837fe9aad9a20ff17a3674ca3691a94818f5a27447b73da22a7b563269b57,171837fe9aad9a20ff17a3674ca3691a94818f5a27447b73da22a7b563269b57,True
Guangzhou,ssp585,2087,guangzhou_ssp585_late_2080s_typical_2087,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Guangzhou/forecast_Guangzhou_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Guangzhou/guangzhou_ssp585_late_2080s_typical_2087.epw,8760,8760,bea4da9cd332e05e6bb12667c7039b08dc1bf1566969ef80f2ce62919a7d69bb,bea4da9cd332e05e6bb12667c7039b08dc1bf1566969ef80f2ce62919a7d69bb,True
Houston,ssp585,2025,houston_ssp585_baseline_2020s_heatwave_extreme_2025,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Houston/forecast_Houston_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Houston/houston_ssp585_baseline_2020s_heatwave_extreme_2025.epw,8760,8760,754220bc4ae31e3e5c34451fbb4e07e553ebb3295f40621eaddc384afd2902e8,754220bc4ae31e3e5c34451fbb4e07e553ebb3295f40621eaddc384afd2902e8,True
Houston,ssp585,2026,houston_ssp585_baseline_2020s_hot_2026,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Houston/forecast_Houston_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Houston/houston_ssp585_baseline_2020s_hot_2026.epw,8760,8760,d967e32cc82d3b28641c4c9e027c4159da771d201bfaabb0ed9f2d60ed8f21e0,d967e32cc82d3b28641c4c9e027c4159da771d201bfaabb0ed9f2d60ed8f21e0,True
Houston,ssp585,2035,houston_ssp585_near_2030s_hot_2035,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Houston/forecast_Houston_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Houston/houston_ssp585_near_2030s_hot_2035.epw,8760,8760,c07e79a7b206d07db3e69bc3ddb80331ecd9b0b5b5928186fdffdbd7b2f79561,c07e79a7b206d07db3e69bc3ddb80331ecd9b0b5b5928186fdffdbd7b2f79561,True
Houston,ssp585,2037,houston_ssp585_near_2030s_heatwave_extreme_2037,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Houston/forecast_Houston_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Houston/houston_ssp585_near_2030s_heatwave_extreme_2037.epw,8760,8760,c71654a3358c12774971b78e130a19bddb12326ec0a41f5a5baf95b7189efb52,c71654a3358c12774971b78e130a19bddb12326ec0a41f5a5baf95b7189efb52,True
Houston,ssp585,2038,houston_ssp585_near_2030s_typical_2038,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Houston/forecast_Houston_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Houston/houston_ssp585_near_2030s_typical_2038.epw,8760,8760,4de07c7d18023631010dcc681eb83444fcbba1ec6d7737581d40e2b492041289,4de07c7d18023631010dcc681eb83444fcbba1ec6d7737581d40e2b492041289,True
Houston,ssp585,2055,houston_ssp585_mid_2050s_typical_2055,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Houston/forecast_Houston_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Houston/houston_ssp585_mid_2050s_typical_2055.epw,8760,8760,050de1b3cc1444bbc63758f4d5c427faa57f83087714210e8041949565da3b32,050de1b3cc1444bbc63758f4d5c427faa57f83087714210e8041949565da3b32,True
Houston,ssp585,2058,houston_ssp585_mid_2050s_hot_2058,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Houston/forecast_Houston_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Houston/houston_ssp585_mid_2050s_hot_2058.epw,8760,8760,79124e2bfdb1410ada05ce431b42c0eb6a33c0d584af5bc8ab9ed35da9f7b092,79124e2bfdb1410ada05ce431b42c0eb6a33c0d584af5bc8ab9ed35da9f7b092,True
Houston,ssp585,2059,houston_ssp585_mid_2050s_heatwave_extreme_2059,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Houston/forecast_Houston_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Houston/houston_ssp585_mid_2050s_heatwave_extreme_2059.epw,8760,8760,34cea4f1d009c13a501b8d55f9245a84e6e6129870fd777e39f01d1dbc7c1090,34cea4f1d009c13a501b8d55f9245a84e6e6129870fd777e39f01d1dbc7c1090,True
Houston,ssp585,2080,houston_ssp585_late_2080s_hot_2080,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Houston/forecast_Houston_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Houston/houston_ssp585_late_2080s_hot_2080.epw,8784,8784,9442666ff68d0735be6ab32e7e51c1feb7e8e820e27a4020b750f364405edb4f,9442666ff68d0735be6ab32e7e51c1feb7e8e820e27a4020b750f364405edb4f,True
Houston,ssp585,2086,houston_ssp585_late_2080s_heatwave_extreme_2086,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Houston/forecast_Houston_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Houston/houston_ssp585_late_2080s_heatwave_extreme_2086.epw,8760,8760,81129966618f57d769046f07e07cde5903cb3ab7d93b1c70c1beb6c585d6c2a8,81129966618f57d769046f07e07cde5903cb3ab7d93b1c70c1beb6c585d6c2a8,True
Houston,ssp585,2088,houston_ssp585_late_2080s_typical_2088,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Houston/forecast_Houston_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Houston/houston_ssp585_late_2080s_typical_2088.epw,8784,8784,61008910646d8c0beecd607ebe60c47f817ebdcbbd73c03d054a65492f5fffce,61008910646d8c0beecd607ebe60c47f817ebdcbbd73c03d054a65492f5fffce,True
Kolkata,ssp585,2026,kolkata_ssp585_baseline_2020s_hot_2026,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Kolkata/forecast_Kolkata_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Kolkata/kolkata_ssp585_baseline_2020s_hot_2026.epw,8760,8760,6c811fba979a5f39069c94446eb660f5863f6ad33cf2d4b57bf1a8f77957fdb2,6c811fba979a5f39069c94446eb660f5863f6ad33cf2d4b57bf1a8f77957fdb2,True
Kolkata,ssp585,2027,kolkata_ssp585_baseline_2020s_heatwave_extreme_2027,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Kolkata/forecast_Kolkata_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Kolkata/kolkata_ssp585_baseline_2020s_heatwave_extreme_2027.epw,8760,8760,6fb4f7a8ca010695e975d408d8b0e96ca0cc892b5772b9855cb210ab77a2eb3a,6fb4f7a8ca010695e975d408d8b0e96ca0cc892b5772b9855cb210ab77a2eb3a,True
Kolkata,ssp585,2029,kolkata_ssp585_baseline_2020s_typical_2029,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Kolkata/forecast_Kolkata_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Kolkata/kolkata_ssp585_baseline_2020s_typical_2029.epw,8760,8760,1c5fb090909245fed28fed64fa746706abc87f40c85790114c6f55de56501758,1c5fb090909245fed28fed64fa746706abc87f40c85790114c6f55de56501758,True
Kolkata,ssp585,2030,kolkata_ssp585_near_2030s_hot_2030,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Kolkata/forecast_Kolkata_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Kolkata/kolkata_ssp585_near_2030s_hot_2030.epw,8760,8760,871dceaf01b051b9cdc91390ad6240a457d9953b73e81b5551daf6de3681bb02,871dceaf01b051b9cdc91390ad6240a457d9953b73e81b5551daf6de3681bb02,True
Kolkata,ssp585,2032,kolkata_ssp585_near_2030s_heatwave_extreme_2032,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Kolkata/forecast_Kolkata_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Kolkata/kolkata_ssp585_near_2030s_heatwave_extreme_2032.epw,8784,8784,95cacd87fc26ec2e35fe0aa22dfa10701ecd86c746247a4545d519fc83b42c1e,95cacd87fc26ec2e35fe0aa22dfa10701ecd86c746247a4545d519fc83b42c1e,True
Kolkata,ssp585,2038,kolkata_ssp585_near_2030s_typical_2038,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Kolkata/forecast_Kolkata_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Kolkata/kolkata_ssp585_near_2030s_typical_2038.epw,8760,8760,f19fff3050c9e9c529b7e7ab0408b15e3e402cf69394eab3abf08ab587eadc68,f19fff3050c9e9c529b7e7ab0408b15e3e402cf69394eab3abf08ab587eadc68,True
Kolkata,ssp585,2057,kolkata_ssp585_mid_2050s_typical_2057,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Kolkata/forecast_Kolkata_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Kolkata/kolkata_ssp585_mid_2050s_typical_2057.epw,8760,8760,d1e81dd4494f9b5a256e30ecb26f67ad8c3ed9d0a8788633ad4c8f924e92ccd5,d1e81dd4494f9b5a256e30ecb26f67ad8c3ed9d0a8788633ad4c8f924e92ccd5,True
Kolkata,ssp585,2059,kolkata_ssp585_mid_2050s_heatwave_extreme_2059,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Kolkata/forecast_Kolkata_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Kolkata/kolkata_ssp585_mid_2050s_heatwave_extreme_2059.epw,8760,8760,a9514009e4e1c5f756d7d59a93dd97df90b5d174ed5e376732f2bc24b72e546c,a9514009e4e1c5f756d7d59a93dd97df90b5d174ed5e376732f2bc24b72e546c,True
Kolkata,ssp585,2080,kolkata_ssp585_late_2080s_heatwave_extreme_2080,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Kolkata/forecast_Kolkata_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Kolkata/kolkata_ssp585_late_2080s_heatwave_extreme_2080.epw,8784,8784,f0face5b95a4616ae2f2b4913c32bb370def21a9c0bbd0d99870908877da946c,f0face5b95a4616ae2f2b4913c32bb370def21a9c0bbd0d99870908877da946c,True
