city,year,occupied_probability_steps,mean_p_disc_mean,max_zone_p_disc_mean,p90_zone_p_disc_mean,mean_high_tail_020_pct,max_zone_high_tail_020_pct,p90_zone_high_tail_020_pct,hidden_tail_020_pct,mean_low_but_any_zone_above_disc_low_pct,mean_below_disc_up_but_any_zone_above_disc_up_pct,max_zone_more_severe_pct,p90_zone_more_severe_pct,mean_zone_p_disc_spread,p95_zone_p_disc_spread,mean_zones_above_tail_020,zone_mu_both_signs_pct,zone_d_tail_both_signs_pct,mu_d_tail_sign_conflict_pct_of_comparable,mu_d_tail_sign_comparable_steps,mean_abs_mu,mean_abs_d_tail
Beijing,2035,16704,0.0862141766429484,0.13778700745038133,0.11132227712610941,1.628352490421456,13.493773946360152,7.136015325670499,11.865421455938698,11.12308429118774,4.196599616858237,15.319683908045977,9.644396551724139,0.07489996983072852,0.2377568901355427,0.3823036398467433,47.599377394636015,58.27945402298851,18.26449412656309,10556,0.1642164123873534,0.03214075372595934
Beijing,2037,16704,0.09214890078808503,0.14750232555132564,0.12206819204129586,3.5859674329501914,16.493055555555554,9.871886973180075,12.907088122605364,9.829980842911876,5.112547892720307,14.942528735632186,9.608477011494253,0.08227636128055836,0.23722044835027098,0.6676843869731801,44.87547892720307,56.980363984674334,16.202930810610276,10782,0.1915689931999715,0.03914940015218076
Beijing,2039,16704,0.0808726863829322,0.12456579816311046,0.10262107368472254,0.19157088122605362,7.914272030651341,3.9810823754789273,7.722701149425287,12.751436781609197,2.664032567049808,15.415469348659002,9.806034482758621,0.0635868131539875,0.20124037765549452,0.15834530651340997,52.55627394636016,61.841475095785434,17.76664997496244,9985,0.14390689315586214,0.02671300846467559
Beijing,2050,33408,0.10090207338937461,0.15218852264516922,0.13038383987561555,7.770593869731801,17.43295019157088,11.62595785440613,9.66235632183908,8.650622605363985,5.687260536398467,14.337883141762454,10.997365900383143,0.0798171588472111,0.2331898459265548,1.2129430076628354,41.87021072796935,50.71240421455939,7.26729291204099,23420,0.2292266129729211,0.0524768555267705
Beijing,2052,33408,0.10623960084836621,0.1630546651208527,0.1372745324420669,9.464798850574713,20.791427203065137,15.110153256704981,11.326628352490422,8.11182950191571,7.7765804597701145,15.888409961685824,10.775862068965516,0.0874781818154124,0.24905895959832258,1.4994612068965518,43.17528735632184,48.92840038314176,11.69032258064516,23250,0.23829970199024347,0.057704351148855526
Beijing,2053,16704,0.08600481911900322,0.13246179596872615,0.1119836113076919,1.8498563218390804,11.530172413793103,5.2861590038314175,9.680316091954024,10.081417624521073,1.63433908045977,11.715756704980842,8.566810344827585,0.07104668186037064,0.1946944872372557,0.39254070881226055,46.43199233716475,55.47174329501916,9.246511627906976,10750,0.1668998298589849,0.03582013801490858
Beijing,2056,16704,0.0890978594626758,0.1394535560809626,0.11716570430684412,3.3045977011494254,13.104645593869732,8.201628352490422,9.800047892720306,10.674090038314176,3.747605363984674,14.421695402298852,9.883860153256704,0.075867436203208,0.2307497692867373,0.5988984674329502,48.018438697318004,55.507662835249036,12.994034302759136,10728,0.17705819737370992,0.0393555797889752
Beijing,2083,16704,0.10566030971110739,0.16093958005967302,0.13695482232333547,10.739942528735632,21.04286398467433,14.445641762452107,10.302921455938698,9.440852490421456,8.878113026819925,18.318965517241377,14.050526819923373,0.08652415017654155,0.23768253823973629,1.5950670498084292,45.29454022988506,54.519875478927204,9.991416309012875,11650,0.24044187625542293,0.05821843867818565
Beijing,2084,50112,0.1075247948780057,0.16076342953489772,0.13935919892088056,10.165229885057471,19.05132503192848,13.910839719029374,8.886095146871009,8.862148786717752,6.994332694763729,15.856481481481483,11.979166666666668,0.08438507248697819,0.2352547655153626,1.5878033205619413,42.15557151979566,51.39687100893997,6.796732950445901,34649,0.2495586953710403,0.060131113100151776
Beijing,2089,33408,0.11249406651730193,0.1711098183695433,0.1468421971205832,12.27250957854406,24.568965517241377,17.780172413793103,12.296455938697317,9.590517241379311,8.42911877394636,18.01963601532567,14.158285440613028,0.093228119479302,0.2422739554927874,1.9005627394636015,41.271551724137936,50.975814176245215,6.294536817102138,23576,0.2674071198828461,0.06555972967576931
