dataset,analysis,metric,level,contrast,estimate,ci_lower_2_5,ci_upper_97_5,bootstrap_mean,bootstrap_sd,n_bootstrap_valid,resampling_unit,n_resampling_units
endpoint_role_weighted_144,time_slice_level,mean_zone_high_pct__tau_0p025,near_2030s,,29.13257636228182,24.160459736856104,33.925989117709655,29.112342070428905,2.495643996342434,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,mean_zone_high_pct__tau_0p025,mid_2050s,,34.30183056619838,28.790226559174112,39.68332601638995,34.273781728927204,2.797598867277522,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,mean_zone_high_pct__tau_0p025,late_2080s,,40.795617816091955,34.59594258860154,46.54231604539165,40.74138162183376,3.0477438225382967,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,mean_zone_high_pct__tau_0p025,,near_2030s minus baseline_2020s,0.14750292677734933,-2.320863765166027,2.435398873190726,0.17039775901979798,1.2158648974336483,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,mean_zone_high_pct__tau_0p025,,mid_2050s minus baseline_2020s,5.316757130693912,1.865097182311618,9.287541739836108,5.331837417518093,1.895666599843004,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,mean_zone_high_pct__tau_0p025,,late_2080s minus baseline_2020s,11.810544380587483,7.603555535600258,16.689798185398043,11.79943731042465,2.3196606122511914,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_zone_high_pct__tau_0p025,baseline_2020s,,66.33773680289485,61.940507430023416,71.06385030864196,66.31299238040124,2.3340996240356198,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_zone_high_pct__tau_0p025,near_2030s,,66.51184679650915,62.40959417571306,71.1053157593657,66.50669119505642,2.2209981018217224,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_zone_high_pct__tau_0p025,mid_2050s,,70.41626756066411,66.51628685078755,74.40617184174116,70.40224621847062,2.035606060248567,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,any_zone_high_pct__tau_0p025,late_2080s,,74.06210089399744,70.0876037675607,78.04417687712856,74.03382641217007,2.0438790166203886,10000,city × scenario_raw,12
