city,year,occupied_probability_steps,mean_p_disc_mean,max_zone_p_disc_mean,p90_zone_p_disc_mean,mean_high_tail_020_pct,max_zone_high_tail_020_pct,p90_zone_high_tail_020_pct,hidden_tail_020_pct,mean_low_but_any_zone_above_disc_low_pct,mean_below_disc_up_but_any_zone_above_disc_up_pct,max_zone_more_severe_pct,p90_zone_more_severe_pct,mean_zone_p_disc_spread,p95_zone_p_disc_spread,mean_zones_above_tail_020,zone_mu_both_signs_pct,zone_d_tail_both_signs_pct,mu_d_tail_sign_conflict_pct_of_comparable,mu_d_tail_sign_comparable_steps,mean_abs_mu,mean_abs_d_tail
Beijing,2035,16704,0.08799173382565373,0.1377879629331892,0.11308677782164069,1.430795019157088,13.96072796934866,6.908524904214559,12.529932950191572,9.099616858237548,2.03544061302682,11.135057471264368,8.704501915708812,0.07442840957797676,0.2249514042949959,0.3477610153256705,49.616858237547895,65.80459770114942,7.317272356063699,12245,0.16645759423814616,0.03496012134508333
Beijing,2037,16704,0.09333837601901976,0.14690318308813172,0.12300343531164899,3.4063697318007664,17.11566091954023,10.1352969348659,13.709291187739463,8.051963601532568,3.1369731800766285,11.188936781609195,8.860153256704981,0.08177438402227104,0.2414175731524193,0.5981202107279694,49.9580938697318,59.77610153256705,8.49730945305598,12451,0.19323891383957018,0.042062355021693434
Beijing,2039,16704,0.08204421573920302,0.12362221691576739,0.10328325131028919,0.11374521072796935,7.692768199233717,3.292624521072797,7.579022988505748,10.225095785440613,1.1314655172413792,11.356561302681992,8.530890804597702,0.06240824844446213,0.1673398695419206,0.15199952107279693,57.082136015325666,67.5646551724138,7.158516020236087,11860,0.1423844811080285,0.029257844578425757
Beijing,2050,33408,0.10378121482216732,0.15328970086698782,0.13279440570950038,7.8244731800766285,17.067768199233715,12.09889846743295,9.243295019157088,7.070162835249043,4.537835249042145,11.607998084291188,9.728208812260537,0.07953762768735843,0.2366483312099552,1.1785201149425288,44.450431034482754,54.94492337164751,3.4080581641926693,26408,0.24086678158029085,0.0559937203960869
Beijing,2052,33408,0.10997870024664767,0.16641926796114442,0.14211553358083492,9.608477011494253,22.557471264367816,15.834530651340998,12.948994252873563,6.483477011494252,5.789032567049809,12.27250957854406,9.500718390804598,0.08970257821902175,0.2665254501937665,1.4960488505747127,46.51580459770115,54.16068007662835,5.774483027701912,25630,0.24636632942142905,0.061352446222233833
Beijing,2053,16704,0.0870905098450329,0.13106526759992293,0.11142841524820703,1.6103927203065134,11.242816091954024,5.507662835249042,9.63242337164751,8.225574712643677,1.0057471264367817,9.23132183908046,7.638888888888889,0.06891219378678153,0.18945864863050654,0.34225335249042144,50.951867816091955,60.350814176245215,4.789332491715323,12674,0.1692760419291974,0.03777272844252838
Beijing,2056,16704,0.09060019458459025,0.13811954595069753,0.11719070179188167,3.095067049808429,13.751197318007662,8.261494252873563,10.656130268199233,8.411159003831417,2.8316570881226055,11.242816091954024,8.93199233716475,0.07382910133251139,0.2252500018245566,0.5519037356321839,52.42456896551724,60.787835249042146,5.472077139413419,12445,0.1803923317569844,0.04123539670529726
Beijing,2083,16704,0.10778052427929452,0.16097523640625983,0.13874807137056488,10.745929118773946,20.587883141762454,14.918582375478929,9.841954022988505,7.579022988505748,8.129789272030653,15.708812260536398,13.36206896551724,0.08606397710092513,0.26048349320347514,1.5016163793103448,48.31178160919541,57.47126436781609,4.695813092759658,12969,0.2518639845115453,0.06070133265177619
Beijing,2084,50112,0.11066619225499266,0.1621237721214302,0.14141012219325075,10.29094827586207,19.532247765006385,14.483556832694763,9.241299489144318,7.409402937420179,5.198355683269476,12.607758620689655,10.26301085568327,0.08392785777784514,0.24295490436918757,1.562220625798212,45.2566251596424,56.64511494252874,3.3226673492896457,39065,0.2642965255143411,0.06338948064173945
Beijing,2089,33408,0.11668296780462478,0.1755907508593881,0.15187436773990315,12.523946360153257,25.742337164750957,19.62404214559387,13.218390804597702,8.219588122605364,7.189894636015326,15.40948275862069,12.55986590038314,0.09587294263671077,0.26438869590121084,1.9118773946360152,43.253113026819925,52.48443486590039,2.9552898164368955,26258,0.2870700281055473,0.06989819242671232
Guangzhou,2025,33408,0.09427951264507037,0.14979555960577684,0.12667959599917702,6.387691570881227,23.982279693486593,17.055795019157088,17.594588122605366,20.480124521072796,7.76161398467433,28.241738505747126,20.25263409961686,0.08662813678521647,0.2916709345166173,1.0312200670498084,37.28448275862069,62.775383141762454,2.269968984582191,22247,0.22079654723845513,0.04349094147159746
Guangzhou,2026,16704,0.09860380720299707,0.15330396634044352,0.1321093950790234,8.273467432950191,25.796216475095786,18.19324712643678,17.522749042145595,21.539750957854405,7.118055555555555,28.657806513409962,21.57567049808429,0.08778674673842113,0.2687733689985508,1.266044061302682,34.90181992337165,59.195402298850574,3.026458861906488,11036,0.24362777358314194,0.048702869758287894
Guangzhou,2027,16704,0.08702354347263354,0.13861554747464613,0.11591008182684326,4.124760536398467,20.037116858237546,12.464080459770114,15.91235632183908,18.92361111111111,4.944923371647509,23.868534482758623,16.056034482758623,0.07850052667678109,0.2657782464852416,0.6596623563218391,42.834051724137936,65.60704022988506,1.0984258778758,11562,0.19234993943929826,0.035773387574804895
Guangzhou,2028,33408,0.094658732803467,0.15010791005995736,0.12721444879315097,7.040229885057471,23.712883141762454,16.29250478927203,16.67265325670498,20.92313218390805,7.549090038314176,28.47222222222222,20.761494252873565,0.0871184221300054,0.2921367259746128,1.0443306992337165,40.05627394636016,60.886613984674334,1.9560126727581613,21779,0.21892024902223742,0.04414734431408354
Guangzhou,2031,16704,0.09195958636631248,0.14671918347596002,0.12325427119624445,6.124281609195402,22.35991379310345,14.918582375478929,16.23563218390805,22.695162835249043,6.836685823754789,29.531848659003828,21.150622605363985,0.08465137075021055,0.28372034455927986,0.9143318965517241,41.73251915708812,62.703544061302686,2.8219696969696972,10560,0.20438565012754564,0.0407054647284309
Guangzhou,2033,33408,0.10420924623190865,0.166712613032995,0.14072487816661727,10.027538314176246,29.555795019157088,21.755268199233715,19.528256704980844,19.085249042145595,10.572318007662835,29.65756704980843,20.953065134099617,0.09954280045812268,0.3102524510448249,1.5116139846743295,34.309147509578544,55.78304597701149,2.3030942334739803,22752,0.253157452181827,0.05466053544870045
Guangzhou,2034,16704,0.09224534439911009,0.14423665716689246,0.1221359247007887,6.130268199233716,21.557710727969347,14.547413793103448,15.427442528735632,21.671455938697317,6.633141762452108,28.304597701149426,20.25862068965517,0.0824480884127837,0.2773238632352667,0.9464798850574713,39.21815134099617,62.09889846743295,1.7434737536518707,10611,0.2124113832792074,0.041235590256926045
Guangzhou,2038,16704,0.10380971499506457,0.16469104850483665,0.13974842886038097,9.925766283524904,29.424090038314176,21.312260536398465,19.498323754789272,18.845785440613028,8.890086206896552,27.73587164750958,19.785680076628353,0.09730091608319126,0.27965064719042676,1.5186781609195403,35.36877394636016,57.7705938697318,0.8163265306122449,12005,0.25911619652847306,0.05438614111082476
Guangzhou,2039,16704,0.09241481617129822,0.14688243501221016,0.12320370696350708,5.4897030651340994,23.521312260536398,14.266044061302683,18.031609195402297,19.71384099616858,5.256226053639847,24.970067049808428,18.312978927203066,0.08495007248591074,0.2645611717015178,0.9030172413793104,36.95522030651341,63.62547892720306,1.6618497109826589,11072,0.21010648577027635,0.04095379927079191
Guangzhou,2050,16704,0.11036524519716993,0.17562955043216769,0.14919169878051466,12.97294061302682,32.29765325670498,24.22772988505747,19.32471264367816,17.397030651340998,12.110871647509578,29.507902298850574,21.70138888888889,0.10453453120454519,0.3163645559941391,1.8880507662835249,32.531130268199234,55.07662835249042,1.204109127652408,11876,0.2799164638691454,0.06129811692089323
Guangzhou,2051,16704,0.10894074449935963,0.1732718217609877,0.14656872574602944,12.266522988505747,31.794779693486593,23.18007662835249,19.528256704980844,17.995689655172413,12.128831417624522,30.124521072796934,21.156609195402297,0.1026598047301624,0.3066795882287333,1.7949592911877394,35.302921455938694,56.23802681992337,1.5004636264014162,11863,0.2732738429001444,0.05995032447658657
Guangzhou,2054,16704,0.1040735598665426,0.17265859382560397,0.1435851606179718,9.770114942528735,31.950431034482758,22.82088122605364,22.180316091954023,16.19971264367816,11.075191570881227,27.27490421455939,18.767959770114942,0.10611770791391474,0.3248052889258405,1.4980244252873562,33.93797892720307,55.519636015325666,1.269161035107961,12134,0.2555859406898024,0.05473198957268382
Guangzhou,2055,16704,0.10833668107385513,0.17527099415293357,0.14751754263586944,11.847461685823754,32.543103448275865,23.988266283524904,20.69564176245211,18.546455938697317,11.715756704980842,30.26221264367816,21.21647509578544,0.10489748148416568,0.3153931529624854,1.8263888888888888,32.05818965517241,56.90253831417624,0.6103596172880237,12124,0.2823584178631589,0.05956038585780827
Guangzhou,2057,16704,0.10939211151492535,0.18274277175663883,0.1513133021718658,11.781609195402298,35.06345785440613,25.8860153256705,23.28184865900383,16.678639846743295,13.266283524904216,29.94492337164751,19.60009578544061,0.11334322540361433,0.3265372583793636,1.8039391762452108,29.84913793103448,52.023467432950184,1.3161121556445678,12233,0.27951216245471194,0.060715050943320234
Guangzhou,2059,16704,0.11652290446348204,0.1919370387854316,0.16203763609811048,14.158285440613028,38.91882183908046,30.45977011494253,24.760536398467433,18.217193486590038,15.18199233716475,33.39918582375479,23.000478927203066,0.1179470983249799,0.319345274410421,2.2161159003831417,30.208333333333332,48.62308429118774,1.3559322033898304,12095,0.3092855087329175,0.0688047856568728
Guangzhou,2083,16704,0.1214228310959414,0.20259601414587322,0.16882365243146313,16.35536398467433,43.08548850574713,32.734674329501914,26.730124521072796,16.175766283524904,16.014128352490424,32.189894636015325,22.37188697318008,0.12679725292680794,0.3248552030782444,2.4689295977011496,25.538793103448278,48.13218390804598,0.9087348217783,12765,0.3286424209824065,0.07423025357547428
Guangzhou,2084,16704,0.10526039402368087,0.17605985623404483,0.1466649857878388,10.003591954022989,32.72270114942529,23.36566091954023,22.719109195402297,18.414750957854405,12.266522988505747,30.681273946360154,21.090756704980844,0.1094153120132706,0.3383883472394126,1.5202346743295019,32.17193486590038,54.609674329501914,2.4208086531032706,11649,0.26008770034479306,0.05590489427309361
Guangzhou,2086,33408,0.18333193651014734,0.2814071646273253,0.24346336165569454,38.27825670498085,56.59123563218391,50.8022030651341,18.312978927203066,13.397988505747128,22.593390804597703,35.991379310344826,25.191570881226056,0.16187859897027404,0.3986581118934063,5.587404214559387,24.179837164750957,39.39774904214559,0.8075973977417183,26746,0.545104886781562,0.14158971337400855
Guangzhou,2087,16704,0.13240822334285246,0.23081665082197944,0.19046810552599364,20.019157088122604,51.412835249042146,41.247605363984675,31.393678160919542,14.39176245210728,21.851053639846743,36.24281609195402,24.838362068965516,0.14949567885175338,0.38032513716724237,3.182471264367816,19.145114942528735,42.18151340996169,0.49578215184253366,13514,0.3746931152013566,0.08631895332002952
Guangzhou,2088,16704,0.13252201110811368,0.21293449386811428,0.18035964470180585,21.449952107279692,43.55244252873563,35.464559386973185,22.10249042145594,14.697078544061304,19.282806513409962,33.979885057471265,24.604885057471265,0.12913432066688152,0.33056313402037063,3.0440613026819925,28.24473180076628,47.22222222222222,1.1855833069870376,12652,0.3608990229111463,0.08562828158260977
Houston,2025,33408,0.10542312474457716,0.1632665608430373,0.14130692942169837,11.709770114942529,27.879549808429115,23.455459770114942,16.169779693486593,19.127155172413794,12.17073754789272,31.297892720306514,23.676963601532567,0.09557490572068603,0.3107778580167132,1.6065613026819923,39.49353448275862,58.04597701149425,3.534341410092913,21956,0.2580481004961079,0.05634700182899562
Houston,2026,50112,0.10124639276252832,0.16351637397256405,0.13924587551560888,8.774345466155811,27.861590038314176,21.00095785440613,19.087244572158365,18.542464878671776,10.712005108556832,29.25446998722861,22.23419540229885,0.09867410393497623,0.3168223233579211,1.2892919859514687,39.228128991060025,58.305395913154534,2.561531188218103,34901,0.24412874384172314,0.05195738758222928
Houston,2027,16704,0.08766094903229281,0.13706298829093114,0.11681865379729982,3.897270114942529,18.360871647509576,12.116858237547893,14.46360153256705,20.953065134099617,5.196360153256705,26.14942528735632,18.75,0.07764166159285533,0.2682476441798628,0.6645114942528736,40.5411877394636,69.18702107279694,2.6917264828107292,10588,0.19405212709257486,0.035599083056631016
Houston,2033,16704,0.10247868001170822,0.1590965181622583,0.13688539236224323,10.10536398467433,25.17361111111111,20.09698275862069,15.068247126436782,17.935823754789272,10.82375478927203,28.759578544061306,22.066570881226053,0.09258694006179156,0.3102524510448248,1.403316570881226,41.229645593869726,60.0514846743295,3.0330714416225106,10946,0.24178229585834354,0.052102300032301145
Houston,2035,16704,0.09889189672015422,0.16112025910491645,0.13589980736335852,8.261494252873563,27.514367816091955,19.803639846743295,19.25287356321839,22.892720306513407,9.500718390804598,32.393438697318004,23.36566091954023,0.09717856995414627,0.30514408874445154,1.236051245210728,31.393678160919542,60.326867816091955,2.417027417027417,11088,0.24706603811223204,0.048769534611406026
Houston,2037,16704,0.10470839404238276,0.16769247618883915,0.1425462462400858,10.811781609195402,29.63362068965517,22.910680076628353,18.82183908045977,19.103208812260537,11.691810344827585,30.79501915708812,22.114463601532567,0.09998576683675986,0.313269635195247,1.5994971264367817,39.547413793103445,57.56106321839081,2.033418795862435,11311,0.25810935048642214,0.05558837473401759
Houston,2038,33408,0.10234690612744707,0.16664855828743674,0.14126606112328585,9.695282567049809,29.12476053639847,22.078544061302683,19.42947796934866,19.842552681992338,11.679837164750957,31.522389846743295,23.126197318007662,0.10143951029526196,0.3193371295124353,1.3723659003831417,35.82375478927203,58.68055555555556,2.08823785857529,22938,0.25560164453840395,0.05285532566238165
Houston,2039,16704,0.10430560628539672,0.16082211000487065,0.13915699451198563,11.141044061302683,25.592672413793103,20.821360153256705,14.451628352490422,18.827825670498086,11.691810344827585,30.51963601532567,22.80890804597701,0.09327586089567567,0.31499542822310267,1.5070043103448276,36.06321839080459,60.00359195402298,2.7976518070078886,10902,0.2560728485116608,0.0538804113573951
Houston,2052,16704,0.10245359451546728,0.15553939889799492,0.13465315432155692,11.188936781609195,25.035919540229884,19.68390804597701,13.84698275862069,21.857040229885058,10.428639846743296,32.28568007662835,24.574952107279692,0.08800037627323373,0.28372034455927986,1.5554956896551724,45.62380268199234,58.59674329501916,2.4685519720041618,10573,0.24145049765415427,0.05279371223477747
Houston,2055,16704,0.11155519256536725,0.17716796998042714,0.1517263993874069,13.906848659003831,32.15397509578544,26.622365900383144,18.24712643678161,18.46264367816092,14.511494252873563,32.974137931034484,24.40134099616858,0.10683804266691439,0.319345274410421,1.9236709770114941,39.224137931034484,56.95043103448276,1.7427830905353472,11189,0.27972577657875075,0.06267622754504965
Houston,2056,16704,0.09597619205256276,0.16022076095298163,0.13353425958270576,6.0584291187739465,27.85560344827586,18.85177203065134,21.797174329501914,21.31824712643678,7.908285440613026,29.226532567049805,20.150862068965516,0.09810732021379168,0.3102513992336415,1.0368773946360152,30.226293103448278,59.30316091954023,1.493064758370881,11319,0.23973836673228685,0.04572226247427951
Houston,2058,33408,0.10866444735287668,0.1691872772784256,0.14492426682837206,13.607519157088122,28.966115900383144,23.207016283524904,15.358596743295019,20.551963601532567,13.47581417624521,34.02777777777778,25.56573275862069,0.09899066718153016,0.3153931529624855,1.9036757662835249,34.51867816091954,59.961685823754785,2.0222270647199827,22945,0.2797127797101223,0.05973480913931586
Houston,2059,16704,0.11273912432773309,0.17436690837802646,0.15067044703108481,14.918582375478929,30.178400383141764,24.664750957854405,15.259818007662835,19.935344827586206,14.367816091954023,34.30316091954023,26.257183908045977,0.10279076661579287,0.3184587217542312,2.0386135057471266,35.201149425287355,56.65110153256705,3.18717925632484,11107,0.2892469564751343,0.06408805184882232
Houston,2080,16704,0.1314852278249208,0.20044436413825825,0.17329354671974428,21.755268199233715,37.116858237547895,31.016522988505745,15.361590038314176,20.007183908045977,16.265565134099617,36.27274904214559,27.041427203065133,0.11402789499497655,0.319345274410421,3.2147389846743293,34.84195402298851,52.24497126436781,1.872499787215933,11749,0.35693571901218785,0.08465991144358549
Houston,2081,16704,0.11892888760396247,0.18076354382434598,0.1563328321653154,17.780172413793103,32.201867816091955,27.33477011494253,14.421695402298852,17.157567049808428,15.996168582375478,33.1537356321839,25.377155172413797,0.10370791921842205,0.31613888534721324,2.481381704980843,36.11111111111111,55.41187739463601,2.778505897771953,11445,0.3094621027089363,0.07051747067308253
Houston,2085,16704,0.11284552255209461,0.18128845301163768,0.15430881102355315,14.571360153256704,33.56681034482759,26.712164750957857,18.99545019157088,18.438697318007662,15.068247126436782,33.50694444444444,24.874281609195403,0.10967530085856235,0.3215052579117997,2.0577705938697317,38.49377394636016,55.507662835249036,2.2756997122678526,11469,0.2850221922388535,0.06427061082282383
Houston,2086,33408,0.12032901810515485,0.18542079196230765,0.1601669047907677,17.47186302681992,33.22557471264368,27.50838122605364,15.753711685823754,18.199233716475096,14.388769157088122,32.58800287356322,24.398347701149426,0.10833632422638104,0.3205123689654815,2.48227969348659,34.207375478927204,55.091594827586206,2.071251035625518,22933,0.31486178833260536,0.07206444695967763
Houston,2088,16704,0.13779990196146635,0.20732229110860606,0.18100151961221395,23.269875478927204,39.786877394636015,34.339080459770116,16.51700191570881,17.265325670498086,15.09219348659004,32.35751915708812,24.2397030651341,0.11889916706395329,0.3232013277752049,3.4097222222222223,28.36446360153257,49.491139846743295,1.8532885096112406,11601,0.37880170030713717,0.09086099462007774
Kolkata,2026,33408,0.10961400342906429,0.18698835401866234,0.15368583048770043,11.536159003831417,38.52370689655172,27.110272988505745,26.987547892720304,19.02837643678161,12.455100574712644,31.483477011494255,22.38685344827586,0.11744316994740513,0.3193131109683693,1.9382483237547892,28.092073754789272,52.90948275862068,0.5869797225186766,24362,0.2834640166452605,0.06085824891592581
Kolkata,2027,33408,0.1135211444924664,0.18967126301474987,0.15695711529637046,11.898347701149426,37.550886015325666,26.78101053639847,25.652538314176244,18.26508620689655,11.985153256704981,30.25023946360153,21.731321839080458,0.11560995951209171,0.3215052579117997,1.9903915229885059,30.771072796934867,54.59470785440613,0.6283328510603117,24191,0.2927004909377664,0.06517496003086823
Kolkata,2028,16704,0.11720829166954654,0.2049016143402977,0.16852456392779966,13.397988505747128,44.450431034482754,33.39319923371647,31.05244252873563,17.11566091954023,15.158045977011495,32.27370689655172,21.845067049808428,0.13185000166233718,0.33754043809366163,2.292205459770115,26.37691570881226,48.80268199233716,0.46937338652898386,12783,0.3103175779176413,0.06959022099041905
Kolkata,2029,16704,0.09406870598897703,0.15948307084225427,0.13003899256958878,5.723180076628352,29.938936781609193,18.229166666666664,24.215756704980844,19.881465517241377,6.603208812260536,26.484674329501917,18.007662835249043,0.0976104648434064,0.2797547767524065,1.0877634099616857,33.35727969348659,59.656369731800766,0.8347100252151987,11501,0.22014515283692807,0.043671216692985
