weather,strategy,n_steps,occupied_steps,mean_operative_temp_c_occ,pmv_violation_pct_occ,adaptive_violation_pct_occ,hvac_on_pct_all,electricity_kwh,natural_gas_kwh
beijing_ssp585_cmip_direct_2025,ordinal,35040,16704,23.76062795192718,34.77610153256705,43.55244252873563,57.37157534246575,438440.53233454225,91027.20515784365
beijing_ssp585_cmip_direct_2050,ordinal,35040,16704,24.222223845809694,39.26604406130268,40.40948275862069,58.587328767123296,452491.2983834241,70196.5358471047
beijing_ssp585_cmip_direct_2075,ordinal,35040,16704,24.32252108474082,41.5948275862069,37.464080459770116,58.955479452054796,476537.1059969089,69961.73226501551
houston_ssp585_cmip_direct_2025,ordinal,35040,16704,25.140741207997674,29.442049808429115,13.637452107279694,59.59189497716895,518732.6433896726,34085.70885160323
houston_ssp585_cmip_direct_2050,ordinal,35040,16704,24.987767188697525,25.263409961685824,14.272030651340998,59.22945205479452,510879.39534697006,34216.198598917166
houston_ssp585_cmip_direct_2075,ordinal,35040,16704,25.33915740405654,29.663553639846747,5.070641762452107,60.04566210045662,548773.7544661001,29556.629592265283
phoenix_ssp585_cmip_direct_2025,ordinal,35040,16704,25.152927552913614,22.455699233716476,24.820402298850574,64.01255707762557,543405.5349583522,27669.784034941305
phoenix_ssp585_cmip_direct_2050,ordinal,35040,16704,25.206507188566743,24.00622605363985,19.312739463601535,64.77739726027397,539464.1110442028,27131.112345567268
phoenix_ssp585_cmip_direct_2075,ordinal,35040,16704,25.441233950993375,27.280890804597703,21.958812260536398,65.662100456621,567482.9945703465,26820.82848241276
