case_id,condition,left,right,spearman_rho,n_hours
beijing_ssp245_late_2080s_hot_2084,outdoor_temp_ge_25_c,mean_operative_temp_c,cold_discomfort_probability,-0.9521519034442428,1325
beijing_ssp245_late_2080s_hot_2084,outdoor_temp_ge_25_c,zone_cooling_rate_w,discomfort_probability,0.1611243788049687,1325
beijing_ssp245_late_2080s_hot_2084,may_through_september,outdoor_temp_c,mean_operative_temp_c,0.735746269259939,1853
beijing_ssp245_late_2080s_hot_2084,may_through_september,mean_operative_temp_c,discomfort_probability,0.9240150412244628,1853
beijing_ssp245_late_2080s_hot_2084,may_through_september,mean_operative_temp_c,warm_discomfort_probability,0.9399222506909897,1853
beijing_ssp245_late_2080s_hot_2084,may_through_september,mean_operative_temp_c,cold_discomfort_probability,-0.8910471132012698,1853
beijing_ssp245_late_2080s_hot_2084,may_through_september,zone_cooling_rate_w,discomfort_probability,0.3735124860888583,1853
beijing_ssp245_late_2080s_typical_2083,all_occupied_hours,outdoor_temp_c,mean_operative_temp_c,0.9441282372032017,4437
beijing_ssp245_late_2080s_typical_2083,all_occupied_hours,mean_operative_temp_c,discomfort_probability,0.2645725508863566,4437
beijing_ssp245_late_2080s_typical_2083,all_occupied_hours,mean_operative_temp_c,warm_discomfort_probability,0.2567736388835041,4437
beijing_ssp245_late_2080s_typical_2083,all_occupied_hours,mean_operative_temp_c,cold_discomfort_probability,-0.2511413204222336,4437
beijing_ssp245_late_2080s_typical_2083,all_occupied_hours,zone_cooling_rate_w,discomfort_probability,0.19328953594341186,4437
beijing_ssp245_late_2080s_typical_2083,outdoor_temp_ge_20_c,outdoor_temp_c,mean_operative_temp_c,0.7338677642486208,1814
beijing_ssp245_late_2080s_typical_2083,outdoor_temp_ge_20_c,mean_operative_temp_c,discomfort_probability,0.9105208322774335,1814
beijing_ssp245_late_2080s_typical_2083,outdoor_temp_ge_20_c,mean_operative_temp_c,warm_discomfort_probability,0.9222777351786432,1814
beijing_ssp245_late_2080s_typical_2083,outdoor_temp_ge_20_c,mean_operative_temp_c,cold_discomfort_probability,-0.8824988269304473,1814
beijing_ssp245_late_2080s_typical_2083,outdoor_temp_ge_20_c,zone_cooling_rate_w,discomfort_probability,0.40215810630214827,1814
beijing_ssp245_late_2080s_typical_2083,outdoor_temp_ge_25_c,outdoor_temp_c,mean_operative_temp_c,0.6333826641587799,1298
beijing_ssp245_late_2080s_typical_2083,outdoor_temp_ge_25_c,mean_operative_temp_c,discomfort_probability,0.9712691469407341,1298
beijing_ssp245_late_2080s_typical_2083,outdoor_temp_ge_25_c,mean_operative_temp_c,warm_discomfort_probability,0.9840473999152245,1298
beijing_ssp245_late_2080s_typical_2083,outdoor_temp_ge_25_c,mean_operative_temp_c,cold_discomfort_probability,-0.9595317306116162,1298
beijing_ssp245_late_2080s_typical_2083,outdoor_temp_ge_25_c,zone_cooling_rate_w,discomfort_probability,0.27095659207561196,1298
beijing_ssp245_late_2080s_typical_2083,may_through_september,outdoor_temp_c,mean_operative_temp_c,0.7691652220272618,1853
beijing_ssp245_late_2080s_typical_2083,may_through_september,mean_operative_temp_c,discomfort_probability,0.9138686694230714,1853
beijing_ssp245_late_2080s_typical_2083,may_through_september,mean_operative_temp_c,warm_discomfort_probability,0.9309130986596756,1853
beijing_ssp245_late_2080s_typical_2083,may_through_september,mean_operative_temp_c,cold_discomfort_probability,-0.8983968122443158,1853
beijing_ssp245_late_2080s_typical_2083,may_through_september,zone_cooling_rate_w,discomfort_probability,0.4531793251172914,1853
beijing_ssp245_mid_2050s_heatwave_extreme_2050,all_occupied_hours,outdoor_temp_c,mean_operative_temp_c,0.9283329191872617,4437
beijing_ssp245_mid_2050s_heatwave_extreme_2050,all_occupied_hours,mean_operative_temp_c,discomfort_probability,0.27828037875689104,4437
beijing_ssp245_mid_2050s_heatwave_extreme_2050,all_occupied_hours,mean_operative_temp_c,warm_discomfort_probability,0.2587290822001503,4437
beijing_ssp245_mid_2050s_heatwave_extreme_2050,all_occupied_hours,mean_operative_temp_c,cold_discomfort_probability,-0.2044957581332684,4437
beijing_ssp245_mid_2050s_heatwave_extreme_2050,all_occupied_hours,zone_cooling_rate_w,discomfort_probability,0.1985144992249988,4437
beijing_ssp245_mid_2050s_heatwave_extreme_2050,outdoor_temp_ge_20_c,outdoor_temp_c,mean_operative_temp_c,0.6896587356846978,1871
beijing_ssp245_mid_2050s_heatwave_extreme_2050,outdoor_temp_ge_20_c,mean_operative_temp_c,discomfort_probability,0.8634235273301831,1871
beijing_ssp245_mid_2050s_heatwave_extreme_2050,outdoor_temp_ge_20_c,mean_operative_temp_c,warm_discomfort_probability,0.8884397397871387,1871
beijing_ssp245_mid_2050s_heatwave_extreme_2050,outdoor_temp_ge_20_c,mean_operative_temp_c,cold_discomfort_probability,-0.8694490127931118,1871
beijing_ssp245_mid_2050s_heatwave_extreme_2050,outdoor_temp_ge_20_c,zone_cooling_rate_w,discomfort_probability,0.3749062822548821,1871
beijing_ssp245_mid_2050s_heatwave_extreme_2050,outdoor_temp_ge_25_c,outdoor_temp_c,mean_operative_temp_c,0.6161292053803118,1305
beijing_ssp245_mid_2050s_heatwave_extreme_2050,outdoor_temp_ge_25_c,mean_operative_temp_c,discomfort_probability,0.9572237209310863,1305
beijing_ssp245_mid_2050s_heatwave_extreme_2050,outdoor_temp_ge_25_c,mean_operative_temp_c,warm_discomfort_probability,0.9777285822584523,1305
beijing_ssp245_mid_2050s_heatwave_extreme_2050,outdoor_temp_ge_25_c,mean_operative_temp_c,cold_discomfort_probability,-0.9531065859026662,1305
beijing_ssp245_mid_2050s_heatwave_extreme_2050,outdoor_temp_ge_25_c,zone_cooling_rate_w,discomfort_probability,0.2690250732355146,1305
beijing_ssp245_mid_2050s_heatwave_extreme_2050,may_through_september,outdoor_temp_c,mean_operative_temp_c,0.7213204302915365,1853
beijing_ssp245_mid_2050s_heatwave_extreme_2050,may_through_september,mean_operative_temp_c,discomfort_probability,0.862489469647274,1853
beijing_ssp245_mid_2050s_heatwave_extreme_2050,may_through_september,mean_operative_temp_c,warm_discomfort_probability,0.891676900038075,1853
beijing_ssp245_mid_2050s_heatwave_extreme_2050,may_through_september,mean_operative_temp_c,cold_discomfort_probability,-0.9011735514899558,1853
beijing_ssp245_mid_2050s_heatwave_extreme_2050,may_through_september,zone_cooling_rate_w,discomfort_probability,0.39059759911652164,1853
beijing_ssp245_mid_2050s_hot_2050,all_occupied_hours,outdoor_temp_c,mean_operative_temp_c,0.9283329191872617,4437
beijing_ssp245_mid_2050s_hot_2050,all_occupied_hours,mean_operative_temp_c,discomfort_probability,0.27828037875689104,4437
beijing_ssp245_mid_2050s_hot_2050,all_occupied_hours,mean_operative_temp_c,warm_discomfort_probability,0.2587290822001503,4437
beijing_ssp245_mid_2050s_hot_2050,all_occupied_hours,mean_operative_temp_c,cold_discomfort_probability,-0.2044957581332684,4437
beijing_ssp245_mid_2050s_hot_2050,all_occupied_hours,zone_cooling_rate_w,discomfort_probability,0.1985144992249988,4437
beijing_ssp245_mid_2050s_hot_2050,outdoor_temp_ge_20_c,outdoor_temp_c,mean_operative_temp_c,0.6896587356846978,1871
beijing_ssp245_mid_2050s_hot_2050,outdoor_temp_ge_20_c,mean_operative_temp_c,discomfort_probability,0.8634235273301831,1871
beijing_ssp245_mid_2050s_hot_2050,outdoor_temp_ge_20_c,mean_operative_temp_c,warm_discomfort_probability,0.8884397397871387,1871
beijing_ssp245_mid_2050s_hot_2050,outdoor_temp_ge_20_c,mean_operative_temp_c,cold_discomfort_probability,-0.8694490127931118,1871
beijing_ssp245_mid_2050s_hot_2050,outdoor_temp_ge_20_c,zone_cooling_rate_w,discomfort_probability,0.3749062822548821,1871
beijing_ssp245_mid_2050s_hot_2050,outdoor_temp_ge_25_c,outdoor_temp_c,mean_operative_temp_c,0.6161292053803118,1305
beijing_ssp245_mid_2050s_hot_2050,outdoor_temp_ge_25_c,mean_operative_temp_c,discomfort_probability,0.9572237209310863,1305
beijing_ssp245_mid_2050s_hot_2050,outdoor_temp_ge_25_c,mean_operative_temp_c,warm_discomfort_probability,0.9777285822584523,1305
beijing_ssp245_mid_2050s_hot_2050,outdoor_temp_ge_25_c,mean_operative_temp_c,cold_discomfort_probability,-0.9531065859026662,1305
beijing_ssp245_mid_2050s_hot_2050,outdoor_temp_ge_25_c,zone_cooling_rate_w,discomfort_probability,0.2690250732355146,1305
beijing_ssp245_mid_2050s_hot_2050,may_through_september,outdoor_temp_c,mean_operative_temp_c,0.7213204302915365,1853
beijing_ssp245_mid_2050s_hot_2050,may_through_september,mean_operative_temp_c,discomfort_probability,0.862489469647274,1853
beijing_ssp245_mid_2050s_hot_2050,may_through_september,mean_operative_temp_c,warm_discomfort_probability,0.891676900038075,1853
beijing_ssp245_mid_2050s_hot_2050,may_through_september,mean_operative_temp_c,cold_discomfort_probability,-0.9011735514899558,1853
beijing_ssp245_mid_2050s_hot_2050,may_through_september,zone_cooling_rate_w,discomfort_probability,0.39059759911652164,1853
beijing_ssp245_mid_2050s_typical_2056,all_occupied_hours,outdoor_temp_c,mean_operative_temp_c,0.9247591802482802,4437
beijing_ssp245_mid_2050s_typical_2056,all_occupied_hours,mean_operative_temp_c,discomfort_probability,-0.029538225495543892,4437
beijing_ssp245_mid_2050s_typical_2056,all_occupied_hours,mean_operative_temp_c,warm_discomfort_probability,-0.006756067637774777,4437
beijing_ssp245_mid_2050s_typical_2056,all_occupied_hours,mean_operative_temp_c,cold_discomfort_probability,-0.07441448044245139,4437
beijing_ssp245_mid_2050s_typical_2056,all_occupied_hours,zone_cooling_rate_w,discomfort_probability,-0.027712456043591488,4437
beijing_ssp245_mid_2050s_typical_2056,outdoor_temp_ge_20_c,outdoor_temp_c,mean_operative_temp_c,0.48828488706183903,1740
beijing_ssp245_mid_2050s_typical_2056,outdoor_temp_ge_20_c,mean_operative_temp_c,discomfort_probability,0.8796120233701655,1740
beijing_ssp245_mid_2050s_typical_2056,outdoor_temp_ge_20_c,mean_operative_temp_c,warm_discomfort_probability,0.9018090337348958,1740
beijing_ssp245_mid_2050s_typical_2056,outdoor_temp_ge_20_c,mean_operative_temp_c,cold_discomfort_probability,-0.7627216125864342,1740
beijing_ssp245_mid_2050s_typical_2056,outdoor_temp_ge_20_c,zone_cooling_rate_w,discomfort_probability,0.5599772961779139,1740
beijing_ssp245_mid_2050s_typical_2056,outdoor_temp_ge_25_c,outdoor_temp_c,mean_operative_temp_c,0.3393230774055555,1206
beijing_ssp245_mid_2050s_typical_2056,outdoor_temp_ge_25_c,mean_operative_temp_c,discomfort_probability,0.93123515818282,1206
beijing_ssp245_mid_2050s_typical_2056,outdoor_temp_ge_25_c,mean_operative_temp_c,warm_discomfort_probability,0.9650331002262783,1206
beijing_ssp245_mid_2050s_typical_2056,outdoor_temp_ge_25_c,mean_operative_temp_c,cold_discomfort_probability,-0.8265626456744947,1206
beijing_ssp245_mid_2050s_typical_2056,outdoor_temp_ge_25_c,zone_cooling_rate_w,discomfort_probability,0.5335490443452688,1206
beijing_ssp245_mid_2050s_typical_2056,may_through_september,outdoor_temp_c,mean_operative_temp_c,0.5610087491138958,1853
beijing_ssp245_mid_2050s_typical_2056,may_through_september,mean_operative_temp_c,discomfort_probability,0.9080524607325642,1853
beijing_ssp245_mid_2050s_typical_2056,may_through_september,mean_operative_temp_c,warm_discomfort_probability,0.9256747624188306,1853
beijing_ssp245_mid_2050s_typical_2056,may_through_september,mean_operative_temp_c,cold_discomfort_probability,-0.7802704303042318,1853
beijing_ssp245_mid_2050s_typical_2056,may_through_september,zone_cooling_rate_w,discomfort_probability,0.613005806281894,1853
beijing_ssp245_near_2030s_heatwave_extreme_2039,all_occupied_hours,outdoor_temp_c,mean_operative_temp_c,0.9170042461136845,4437
beijing_ssp245_near_2030s_heatwave_extreme_2039,all_occupied_hours,mean_operative_temp_c,discomfort_probability,-0.3081850978983037,4437
beijing_ssp245_near_2030s_heatwave_extreme_2039,all_occupied_hours,mean_operative_temp_c,warm_discomfort_probability,-0.2465924186348271,4437
beijing_ssp245_near_2030s_heatwave_extreme_2039,all_occupied_hours,mean_operative_temp_c,cold_discomfort_probability,0.04875823716033135,4437
beijing_ssp245_near_2030s_heatwave_extreme_2039,all_occupied_hours,zone_cooling_rate_w,discomfort_probability,-0.2546053522268716,4437
beijing_ssp245_near_2030s_heatwave_extreme_2039,outdoor_temp_ge_20_c,outdoor_temp_c,mean_operative_temp_c,0.4193148236406827,1724
beijing_ssp245_near_2030s_heatwave_extreme_2039,outdoor_temp_ge_20_c,mean_operative_temp_c,discomfort_probability,0.6722521694335664,1724
beijing_ssp245_near_2030s_heatwave_extreme_2039,outdoor_temp_ge_20_c,mean_operative_temp_c,warm_discomfort_probability,0.7204693069940133,1724
beijing_ssp245_near_2030s_heatwave_extreme_2039,outdoor_temp_ge_20_c,mean_operative_temp_c,cold_discomfort_probability,-0.5242942541089601,1724
beijing_ssp245_near_2030s_heatwave_extreme_2039,outdoor_temp_ge_20_c,zone_cooling_rate_w,discomfort_probability,0.5278849297720931,1724
beijing_ssp245_near_2030s_heatwave_extreme_2039,outdoor_temp_ge_25_c,outdoor_temp_c,mean_operative_temp_c,0.3068801994544664,1025
beijing_ssp245_near_2030s_heatwave_extreme_2039,outdoor_temp_ge_25_c,mean_operative_temp_c,discomfort_probability,0.8485819015670183,1025
beijing_ssp245_near_2030s_heatwave_extreme_2039,outdoor_temp_ge_25_c,mean_operative_temp_c,warm_discomfort_probability,0.9173571511759493,1025
beijing_ssp245_near_2030s_heatwave_extreme_2039,outdoor_temp_ge_25_c,mean_operative_temp_c,cold_discomfort_probability,-0.5492917406886508,1025
beijing_ssp245_near_2030s_heatwave_extreme_2039,outdoor_temp_ge_25_c,zone_cooling_rate_w,discomfort_probability,0.6321959538810551,1025
beijing_ssp245_near_2030s_heatwave_extreme_2039,may_through_september,outdoor_temp_c,mean_operative_temp_c,0.5028796153508366,1853
beijing_ssp245_near_2030s_heatwave_extreme_2039,may_through_september,mean_operative_temp_c,discomfort_probability,0.7437362339079407,1853
beijing_ssp245_near_2030s_heatwave_extreme_2039,may_through_september,mean_operative_temp_c,warm_discomfort_probability,0.8028288114420559,1853
beijing_ssp245_near_2030s_heatwave_extreme_2039,may_through_september,mean_operative_temp_c,cold_discomfort_probability,-0.5544727552862491,1853
beijing_ssp245_near_2030s_heatwave_extreme_2039,may_through_september,zone_cooling_rate_w,discomfort_probability,0.5975493027948757,1853
beijing_ssp245_near_2030s_hot_2034,all_occupied_hours,outdoor_temp_c,mean_operative_temp_c,0.9278047724684766,4437
beijing_ssp245_near_2030s_hot_2034,all_occupied_hours,mean_operative_temp_c,discomfort_probability,-0.0748915645682432,4437
beijing_ssp245_near_2030s_hot_2034,all_occupied_hours,mean_operative_temp_c,warm_discomfort_probability,-0.06717063048606482,4437
beijing_ssp245_near_2030s_hot_2034,all_occupied_hours,mean_operative_temp_c,cold_discomfort_probability,0.012882026588427147,4437
beijing_ssp245_near_2030s_hot_2034,all_occupied_hours,zone_cooling_rate_w,discomfort_probability,-0.05664258357608544,4437
beijing_ssp245_near_2030s_hot_2034,outdoor_temp_ge_20_c,outdoor_temp_c,mean_operative_temp_c,0.5477167949249954,1737
beijing_ssp245_near_2030s_hot_2034,outdoor_temp_ge_20_c,mean_operative_temp_c,discomfort_probability,0.7892561851646731,1737
beijing_ssp245_near_2030s_hot_2034,outdoor_temp_ge_20_c,mean_operative_temp_c,warm_discomfort_probability,0.8291654716748557,1737
beijing_ssp245_near_2030s_hot_2034,outdoor_temp_ge_20_c,mean_operative_temp_c,cold_discomfort_probability,-0.7477018591940299,1737
beijing_ssp245_near_2030s_hot_2034,outdoor_temp_ge_20_c,zone_cooling_rate_w,discomfort_probability,0.5329591385898047,1737
beijing_ssp245_near_2030s_hot_2034,outdoor_temp_ge_25_c,outdoor_temp_c,mean_operative_temp_c,0.40506695011235927,1073
beijing_ssp245_near_2030s_hot_2034,outdoor_temp_ge_25_c,mean_operative_temp_c,discomfort_probability,0.8870691908739247,1073
beijing_ssp245_near_2030s_hot_2034,outdoor_temp_ge_25_c,mean_operative_temp_c,warm_discomfort_probability,0.9425016747425712,1073
beijing_ssp245_near_2030s_hot_2034,outdoor_temp_ge_25_c,mean_operative_temp_c,cold_discomfort_probability,-0.8495891961643147,1073
beijing_ssp245_near_2030s_hot_2034,outdoor_temp_ge_25_c,zone_cooling_rate_w,discomfort_probability,0.49535424283301627,1073
beijing_ssp245_near_2030s_hot_2034,may_through_september,outdoor_temp_c,mean_operative_temp_c,0.6079610232294026,1853
beijing_ssp245_near_2030s_hot_2034,may_through_september,mean_operative_temp_c,discomfort_probability,0.8186032790860748,1853
beijing_ssp245_near_2030s_hot_2034,may_through_september,mean_operative_temp_c,warm_discomfort_probability,0.8683276758284822,1853
beijing_ssp245_near_2030s_hot_2034,may_through_september,mean_operative_temp_c,cold_discomfort_probability,-0.7949542522574952,1853
beijing_ssp245_near_2030s_hot_2034,may_through_september,zone_cooling_rate_w,discomfort_probability,0.5820917784772877,1853
beijing_ssp245_near_2030s_typical_2035,all_occupied_hours,outdoor_temp_c,mean_operative_temp_c,0.9380453481733468,4437
beijing_ssp245_near_2030s_typical_2035,all_occupied_hours,mean_operative_temp_c,discomfort_probability,-0.16171077043386378,4437
beijing_ssp245_near_2030s_typical_2035,all_occupied_hours,mean_operative_temp_c,warm_discomfort_probability,-0.08036598879763877,4437
beijing_ssp245_near_2030s_typical_2035,all_occupied_hours,mean_operative_temp_c,cold_discomfort_probability,-0.13504313092630707,4437
beijing_ssp245_near_2030s_typical_2035,all_occupied_hours,zone_cooling_rate_w,discomfort_probability,-0.1406142178896319,4437
beijing_ssp245_near_2030s_typical_2035,outdoor_temp_ge_20_c,outdoor_temp_c,mean_operative_temp_c,0.6380405485249647,1717
beijing_ssp245_near_2030s_typical_2035,outdoor_temp_ge_20_c,mean_operative_temp_c,discomfort_probability,0.6991973690492171,1717
beijing_ssp245_near_2030s_typical_2035,outdoor_temp_ge_20_c,mean_operative_temp_c,warm_discomfort_probability,0.7600552526360519,1717
beijing_ssp245_near_2030s_typical_2035,outdoor_temp_ge_20_c,mean_operative_temp_c,cold_discomfort_probability,-0.7331114801934132,1717
beijing_ssp245_near_2030s_typical_2035,outdoor_temp_ge_20_c,zone_cooling_rate_w,discomfort_probability,0.4863081454558996,1717
beijing_ssp245_near_2030s_typical_2035,outdoor_temp_ge_25_c,outdoor_temp_c,mean_operative_temp_c,0.4384569121415614,1051
beijing_ssp245_near_2030s_typical_2035,outdoor_temp_ge_25_c,mean_operative_temp_c,discomfort_probability,0.8882648376575216,1051
beijing_ssp245_near_2030s_typical_2035,outdoor_temp_ge_25_c,mean_operative_temp_c,warm_discomfort_probability,0.9415816209407787,1051
beijing_ssp245_near_2030s_typical_2035,outdoor_temp_ge_25_c,mean_operative_temp_c,cold_discomfort_probability,-0.857512981373214,1051
beijing_ssp245_near_2030s_typical_2035,outdoor_temp_ge_25_c,zone_cooling_rate_w,discomfort_probability,0.5138656906254667,1051
beijing_ssp245_near_2030s_typical_2035,may_through_september,outdoor_temp_c,mean_operative_temp_c,0.7160326878159321,1853
beijing_ssp245_near_2030s_typical_2035,may_through_september,mean_operative_temp_c,discomfort_probability,0.7112457463774167,1853
beijing_ssp245_near_2030s_typical_2035,may_through_september,mean_operative_temp_c,warm_discomfort_probability,0.7764025915393243,1853
beijing_ssp245_near_2030s_typical_2035,may_through_september,mean_operative_temp_c,cold_discomfort_probability,-0.7647624109712245,1853
beijing_ssp245_near_2030s_typical_2035,may_through_september,zone_cooling_rate_w,discomfort_probability,0.5204653697231988,1853
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,all_occupied_hours,outdoor_temp_c,mean_operative_temp_c,0.9359953127118553,4437
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,all_occupied_hours,mean_operative_temp_c,discomfort_probability,-0.11554105073245076,4437
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,all_occupied_hours,mean_operative_temp_c,warm_discomfort_probability,-0.053945542842502706,4437
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,all_occupied_hours,mean_operative_temp_c,cold_discomfort_probability,-0.10639330822429062,4437
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,all_occupied_hours,zone_cooling_rate_w,discomfort_probability,-0.11561527706396445,4437
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,outdoor_temp_ge_20_c,outdoor_temp_c,mean_operative_temp_c,0.6055508964116819,1661
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,outdoor_temp_ge_20_c,mean_operative_temp_c,discomfort_probability,0.7481801747018852,1661
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,outdoor_temp_ge_20_c,mean_operative_temp_c,warm_discomfort_probability,0.8090212878821098,1661
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,outdoor_temp_ge_20_c,mean_operative_temp_c,cold_discomfort_probability,-0.8050136738394313,1661
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,outdoor_temp_ge_20_c,zone_cooling_rate_w,discomfort_probability,0.4509887375837724,1661
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,outdoor_temp_ge_25_c,outdoor_temp_c,mean_operative_temp_c,0.4798146901221831,1011
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,outdoor_temp_ge_25_c,mean_operative_temp_c,discomfort_probability,0.9172829010420072,1011
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,outdoor_temp_ge_25_c,mean_operative_temp_c,warm_discomfort_probability,0.9606014066940586,1011
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,outdoor_temp_ge_25_c,mean_operative_temp_c,cold_discomfort_probability,-0.883844408761439,1011
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,outdoor_temp_ge_25_c,zone_cooling_rate_w,discomfort_probability,0.4240946233702199,1011
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,may_through_september,outdoor_temp_c,mean_operative_temp_c,0.7145033185433358,1853
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,may_through_september,mean_operative_temp_c,discomfort_probability,0.6525127012282407,1853
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,may_through_september,mean_operative_temp_c,warm_discomfort_probability,0.728219578686954,1853
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,may_through_september,mean_operative_temp_c,cold_discomfort_probability,-0.7969754769651967,1853
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,may_through_september,zone_cooling_rate_w,discomfort_probability,0.4148195266215636,1853
beijing_ssp585_baseline_2020s_hot_2029,all_occupied_hours,outdoor_temp_c,mean_operative_temp_c,0.9359953127118553,4437
beijing_ssp585_baseline_2020s_hot_2029,all_occupied_hours,mean_operative_temp_c,discomfort_probability,-0.11554105073245076,4437
beijing_ssp585_baseline_2020s_hot_2029,all_occupied_hours,mean_operative_temp_c,warm_discomfort_probability,-0.053945542842502706,4437
beijing_ssp585_baseline_2020s_hot_2029,all_occupied_hours,mean_operative_temp_c,cold_discomfort_probability,-0.10639330822429062,4437
beijing_ssp585_baseline_2020s_hot_2029,all_occupied_hours,zone_cooling_rate_w,discomfort_probability,-0.11561527706396445,4437
beijing_ssp585_baseline_2020s_hot_2029,outdoor_temp_ge_20_c,outdoor_temp_c,mean_operative_temp_c,0.6055508964116819,1661
beijing_ssp585_baseline_2020s_hot_2029,outdoor_temp_ge_20_c,mean_operative_temp_c,discomfort_probability,0.7481801747018852,1661
beijing_ssp585_baseline_2020s_hot_2029,outdoor_temp_ge_20_c,mean_operative_temp_c,warm_discomfort_probability,0.8090212878821098,1661
beijing_ssp585_baseline_2020s_hot_2029,outdoor_temp_ge_20_c,mean_operative_temp_c,cold_discomfort_probability,-0.8050136738394313,1661
beijing_ssp585_baseline_2020s_hot_2029,outdoor_temp_ge_20_c,zone_cooling_rate_w,discomfort_probability,0.4509887375837724,1661
beijing_ssp585_baseline_2020s_hot_2029,outdoor_temp_ge_25_c,outdoor_temp_c,mean_operative_temp_c,0.4798146901221831,1011
beijing_ssp585_baseline_2020s_hot_2029,outdoor_temp_ge_25_c,mean_operative_temp_c,discomfort_probability,0.9172829010420072,1011
beijing_ssp585_baseline_2020s_hot_2029,outdoor_temp_ge_25_c,mean_operative_temp_c,warm_discomfort_probability,0.9606014066940586,1011
beijing_ssp585_baseline_2020s_hot_2029,outdoor_temp_ge_25_c,mean_operative_temp_c,cold_discomfort_probability,-0.883844408761439,1011
beijing_ssp585_baseline_2020s_hot_2029,outdoor_temp_ge_25_c,zone_cooling_rate_w,discomfort_probability,0.4240946233702199,1011
beijing_ssp585_baseline_2020s_hot_2029,may_through_september,outdoor_temp_c,mean_operative_temp_c,0.7145033185433358,1853
beijing_ssp585_baseline_2020s_hot_2029,may_through_september,mean_operative_temp_c,discomfort_probability,0.6525127012282407,1853
beijing_ssp585_baseline_2020s_hot_2029,may_through_september,mean_operative_temp_c,warm_discomfort_probability,0.728219578686954,1853
beijing_ssp585_baseline_2020s_hot_2029,may_through_september,mean_operative_temp_c,cold_discomfort_probability,-0.7969754769651967,1853
beijing_ssp585_baseline_2020s_hot_2029,may_through_september,zone_cooling_rate_w,discomfort_probability,0.4148195266215636,1853
beijing_ssp585_baseline_2020s_typical_2026,all_occupied_hours,outdoor_temp_c,mean_operative_temp_c,0.90341384119473,4437
beijing_ssp585_baseline_2020s_typical_2026,all_occupied_hours,mean_operative_temp_c,discomfort_probability,-0.3341409485731453,4437
beijing_ssp585_baseline_2020s_typical_2026,all_occupied_hours,mean_operative_temp_c,warm_discomfort_probability,-0.3028138261449889,4437
beijing_ssp585_baseline_2020s_typical_2026,all_occupied_hours,mean_operative_temp_c,cold_discomfort_probability,0.11860581709581161,4437
beijing_ssp585_baseline_2020s_typical_2026,all_occupied_hours,zone_cooling_rate_w,discomfort_probability,-0.2709304203739705,4437
beijing_ssp585_baseline_2020s_typical_2026,outdoor_temp_ge_20_c,outdoor_temp_c,mean_operative_temp_c,0.3720371472426993,1706
beijing_ssp585_baseline_2020s_typical_2026,outdoor_temp_ge_20_c,mean_operative_temp_c,discomfort_probability,0.7626216628348539,1706
beijing_ssp585_baseline_2020s_typical_2026,outdoor_temp_ge_20_c,mean_operative_temp_c,warm_discomfort_probability,0.7924845448676271,1706
beijing_ssp585_baseline_2020s_typical_2026,outdoor_temp_ge_20_c,mean_operative_temp_c,cold_discomfort_probability,-0.5133700708810063,1706
beijing_ssp585_baseline_2020s_typical_2026,outdoor_temp_ge_20_c,zone_cooling_rate_w,discomfort_probability,0.5910834318215198,1706
beijing_ssp585_baseline_2020s_typical_2026,outdoor_temp_ge_25_c,outdoor_temp_c,mean_operative_temp_c,0.3116577055808349,946
beijing_ssp585_baseline_2020s_typical_2026,outdoor_temp_ge_25_c,mean_operative_temp_c,discomfort_probability,0.8804798910886678,946
beijing_ssp585_baseline_2020s_typical_2026,outdoor_temp_ge_25_c,mean_operative_temp_c,warm_discomfort_probability,0.9262053881578605,946
beijing_ssp585_baseline_2020s_typical_2026,outdoor_temp_ge_25_c,mean_operative_temp_c,cold_discomfort_probability,-0.4783876726568666,946
beijing_ssp585_baseline_2020s_typical_2026,outdoor_temp_ge_25_c,zone_cooling_rate_w,discomfort_probability,0.708999015685983,946
beijing_ssp585_baseline_2020s_typical_2026,may_through_september,outdoor_temp_c,mean_operative_temp_c,0.4834312647954517,1853
beijing_ssp585_baseline_2020s_typical_2026,may_through_september,mean_operative_temp_c,discomfort_probability,0.7743109548477013,1853
beijing_ssp585_baseline_2020s_typical_2026,may_through_september,mean_operative_temp_c,warm_discomfort_probability,0.8098758329389115,1853
beijing_ssp585_baseline_2020s_typical_2026,may_through_september,mean_operative_temp_c,cold_discomfort_probability,-0.5215342978775228,1853
