model,scalar,rows,tail_threshold,pearson_r,spearman_r,standard_threshold,standard_disagreement_pct,standard_false_negative_pct,standard_false_positive_pct,standard_sensitivity_pct,standard_specificity_pct,best_threshold,best_disagreement_pct,best_false_negative_pct,best_false_positive_pct,best_sensitivity_pct,best_specificity_pct
ordinal,abs_mean_pmv,2405376,0.2,0.8592783699444212,0.7515768176381931,0.5,18.926396538420605,0.0034090304384844614,18.92298750798212,99.9740704903207,78.21255122936105,0.9126666784286499,3.2657264394423158,1.5013453198169433,1.7643811196253725,88.5805806945314,97.96853624516187
ordinal,abs_mu_tsv,2405376,0.2,0.9754923219937909,0.8947363694041215,0.5,3.4352633434440185,0.04136567422307365,3.3938976692209453,99.68536753498903,96.09235214208375,0.6084066778421402,1.0683984541294167,0.6078467565985526,0.46055169753086417,95.37664193876842,99.46973243458773
no_pmv_ordinal,abs_mean_pmv,2405376,0.2,0.8574162604044955,0.7379000773685608,0.5,18.242678067794806,0.011515871115368241,18.23116219667944,99.9168362966032,78.83856472379938,0.9013333320617676,3.898849909535973,1.9702948728182208,1.9285550367177522,85.77120073976666,97.7614705993057
no_pmv_ordinal,abs_mu_tsv,2405376,0.2,0.9761394812658121,0.88913386471969,0.5,4.31038640112814,0.028893611643252447,4.281492789484887,99.7913401665676,95.03034795188722,0.6271129250526428,1.0331025170285228,0.6401493986802895,0.39295311834823327,95.37705882706153,99.5438879929431
