weather,city,scenario_raw,time_slice,severity,weather_year,bottom_area_weighted_high_tail_pct,bottom_unweighted_high_tail_pct,bottom_any_zone_high_tail_pct,middle_area_weighted_high_tail_pct,middle_unweighted_high_tail_pct,middle_any_zone_high_tail_pct,top_area_weighted_high_tail_pct,top_unweighted_high_tail_pct,top_any_zone_high_tail_pct,P1_bottom_high_tail_pct,P1_middle_high_tail_pct,P1_top_high_tail_pct,P2_bottom_high_tail_pct,P2_middle_high_tail_pct,P2_top_high_tail_pct,P3_bottom_high_tail_pct,P3_middle_high_tail_pct,P3_top_high_tail_pct,P4_bottom_high_tail_pct,P4_middle_high_tail_pct,P4_top_high_tail_pct
guangzhou_ssp245_mid_2050s_typical_2054,Guangzhou,ssp245,mid_2050s,typical,2054,6.03006162260316,8.636254789272032,28.657806513409962,10.81489038379997,11.833093869731801,22.31800766283525,9.30918492734338,10.29094827586207,16.983955938697317,28.226772030651343,21.635536398467433,16.259578544061306,3.166906130268199,7.716714559386974,8.333333333333332,6.770833333333333,13.912835249042146,11.661877394636015,3.0411877394636013,7.112068965517242,7.477250957854406
guangzhou_ssp245_near_2030s_heatwave_extreme_2034,Guangzhou,ssp245,near_2030s,heatwave_extreme,2034,4.2215636464904085,5.71360153256705,19.300766283524904,7.224037949901688,7.841235632183909,15.158045977011495,6.378078918256254,6.97198275862069,11.709770114942529,18.582375478927204,14.59530651340996,11.242816091954024,2.244971264367816,4.998802681992337,5.465756704980843,4.094827586206897,9.530651340996169,8.219588122605364,1.8438697318007662,4.196599616858237,4.609674329501916
guangzhou_ssp245_near_2030s_hot_2038,Guangzhou,ssp245,near_2030s,hot,2038,6.360623603055693,8.480603448275863,24.54501915708812,12.04675486554371,13.012452107279692,22.617337164750957,10.434020002236473,11.336206896551724,17.552681992337167,24.018199233716476,21.809147509578544,16.73251915708812,3.945162835249042,9.039750957854405,9.722222222222223,8.06992337164751,15.768678160919542,13.044779693486591,3.3704501915708813,8.34530651340996,8.237547892720306
guangzhou_ssp245_near_2030s_typical_2031,Guangzhou,ssp245,near_2030s,typical,2031,4.514935324626319,6.1386494252873565,20.480124521072796,6.897471992074851,7.406609195402298,14.984434865900385,5.536360134050362,6.011733716475096,10.817768199233717,20.073036398467433,14.53544061302682,10.446599616858238,2.448515325670498,4.669540229885057,4.663553639846743,4.2684386973180075,8.35727969348659,6.369731800766283,2.005507662835249,3.7775383141762453,3.921216475095785
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,6.616076197611294,8.292624521072797,23.742816091954023,9.655404331839208,10.459770114942529,18.69013409961686,8.04509488228103,8.718869731800766,13.637452107279694,23.13817049808429,17.911877394636015,12.996886973180077,3.9990421455938696,7.189894636015326,7.118055555555555,7.429358237547892,12.757423371647509,10.147270114942529,3.1190134099616857,6.417624521072797,6.435584291187739
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,4.877772109887604,6.68103448275862,21.150622605363985,8.537425107082,9.166666666666666,17.504789272030653,7.079658223915426,7.710727969348659,12.476053639846743,20.737547892720308,17.019875478927204,12.230603448275861,2.9094827586206895,5.884818007662835,6.13625478927203,5.369971264367816,10.727969348659004,8.997844827586206,2.3587164750957856,5.100574712643678,5.226293103448276
guangzhou_ssp585_baseline_2020s_typical_2025,Guangzhou,ssp585,baseline_2020s,typical,2025,4.134528807993384,5.720785440613027,20.803400383141764,6.306206313209492,7.1803160919540225,17.067768199233715,5.88553568616008,6.531369731800766,13.110632183908047,20.348419540229884,16.4272030651341,12.595785440613028,1.8438697318007662,3.8314176245210727,4.633620689655173,3.5859674329501914,8.051963601532568,7.225814176245211,1.3110632183908046,3.0172413793103448,3.532088122605364
guangzhou_ssp585_late_2080s_heatwave_extreme_2086,Guangzhou,ssp585,late_2080s,heatwave_extreme,2086,34.297340582615035,36.5852490421456,53.424329501915715,39.60478366181718,39.78807471264368,51.58644636015326,36.7364870478991,36.92528735632184,47.07854406130268,53.06513409961686,51.077586206896555,46.455938697318004,31.160201149425287,34.339080459770116,33.57878352490422,37.37428160919541,42.01388888888889,39.03256704980843,30.741139846743295,33.285440613026815,30.040708812260537
guangzhou_ssp585_late_2080s_hot_2086,Guangzhou,ssp585,late_2080s,hot,2086,34.297340582615035,36.5852490421456,53.424329501915715,39.60478366181718,39.78807471264368,51.58644636015326,36.7364870478991,36.92528735632184,47.07854406130268,53.06513409961686,51.077586206896555,46.455938697318004,31.160201149425287,34.339080459770116,33.57878352490422,37.37428160919541,42.01388888888889,39.03256704980843,30.741139846743295,33.285440613026815,30.040708812260537
guangzhou_ssp585_late_2080s_typical_2087,Guangzhou,ssp585,late_2080s,typical,2087,15.995904062569727,19.41810344827586,44.42049808429119,24.446749292243343,25.01197318007663,43.037595785440615,19.300718736288086,20.4058908045977,34.0337643678161,43.690134099616856,41.906130268199234,32.650862068965516,13.056752873563218,17.193486590038315,16.319444444444446,18.06154214559387,27.969348659003828,22.50359195402299,11.578065134099617,15.85249042145594,13.583572796934865
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,Guangzhou,ssp585,mid_2050s,heatwave_extreme,2059,10.288310647872551,13.291427203065135,34.69827586206897,16.833949885815112,17.75862068965517,30.639367816091955,13.422721972735848,14.534243295019156,23.94037356321839,34.30316091954023,29.591714559386972,23.024425287356323,7.495210727969348,12.236590038314176,11.602011494252872,12.110871647509578,20.37236590038314,16.103927203065137,6.878591954022989,11.925287356321839,10.470545977011495
guangzhou_ssp585_mid_2050s_hot_2057,Guangzhou,ssp585,mid_2050s,hot,2057,8.083366118216537,10.774664750957855,30.96863026819923,13.965498770413316,14.754549808429118,26.36494252873563,11.070656991987068,12.219827586206897,20.282567049808428,30.3639846743295,25.544779693486593,19.52227011494253,5.256226053639847,10.009578544061302,9.90780651340996,9.279214559386974,17.36111111111111,13.84698275862069,5.0586685823754785,8.836206896551724,8.638649425287356
guangzhou_ssp585_mid_2050s_typical_2050,Guangzhou,ssp585,mid_2050s,typical,2050,9.122536212494653,11.522988505747128,28.56800766283525,14.548143367421885,15.302921455938698,24.718630268199234,11.88657972398834,12.904693486590038,19.24688697318008,27.999281609195403,23.850574712643677,18.50454980842912,7.106082375478927,11.709770114942529,11.33860153256705,10.704022988505747,17.9897030651341,14.76293103448276,6.357758620689655,10.1352969348659,9.66235632183908
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,Guangzhou,ssp585,near_2030s,heatwave_extreme,2033,6.626865995815025,8.894875478927203,24.922174329501914,11.153337455257004,12.262931034482758,22.054597701149426,9.483817096440049,10.678879310344827,17.25933908045977,24.41331417624521,21.342193486590038,16.60081417624521,4.513888888888888,8.225574712643677,8.64463601532567,8.303400383141762,15.002394636015326,12.523946360153257,4.100814176245211,7.69875478927203,7.968151340996169
guangzhou_ssp585_near_2030s_hot_2033,Guangzhou,ssp585,near_2030s,hot,2033,6.626865995815025,8.894875478927203,24.922174329501914,11.153337455257004,12.262931034482758,22.054597701149426,9.483817096440049,10.678879310344827,17.25933908045977,24.41331417624521,21.342193486590038,16.60081417624521,4.513888888888888,8.225574712643677,8.64463601532567,8.303400383141762,15.002394636015326,12.523946360153257,4.100814176245211,7.69875478927203,7.968151340996169
guangzhou_ssp585_near_2030s_typical_2039,Guangzhou,ssp585,near_2030s,typical,2039,3.8410448405150186,5.334051724137931,19.34865900383142,7.158760748602615,7.66882183908046,14.87667624521073,6.1315864364613875,6.643917624521073,11.135057471264368,18.93558429118774,14.379789272030653,10.692049808429118,1.7061781609195403,4.789272030651341,5.357998084291188,3.5380747126436782,9.339080459770114,7.896312260536398,1.119492337164751,3.9092432950191567,4.100814176245211
houston_ssp245_baseline_2020s_heatwave_extreme_2026,Houston,ssp245,baseline_2020s,heatwave_extreme,2026,5.103766757996582,7.353927203065134,22.006704980842912,9.350336249733044,10.774664750957855,22.64727011494253,7.613237208695997,9.18941570881226,18.630268199233715,20.05507662835249,18.342911877394634,14.379789272030653,7.465277777777778,10.255028735632184,10.129310344827585,4.040948275862069,11.602011494252872,9.428879310344827,3.0771072796934864,6.423611111111111,6.3757183908045985
houston_ssp245_baseline_2020s_hot_2026,Houston,ssp245,baseline_2020s,hot,2026,5.103766757996582,7.353927203065134,22.006704980842912,9.350336249733044,10.774664750957855,22.64727011494253,7.613237208695997,9.18941570881226,18.630268199233715,20.05507662835249,18.342911877394634,14.379789272030653,7.465277777777778,10.255028735632184,10.129310344827585,4.040948275862069,11.602011494252872,9.428879310344827,3.0771072796934864,6.423611111111111,6.3757183908045985
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,2.874816172793698,4.037356321839081,13.805076628352491,4.620539612098295,5.4801245210727965,13.338122605363983,4.058651673006376,4.760536398467433,10.308908045977011,12.188697318007662,10.578304597701148,7.902298850574713,4.011015325670498,5.298132183908046,5.244252873563219,1.5864463601532566,5.519636015325671,4.753352490421456,1.1374521072796935,2.658045977011494,2.789750957854406
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,12.354162927774018,15.098180076628353,27.358716475095786,19.720211136320447,20.11853448275862,28.424329501915707,16.762528024247654,17.692768199233715,25.05387931034483,26.340996168582375,25.981800766283524,21.725335249042146,15.283764367816092,18.983477011494255,18.893678160919542,13.703304597701148,21.695402298850574,18.797892720306514,11.290708812260537,15.253831417624522,13.625478927203066
houston_ssp245_late_2080s_hot_2085,Houston,ssp245,late_2080s,hot,2085,9.739417054986644,12.502394636015326,27.556273946360154,16.013856226568695,16.927681992337167,28.29861111111111,13.270192563843445,14.622844827586206,24.1977969348659,26.257183908045977,25.06585249042146,20.587883141762454,12.045019157088124,15.385536398467433,14.984434865900385,10.153256704980842,17.78615900383142,15.05028735632184,7.95617816091954,12.05699233716475,11.075191570881227
houston_ssp245_late_2080s_typical_2086,Houston,ssp245,late_2080s,typical,2086,5.819858641077218,7.874760536398467,20.102969348659002,9.848655696072168,10.816570881226054,20.228687739463602,8.3033139041265,9.335488505747126,16.63074712643678,18.660201149425287,16.433189655172413,13.31417624521073,7.638888888888889,10.326867816091955,9.973659003831417,5.77705938697318,11.889367816091955,9.476772030651341,4.202586206896552,7.1000957854406135,6.956417624521073
houston_ssp245_mid_2050s_heatwave_extreme_2058,Houston,ssp245,mid_2050s,heatwave_extreme,2058,8.557443683365666,10.543582375478927,20.58189655172414,13.516723076218181,14.121168582375478,21.43199233716475,11.533982645320563,12.349137931034484,18.40876436781609,19.498323754789272,19.01939655172414,15.421455938697317,10.901580459770114,13.397988505747128,13.206417624521071,9.081657088122604,15.128113026819923,12.996886973180077,7.231800766283525,10.644157088122604,9.692289272030653
houston_ssp245_mid_2050s_hot_2056,Houston,ssp245,mid_2050s,hot,2056,4.158383498227583,5.834530651340996,20.617816091954023,7.432398881540185,8.955938697318008,21.485871647509576,6.105216609147992,7.4928160919540225,16.421216475095786,18.96551724137931,17.582614942528735,12.793342911877396,4.717432950191571,7.501197318007663,7.237787356321839,2.1611590038314175,9.255268199233717,7.6209291187739465,1.6044061302681993,5.250239463601533,5.507662835249042
houston_ssp245_mid_2050s_typical_2052,Houston,ssp245,mid_2050s,typical,2052,6.65770630877992,8.681752873563218,18.92361111111111,11.974818203302231,12.875957854406131,20.917145593869733,9.940149052303617,11.108716475095786,17.391044061302683,17.271312260536398,17.07375478927203,13.745210727969347,9.141522988505747,12.835249042145595,12.47006704980843,7.159961685823754,14.343869731800766,11.84147509578544,5.729166666666666,9.512691570881227,8.955938697318008
houston_ssp245_near_2030s_heatwave_extreme_2039,Houston,ssp245,near_2030s,heatwave_extreme,2039,7.003717644548734,9.464798850574713,21.174568965517242,11.441402227319921,12.371886973180077,20.97102490421456,9.071617375516878,10.471743295019158,18.0735153256705,19.594109195402297,17.199473180076627,14.140325670498086,10.123323754789272,12.260536398467432,12.039032567049809,8.183668582375478,14.098419540229884,11.260775862068966,5.543582375478928,8.327346743295019,7.5730363984674325
houston_ssp245_near_2030s_hot_2038,Houston,ssp245,near_2030s,hot,2038,6.4922922115241155,8.820641762452107,24.449233716475096,10.983346494869899,12.577825670498086,26.28113026819923,8.808170176305936,10.581896551724137,21.467911877394634,22.50359195402299,21.869013409961685,17.037835249042146,8.351293103448276,11.368534482758621,11.039272030651341,5.836925287356322,12.877155172413794,10.715996168582375,4.082854406130268,8.159722222222223,7.579022988505748
houston_ssp245_near_2030s_typical_2033,Houston,ssp245,near_2030s,typical,2033,6.009830687887266,8.27705938697318,20.48611111111111,10.800747838513429,11.889367816091955,20.76748084291188,8.762961189308038,10.239463601532567,17.74425287356322,18.959530651340998,16.654693486590038,13.368055555555555,8.632662835249043,11.859434865900383,11.919300766283525,6.154214559386973,13.338122605363983,10.853687739463602,4.54382183908046,8.381226053639846,8.028017241379311
houston_ssp585_baseline_2020s_heatwave_extreme_2025,Houston,ssp585,baseline_2020s,heatwave_extreme,2025,6.797412491051746,9.49712643678161,23.467432950191572,12.21814365701664,13.425526819923373,23.473419540229884,9.790193142110127,11.382902298850576,20.01317049808429,21.839080459770116,19.04932950191571,15.176005747126437,9.51867816091954,13.122605363984674,12.67361111111111,7.728687739463602,15.15205938697318,12.350335249042145,5.1065613026819925,9.386973180076629,8.860153256704981
houston_ssp585_baseline_2020s_hot_2026,Houston,ssp585,baseline_2020s,hot,2026,5.427911880163118,7.588601532567049,20.92911877394636,8.943746742275295,10.1352969348659,20.91115900383142,7.320955187781177,8.618295019157088,17.265325670498086,19.25287356321839,17.097701149425287,13.523706896551724,7.495210727969348,9.77610153256705,9.494731800766283,4.998802681992337,10.560344827586206,8.42911877394636,3.6278735632183907,6.088362068965517,5.974616858237548
houston_ssp585_baseline_2020s_typical_2025,Houston,ssp585,baseline_2020s,typical,2025,6.797412491051746,9.49712643678161,23.467432950191572,12.21814365701664,13.425526819923373,23.473419540229884,9.790193142110127,11.382902298850576,20.01317049808429,21.839080459770116,19.04932950191571,15.176005747126437,9.51867816091954,13.122605363984674,12.67361111111111,7.728687739463602,15.15205938697318,12.350335249042145,5.1065613026819925,9.386973180076629,8.860153256704981
houston_ssp585_late_2080s_heatwave_extreme_2086,Houston,ssp585,late_2080s,heatwave_extreme,2086,20.677264809492794,23.041187739463602,34.99161877394636,27.992054140815103,27.944204980842912,36.84746168582376,24.922685417237815,25.10057471264368,32.80651340996169,34.0337643678161,34.871886973180075,30.18438697318008,22.581417624521073,25.329262452107283,24.89822796934866,22.802921455938694,30.429837164750957,27.52035440613027,18.312978927203066,21.892959770114942,18.815852490421456
houston_ssp585_late_2080s_hot_2080,Houston,ssp585,late_2080s,hot,2080,18.1634069636505,20.001197318007662,30.962643678160916,24.084656680717405,24.195402298850574,33.081896551724135,21.981633564388538,22.12883141762452,29.262452107279696,30.064655172413797,31.543342911877392,27.27490421455939,19.402538314176248,21.497844827586206,21.443965517241377,18.911637931034484,25.40110153256705,23.587164750957854,16.00814176245211,19.31872605363985,17.08572796934866
houston_ssp585_late_2080s_typical_2088,Houston,ssp585,late_2080s,typical,2088,19.237367180056278,21.345785440613028,34.375,25.448854855477972,25.854885057471265,35.452586206896555,22.94602292186608,23.465038314176244,31.178160919540232,33.26748084291188,32.78855363984675,28.32255747126437,20.25862068965517,23.431513409961685,22.97653256704981,20.108955938697317,28.01724137931034,25.425047892720304,16.810344827586206,20.78544061302682,18.755986590038315
houston_ssp585_mid_2050s_heatwave_extreme_2059,Houston,ssp585,mid_2050s,heatwave_extreme,2059,10.367577803515433,12.835249042145595,25.01197318007663,15.703851631003893,16.455938697318008,24.748563218390803,13.112704616199226,14.262452107279694,21.593630268199234,23.407567049808428,21.426005747126435,18.109434865900383,13.050766283524903,15.762691570881227,15.391522988505745,11.973180076628353,18.59434865900383,15.52322796934866,8.584770114942529,12.140804597701148,10.721982758620689
houston_ssp585_mid_2050s_hot_2058,Houston,ssp585,mid_2050s,hot,2058,9.914393878466363,12.863984674329501,27.400622605363985,15.879264418306285,16.546934865900383,26.849856321839084,13.092860331719978,14.299568965517242,23.03639846743295,26.06561302681992,23.293821839080458,19.067289272030653,12.290469348659004,15.52322796934866,15.367576628352491,11.38050766283525,17.95977011494253,15.086206896551724,8.512931034482758,11.44037356321839,10.524425287356323
houston_ssp585_mid_2050s_typical_2055,Houston,ssp585,mid_2050s,typical,2055,8.208172207679617,11.357758620689655,26.466714559386972,14.472276794482179,15.759099616858238,27.107279693486593,11.908231704665354,13.5308908045977,23.443486590038315,24.9580938697318,22.88074712643678,18.498563218390803,11.344588122605364,14.948515325670497,14.56537356321839,9.764128352490422,17.325191570881227,14.266044061302683,6.573275862068965,11.16499042145594,10.46455938697318
houston_ssp585_near_2030s_heatwave_extreme_2037,Houston,ssp585,near_2030s,heatwave_extreme,2037,6.875248687549187,9.262452107279694,23.09027777777778,12.278041315637564,13.409961685823754,24.748563218390803,10.029988204478608,11.453544061302683,20.444204980842912,21.665469348659002,20.77346743295019,15.882423371647509,8.914032567049809,12.61374521072797,12.667624521072796,6.998323754789272,14.266044061302683,11.775622605363985,5.028735632183908,8.926005747126437,8.68654214559387
houston_ssp585_near_2030s_hot_2035,Houston,ssp585,near_2030s,hot,2035,4.917168906795431,6.892959770114943,20.803400383141764,8.920277837127113,10.331657088122604,21.77322796934866,7.587869730485737,8.904454022988507,17.24736590038314,18.899664750957854,17.52873563218391,13.344109195402298,6.597222222222222,9.740181992337165,9.90780651340996,3.8254310344827585,11.075191570881227,9.015804597701148,2.8975095785440614,6.4415708812260535,6.321839080459771
houston_ssp585_near_2030s_typical_2038,Houston,ssp585,near_2030s,typical,2038,5.294313012490722,7.544300766283525,21.563697318007662,8.832540928892165,10.217911877394636,20.534003831417625,7.370801850790216,8.778735632183908,17.34315134099617,19.773706896551722,16.636733716475096,13.427921455938696,7.417385057471264,9.889846743295019,9.620450191570882,5.028735632183908,11.368534482758621,9.033764367816092,3.2088122605363987,6.351772030651341,6.2140804597701145
kolkata_ssp245_baseline_2020s_heatwave_extreme_2027,Kolkata,ssp245,baseline_2020s,heatwave_extreme,2027,12.884610896369189,15.174808429118775,36.865421455938694,17.987262511248975,19.013409961685824,34.632423371647505,15.998957359390008,17.06537356321839,28.23275862068966,36.5301724137931,33.90804597701149,27.556273946360154,9.698275862068966,14.026580459770116,14.34985632183908,12.55387931034483,19.74377394636015,17.67241379310345,8.051963601532568,11.76963601532567,11.751676245210728
kolkata_ssp245_baseline_2020s_hot_2028,Kolkata,ssp245,baseline_2020s,hot,2028,11.780975760947852,14.286398467432951,39.60129310344828,17.651419435050638,18.692528735632184,36.14104406130268,15.55788384893658,16.694204980842912,29.154693486590038,39.20019157088122,35.0514846743295,28.148946360153253,7.722701149425287,12.649664750957854,13.703304597701148,11.027298850574713,20.408285440613028,18.097461685823752,6.010536398467433,10.302921455938698,10.189176245210728
kolkata_ssp245_baseline_2020s_typical_2026,Kolkata,ssp245,baseline_2020s,typical,2026,10.686303550026805,12.349137931034484,33.01005747126437,16.625691510574462,17.420977011494255,32.80651340996169,14.724669531491866,15.578304597701148,26.30507662835249,32.644875478927204,32.02227011494253,25.532806513409962,6.812739463601533,12.254549808429118,13.008860153256704,9.728208812260537,18.588362068965516,16.84626436781609,5.028735632183908,9.77610153256705,9.590517241379311
kolkata_ssp245_late_2080s_heatwave_extreme_2086,Kolkata,ssp245,late_2080s,heatwave_extreme,2086,23.692099988607698,25.635775862068964,50.730363984674334,30.26683528769708,30.66211685823755,47.78496168582376,26.970020661873463,27.63649425287356,41.349377394636015,50.43103448275862,47.09051724137931,40.577107279693486,19.00742337164751,24.832375478927204,24.215756704980844,23.946360153256705,32.14798850574713,29.346264367816094,15.008381226053642,20.947078544061306,19.013409961685824
kolkata_ssp245_late_2080s_hot_2087,Kolkata,ssp245,late_2080s,hot,2087,20.939238621129384,23.566810344827584,49.820402298850574,27.849090305934105,28.0830938697318,46.1985153256705,24.043694177453197,24.625239463601535,38.73323754789272,49.55699233716475,45.2286877394636,38.06273946360153,16.74449233716475,21.58764367816092,21.240421455938694,21.809147509578544,29.837164750957857,25.814176245210728,13.439894636015326,17.822078544061306,15.822557471264368
kolkata_ssp245_late_2080s_typical_2084,Kolkata,ssp245,late_2080s,typical,2084,22.38760621944562,23.891283524904214,44.33069923371647,25.242050762401885,26.12787356321839,40.96024904214559,23.532678176965206,24.153496168582375,35.23108237547893,44.04932950191571,40.42744252873563,34.74018199233716,18.540469348659002,21.41403256704981,21.443965517241377,21.797174329501914,26.251197318007662,24.533045977011493,15.720785440613028,19.432471264367816,18.085488505747126
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,18.890482618916167,20.99976053639847,45.51005747126437,24.6516906439127,25.46695402298851,42.04980842911878,22.3843964745527,23.217193486590038,35.668103448275865,45.102969348659,41.325431034482754,34.91379310344828,14.673132183908047,20.120929118773947,20.318486590038315,18.7080938697318,26.885775862068968,24.53903256704981,11.572078544061302,16.666666666666664,15.882423371647509
kolkata_ssp245_mid_2050s_hot_2053,Kolkata,ssp245,mid_2050s,hot,2053,18.890482618916167,20.99976053639847,45.51005747126437,24.6516906439127,25.46695402298851,42.04980842911878,22.3843964745527,23.217193486590038,35.668103448275865,45.102969348659,41.325431034482754,34.91379310344828,14.673132183908047,20.120929118773947,20.318486590038315,18.7080938697318,26.885775862068968,24.53903256704981,11.572078544061302,16.666666666666664,15.882423371647509
kolkata_ssp245_mid_2050s_typical_2058,Kolkata,ssp245,mid_2050s,typical,2058,12.762606416988346,14.779693486590038,36.40445402298851,17.436176842949067,18.532088122605366,34.51269157088122,16.31397615173063,17.151580459770116,28.72365900383142,35.9794061302682,33.991858237547895,28.17887931034483,9.476772030651341,13.787116858237546,14.59530651340996,12.039032567049809,19.025383141762454,17.41499042145594,7.201867816091954,10.883620689655173,11.057231800766283
kolkata_ssp245_near_2030s_heatwave_extreme_2039,Kolkata,ssp245,near_2030s,heatwave_extreme,2039,14.028873000801267,15.844109195402298,36.542145593869726,20.016025026546856,20.243055555555557,34.47677203065134,17.68324165793499,18.078304597701152,27.831657088122608,36.05723180076628,33.59075670498085,27.131226053639846,10.560344827586206,15.331657088122604,15.67887931034483,14.39176245210728,21.749281609195403,19.36661877394636,7.579022988505748,12.068965517241379,11.829501915708812
kolkata_ssp245_near_2030s_hot_2031,Kolkata,ssp245,near_2030s,hot,2031,19.57568642550743,21.56609195402299,41.3852969348659,25.2714541322628,25.143678160919542,40.0323275862069,20.417888540533102,20.779454022988507,32.177921455938694,40.93630268199234,39.13433908045977,31.2919061302682,16.277538314176248,19.216954022988507,17.81609195402299,21.54573754789272,27.957375478927204,22.7610153256705,13.110632183908047,15.517241379310345,13.068726053639848
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,7.674816936433322,9.323515325670497,28.316570881226056,11.76577910171202,12.672413793103448,26.61637931034483,10.72325009615284,11.38050766283525,20.587883141762454,27.801724137931032,25.97581417624521,20.019157088122604,4.591714559386973,8.06992337164751,9.171455938697317,6.387691570881227,13.230363984674328,11.799568965517242,3.1130268199233715,6.417624521072797,6.621168582375479
kolkata_ssp585_baseline_2020s_heatwave_extreme_2027,Kolkata,ssp585,baseline_2020s,heatwave_extreme,2027,7.942961975672288,9.525862068965516,26.96360153256705,11.923197837305679,12.814894636015325,26.22725095785441,10.999380872253175,11.695402298850574,20.330459770114942,26.49664750957854,25.778256704980844,19.94133141762452,5.154454022988506,8.447078544061302,9.63242337164751,7.106082375478927,13.08668582375479,12.17073754789272,3.729645593869732,6.86661877394636,7.171934865900383
kolkata_ssp585_baseline_2020s_hot_2026,Kolkata,ssp585,baseline_2020s,hot,2026,8.767038860524638,10.846503831417625,32.207854406130274,14.031593250676147,14.917385057471263,29.08285440613027,12.664099032247119,13.41594827586207,23.162116858237546,31.896551724137932,28.412356321839084,22.557471264367816,5.609434865900384,10.051484674329501,10.805795019157088,8.034003831417625,16.073994252873565,14.553400383141762,3.5261015325670497,8.165708812260537,8.129789272030653
kolkata_ssp585_baseline_2020s_typical_2029,Kolkata,ssp585,baseline_2020s,typical,2029,4.956524284616747,6.653496168582375,24.509099616858236,8.592957251661453,9.515086206896552,21.869013409961685,7.748063689067354,8.463840996168583,16.49904214559387,24.03615900383142,21.324233716475096,15.846503831417625,2.143199233716475,5.525622605363985,6.908524904214559,3.7595785440613025,10.129310344827585,9.183429118773946,1.2751436781609196,3.9870689655172415,4.034961685823755
kolkata_ssp585_late_2080s_heatwave_extreme_2080,Kolkata,ssp585,late_2080s,heatwave_extreme,2080,38.19030358118376,40.66570881226054,67.79813218390804,45.311364381651586,45.19875478927203,63.93678160919541,40.29206905687715,40.629789272030656,57.30962643678161,67.60057471264368,63.020833333333336,56.34578544061303,33.35727969348659,38.008860153256705,36.45234674329502,40.15804597701149,47.940613026819925,42.810105363984675,28.72964559386973,33.44109195402299,29.166666666666668
kolkata_ssp585_late_2080s_hot_2080,Kolkata,ssp585,late_2080s,hot,2080,38.19030358118376,40.66570881226054,67.79813218390804,45.311364381651586,45.19875478927203,63.93678160919541,40.29206905687715,40.629789272030656,57.30962643678161,67.60057471264368,63.020833333333336,56.34578544061303,33.35727969348659,38.008860153256705,36.45234674329502,40.15804597701149,47.940613026819925,42.810105363984675,28.72964559386973,33.44109195402299,29.166666666666668
kolkata_ssp585_late_2080s_typical_2088,Kolkata,ssp585,late_2080s,typical,2088,25.0056963680492,27.731082375478927,56.100335249042146,32.18310518619045,32.43893678160919,52.07734674329502,27.858388548400203,28.566810344827587,44.21695402298851,55.68726053639846,51.388888888888886,43.39080459770115,20.150862068965516,25.083812260536398,24.551005747126435,26.472701149425287,34.50071839080459,30.052681992337167,16.307471264367816,21.156609195402297,19.10919540229885
kolkata_ssp585_mid_2050s_heatwave_extreme_2059,Kolkata,ssp585,mid_2050s,heatwave_extreme,2059,38.211925569972195,39.96527777777778,65.25383141762453,45.29714022382208,44.74497126436782,61.91930076628353,39.57757795480145,39.57734674329502,54.621647509578544,64.96048850574712,61.141044061302686,53.69372605363984,32.45929118773947,37.763409961685824,35.78184865900383,40.99616858237548,47.45569923371647,42.49880268199234,27.185105363984675,33.24952107279693,27.85560344827586
kolkata_ssp585_mid_2050s_hot_2059,Kolkata,ssp585,mid_2050s,hot,2059,38.211925569972195,39.96527777777778,65.25383141762453,45.29714022382208,44.74497126436782,61.91930076628353,39.57757795480145,39.57734674329502,54.621647509578544,64.96048850574712,61.141044061302686,53.69372605363984,32.45929118773947,37.763409961685824,35.78184865900383,40.99616858237548,47.45569923371647,42.49880268199234,27.185105363984675,33.24952107279693,27.85560344827586
kolkata_ssp585_mid_2050s_typical_2057,Kolkata,ssp585,mid_2050s,typical,2057,13.228255540488092,14.99161877394636,35.518438697318004,18.246934841964546,18.66977969348659,32.7705938697318,16.510636786221024,17.025862068965516,26.999521072796934,35.24305555555556,32.1360153256705,26.634339080459768,9.752155172413794,13.858955938697317,14.559386973180077,12.32638888888889,19.5522030651341,17.965756704980844,7.650862068965517,11.23682950191571,10.889607279693486
kolkata_ssp585_near_2030s_heatwave_extreme_2032,Kolkata,ssp585,near_2030s,heatwave_extreme,2032,6.724162530150787,7.643678160919539,21.509818007662833,11.97187971918041,12.289272030651341,23.389607279693486,10.44974076251562,10.75191570881226,17.911877394636015,20.959051724137932,22.743055555555554,17.277298850574713,3.579980842911877,8.273467432950191,8.991858237547893,6.232040229885057,13.469827586206899,11.847461685823754,2.658045977011494,6.327825670498084,6.160201149425287
